#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3068.75	100.46	-2513.15	5000	0	5000	-1916.26	68.7581	-1578.17	5000	0	5000	0	0	0	49.6925	0.236028	53.5
500	-1003.55	23.2179	-1044.59	4997.21	1.64703	4999.85	-671.997	10.2484	-606.775	4994.92	2.52538	5000	3.41901	0.0211492	3.8205	49.525	0.244434	53
1000	-616.139	6.99007	-558.666	4996.59	1.3632	5000.05	-509.915	4.82525	-474.892	4996.63	1.1259	5000	3.42477	0.0211059	3.4875	49.325	0.237121	52.5
1500	-492.924	4.5072	-467.722	4990.73	6.18984	4999.23	-429.212	3.53841	-369.689	4987.9	8.66928	4997	3.39595	0.0227576	3.6075	49.5175	0.257201	53
2000	-419.862	3.49296	-390.436	4988.17	8.66093	4998.49	-376.811	3.16667	-356.338	4987.77	8.67816	4999	3.38865	0.0227471	3.6675	49.5975	0.253845	51.5
2500	-370.112	3.1023	-359.246	4987.78	8.6728	4998.51	-336.109	2.85676	-314.526	4988.36	8.69623	4999.5	3.3969	0.02247	3.5835	49.9525	0.251513	52.5
3000	-331.013	2.88679	-325.147	4988.05	8.67752	4999.1	-302.876	2.78281	-296.115	4988.52	8.69943	4995	3.40844	0.0223548	3.5095	50.34	0.249859	53
3500	-301.114	2.71718	-295.749	4988.34	8.70533	5000.33	-275.379	2.61335	-272.931	4989.06	8.75583	5000	3.40448	0.0222276	3.486	50.6025	0.244178	52.5
4000	-274.072	2.54648	-270.838	4989.35	8.73673	5000.1	-250.903	2.50673	-253.403	4989.28	8.74381	4998	3.41336	0.0226097	3.544	50.9425	0.240921	53.5
4500	-251.148	2.43959	-251.613	4989.74	8.763	5000.79	-229.382	2.39968	-234.898	4989.93	8.7761	5002	3.3966	0.0233099	3.5175	51.22	0.240126	54.5
5000	-230.128	2.34931	-232.552	4991.11	8.83866	5000.48	-209.61	2.28864	-217.504	4991.39	8.84975	5001	3.4106	0.0243577	3.6135	51.46	0.241774	55
