#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3126.59	95.3084	-4147.21	5000	0	5000	-1936.98	61.6606	-2577.29	5000	0	5000	0	0	0	49.3665	0.247097	48.5
500	-1013.1	20.7051	-1047.66	4998.48	0.91142	5019.49	-668.528	9.63294	-676.987	4987.71	7.79375	5000.5	5.15259	0.0604795	5.894	48.9858	0.268738	46.5
1000	-611.919	6.40458	-627.477	4984.46	8.06638	4998.26	-504.599	4.59429	-536.725	4984.14	8.1614	5000.5	4.90142	0.0573102	5.524	48.9886	0.266728	45.5
1500	-487.563	4.3378	-517.427	4983.63	8.14114	4997.84	-422.565	3.55006	-462.517	4984.31	8.2219	4997	4.87542	0.0570512	5.59	49.0994	0.261945	47
2000	-410.351	3.50872	-443.286	4984.3	8.22515	5002.6	-368.21	3.15876	-402.032	4984.84	8.22447	5002.5	4.9075	0.0581945	5.616	49.2528	0.262484	46.5
2500	-360.961	3.13087	-400.362	4984.97	8.23727	5004.18	-328.131	2.94913	-353.727	4984.68	8.25448	5005.5	4.95058	0.0575168	5.4385	49.5511	0.262061	47
3000	-323.482	2.85435	-333.878	4985.26	8.26803	5006.26	-294.949	2.71655	-304.976	4984.88	8.28967	5006	4.97049	0.0586212	5.6105	49.9318	0.261494	47.5
3500	-292.66	2.6244	-305.483	4985.31	8.2646	5006.19	-268.693	2.56104	-262.914	4986.08	8.2807	5005.5	5.00895	0.0598243	5.5495	50.2955	0.265287	48
4000	-267.587	2.523	-265.807	4986.01	8.28758	5005.89	-245.365	2.48424	-244.22	4986.15	8.32559	5007.5	4.99663	0.0601743	5.65	50.6222	0.262427	47.5
4500	-245.827	2.45013	-236.789	4986.64	8.33517	5007.48	-224.173	2.38031	-220.077	4987.24	8.35095	5007.5	4.97261	0.0606953	5.7985	50.8864	0.259366	48.5
5000	-226.055	2.35703	-222.781	4987.09	8.35061	5007.89	-206.543	2.26911	-205.131	4987.34	8.35883	5005.5	5.0172	0.061046	5.6915	51.0795	0.255852	49
5500	-209.298	2.23802	-210.461	4987.38	8.37377	5007.35	-190.721	2.14551	-197.738	4987.68	8.39638	5005.5	5.01286	0.0613227	5.7805	51.429	0.254909	49
6000	-193.734	2.14631	-196.119	4988.32	8.3469	5006.03	-175.747	2.08253	-182.066	4990.16	8.37976	5005.5	5.02423	0.0613133	5.6405	51.7045	0.253844	49
6500	-179.824	2.05478	-181.664	4990.56	8.43632	5004.66	-162.118	2.00952	-162.538	4990.57	8.46888	5004	5.03778	0.0619374	5.5985	51.9631	0.248189	49.5
7000	-167.035	2.04141	-178.479	4990.98	8.46137	5004.47	-149.567	1.94265	-145.941	4990.79	8.49992	5006	5.06843	0.0624219	5.86	52.233	0.247313	49.5
7500	-154.916	1.92149	-159.99	4991.4	8.46849	5004.89	-138.549	1.83775	-132.25	4991.84	8.50179	5004.5	5.07918	0.061026	5.677	52.4489	0.243689	51.5
8000	-143.818	1.79681	-145.56	4992.25	8.47408	5006.18	-128.587	1.73249	-123.594	4992.6	8.46731	5007.5	5.08501	0.0619551	5.457	52.6903	0.244554	51.5
8500	-134.856	1.71723	-125.636	4993.05	8.47887	5007	-119.166	1.66248	-112.544	4992.77	8.53332	5007.5	5.11219	0.0619861	5.6015	52.8608	0.238674	51.5
9000	-125.549	1.65442	-115.918	4994.53	8.45654	5004.61	-110.788	1.56144	-103.726	4995.07	8.4429	4996	5.09272	0.0632071	5.751	53.0341	0.238664	51.5
9500	-117.86	1.53526	-110.699	4994.81	8.541	5002.82	-103.156	1.49787	-99.5384	4995.67	8.64602	5007	5.10784	0.0627411	6.1235	53.2244	0.239606	51.5
10000	-109.977	1.49059	-99.6622	4995.98	8.58775	5006.83	-96.0592	1.44312	-91.277	4996.36	8.54918	5007.5	5.14398	0.0625183	5.8185	53.4403	0.23705	51.5
10500	-103.146	1.42333	-95.6393	4995.87	8.61265	5006.93	-89.5213	1.37479	-88.0126	4995.8	8.65954	5005	5.14749	0.0638311	5.888	53.6506	0.235668	52
11000	-96.8419	1.37486	-96.2983	4996.39	8.70364	5006.52	-83.6159	1.33142	-75.615	4996.38	8.67381	5006.5	5.17322	0.0640989	5.859	53.8182	0.235674	53
11500	-91.5908	1.34649	-80.9663	4996.73	8.70704	5006.25	-78.1974	1.24734	-70.5922	4997.35	8.65133	5006.5	5.17448	0.064334	5.7435	53.9972	0.233546	53.5
12000	-86.1927	1.25276	-77.443	4997.23	8.67898	5003.88	-73.6491	1.19708	-66.6269	4996.8	8.68511	5006.5	5.18167	0.0628383	6.0505	54.1449	0.232271	53.5
12500	-81.8839	1.22161	-74.3527	4997.25	8.68347	5002.81	-69.0978	1.15285	-59.8955	4997.34	8.67826	5010	5.17656	0.0634574	5.9095	54.3239	0.231074	53.5
13000	-77.4349	1.21522	-66.1287	4997.28	8.68167	5007.28	-64.574	1.10953	-56.976	4997.04	8.67434	4998.5	5.21041	0.0639287	5.979	54.4318	0.229409	53.5
13500	-73.2608	1.11526	-60.7602	4997.44	8.68031	5009.3	-60.5724	1.05688	-52.4791	4997.34	8.69359	5010	5.23078	0.062785	5.7625	54.5341	0.229607	53.5
14000	-68.8954	1.06815	-56.144	4997.81	8.68591	5010.27	-57.0365	1.01201	-48.6394	4998.16	8.69344	5010	5.23423	0.0646017	5.884	54.679	0.228921	53.5
14500	-65.6307	1.02623	-52.7118	4998.68	8.70202	5010.49	-53.6697	0.975248	-47.3006	4998.75	8.70859	5014.5	5.20878	0.0647529	5.979	54.7727	0.22848	53.5
15000	-62.6878	0.996058	-61.1258	4998.71	8.70641	5012.65	-50.5299	0.919751	-46.4086	4998.65	8.70883	5013	5.24302	0.0660761	6.512	54.8892	0.228248	54
15500	-59.2712	0.967835	-52.0957	4998.7	8.70865	5011.36	-47.734	0.876086	-44.9517	4998.48	8.71055	5013.5	5.23106	0.0649464	6.3155	55.0114	0.227809	54
16000	-56.5995	0.908888	-55.5141	4998.83	8.70973	5011.28	-45.2154	0.838299	-42.8082	4999.26	8.70803	5014	5.22317	0.0653584	6.0455	55.0795	0.228515	54
16500	-54.0341	0.868284	-46.1686	4999.01	8.70834	5012.5	-43.0928	0.803249	-39.2098	4999.05	8.72093	5015	5.27176	0.0655216	6.1825	55.1619	0.228692	54
17000	-52.394	0.882173	-49.7737	4999.6	8.72833	5013.22	-40.9349	0.771932	-38.4708	4999.47	8.72302	5013.5	5.26312	0.0652337	6.154	55.2074	0.227629	54
17500	-49.371	0.812115	-46.2661	4999.62	8.72308	5012.63	-38.9736	0.738251	-36.4148	4999.47	8.73121	5011.5	5.27511	0.0640123	6.071	55.2443	0.226937	54.5
18000	-48.1175	0.805009	-46.6839	5000	8.72694	5011.28	-36.9938	0.707045	-34.7781	4999.48	8.72945	5013	5.29395	0.0656946	6.3505	55.321	0.225752	54.5
18500	-45.7768	0.746313	-39.7951	5000.15	8.73809	5011.1	-35.178	0.673032	-32.6007	5000.09	8.73642	5012.5	5.29068	0.0659378	6.4015	55.3977	0.228099	54.5
19000	-44.3453	0.715293	-37.3434	5000.09	8.73824	5011.9	-33.5854	0.650428	-29.0577	5000.87	8.77449	5013	5.28814	0.065221	5.8845	55.4915	0.228412	54.5
19500	-42.735	0.711498	-36.1757	5000.84	8.7586	5010.71	-32.112	0.619803	-28.0077	5001.19	8.75855	5008	5.29613	0.0661188	5.9675	55.5426	0.225907	54.5
20000	-41.4046	0.673036	-36.9858	5000.98	8.77212	5012.69	-30.6598	0.592271	-27.2666	5001.12	8.7823	5011	5.28907	0.0673914	6.155	55.6165	0.225797	54.5
