#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
12000	-159.407	1.45425	-158.334	5005.06	5.78386	5002.6	-79.7702	1.02682	-78.4883	5007.84	6.13661	5004	0.55541	0.00647753	0.5625	52.7825	0.219136	53
12500	-155.664	1.45756	-154.633	5005.98	5.81028	5004.65	-76.1074	0.989149	-74.3966	5008.08	6.23839	5004	0.562905	0.00693165	0.57	52.905	0.220679	53
13000	-151.066	1.3445	-149.628	5007.41	6.03616	5004.05	-72.2201	0.953733	-70.5352	5009.78	6.30972	5004	0.557377	0.00696548	0.564	52.935	0.222121	53
13500	-147.266	1.35882	-144.583	5008.69	6.20255	5004.19	-68.6029	0.905899	-66.7983	5008.02	6.29082	5004	0.566502	0.0126559	0.558	53.07	0.219592	53
14000	-144.068	1.38633	-141.337	5009.31	6.3011	5006.53	-65.2749	0.885761	-63.5105	5008.84	6.31712	5004	0.574242	0.0111537	0.571	53.15	0.21892	53
14500	-140.208	1.35138	-137.581	5008.94	6.28484	5004.89	-62.0969	0.846192	-60.8066	5008.95	6.43761	5003	0.555775	0.00776339	0.5525	53.275	0.223743	53
15000	-137.514	1.29749	-136.685	5009.13	6.33726	5003.57	-59.4039	0.810556	-58.1966	5009.71	6.42311	5005	0.562233	0.00859017	0.56	53.4475	0.222411	53
15500	-135.472	1.28411	-131.062	5008.9	6.37602	5004.22	-56.9672	0.798511	-55.3959	5009.61	6.4372	5005	0.561052	0.00653634	0.5735	53.495	0.221947	53
16000	-131.829	1.1699	-130.141	5009.44	6.42113	5004.84	-54.4863	0.771992	-53.1577	5009.98	6.43216	5006	0.558647	0.00683345	0.567	53.5975	0.222824	53.5
16500	-129.137	1.29654	-126.057	5009.51	6.40894	5004.62	-52.1384	0.743326	-50.9521	5008.86	6.47249	5003.5	0.56014	0.00689261	0.5585	53.6575	0.219907	53
17000	-126.943	1.25599	-124.667	5009.75	6.43298	5006.4	-49.9911	0.708942	-48.4785	5008.55	6.35231	5005	0.556765	0.00639065	0.567	53.6475	0.219325	53
17500	-124.479	1.19261	-122.802	5009.78	6.46218	5006.69	-47.9086	0.685626	-46.3183	5010.25	6.52527	5008	0.557703	0.00689193	0.556	53.755	0.218906	53
18000	-121.839	1.10426	-119.646	5009.63	6.46048	5005.14	-45.9752	0.662334	-43.8459	5008.99	6.53984	5003	0.557897	0.00698418	0.555	53.8775	0.218376	54
18500	-121.138	1.18614	-119.48	5009.89	6.49266	5006.16	-44.2244	0.637866	-42.7504	5010.44	6.57244	5007	0.55471	0.00669861	0.554	53.905	0.219426	54
19000	-118.299	1.07719	-116.374	5009.58	6.52773	5004.22	-42.5336	0.61291	-41.3591	5010.22	6.58247	5007.5	0.565295	0.00732774	0.5735	53.9675	0.220426	54
19500	-116.122	1.0974	-114.267	5010.33	6.55108	5006.64	-40.9129	0.592844	-39.5296	5011.12	6.58663	5005	0.5492	0.00693716	0.5575	53.9975	0.220204	54
20000	-115.811	1.17198	-114.572	5011.02	6.56976	5005.99	-39.3395	0.575346	-38.0083	5011.35	6.56477	5007.5	0.55814	0.00706545	0.565	54.09	0.219289	54
