#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
12500	-172.025	1.46721	-170.62	5022.12	13.3834	5002.35	-87.6401	1.1074	-85.1838	5022.66	13.3912	5003	0.087105	0.000290316	0.087	52.1525	0.272021	52
13000	-167.428	1.53379	-164.665	5022.74	13.399	5003.63	-83.9277	1.07436	-81.1438	5022.97	13.3636	5004	0.0871775	0.000293223	0.087	52.2625	0.270077	52
13500	-165.093	1.55947	-162.182	5022.84	13.3897	5002.35	-80.3572	1.05241	-78.5301	5024.05	13.3822	5004	0.08701	0.00033555	0.086	52.3725	0.267232	52
14000	-160.777	1.51876	-158.601	5023.3	13.3821	5003.8	-76.9427	1.02144	-74.8072	5023.52	13.3554	5003	0.0871875	0.000349013	0.087	52.4825	0.269292	52
14500	-157.708	1.44939	-155.222	5023.49	13.3765	5003.68	-73.7248	0.994327	-71.9068	5024.1	13.3752	5003	0.0873	0.000335588	0.087	52.5125	0.264882	52
15000	-154.276	1.43424	-150.912	5023.64	13.3704	5003.68	-70.6779	0.969326	-69.1976	5023.64	13.3897	5003.5	0.087235	0.000342389	0.087	52.6325	0.262375	52
15500	-151.628	1.41009	-149.685	5024.11	13.4019	5003.77	-67.8808	0.935588	-67.1079	5024.59	13.4093	5003	0.08725	0.00033833	0.0865	52.685	0.264342	52
16000	-148.65	1.395	-146.336	5024.32	13.4206	5004.4	-65.2813	0.921467	-63.4593	5025.46	13.4375	5003	0.0870575	0.000294814	0.087	52.7475	0.265963	52
16500	-144.269	1.34789	-141.318	5024.44	13.4591	5002.95	-62.5101	0.889338	-60.7681	5026.41	13.4248	5004	0.086615	0.000298479	0.086	52.835	0.26197	52
17000	-142.418	1.34916	-139.573	5024.98	13.4172	5002.33	-60.1588	0.858312	-58.781	5025.9	13.4233	5002	0.0866925	0.000263949	0.086	52.88	0.259991	52
17500	-141.017	1.38698	-137.587	5025.73	13.4316	5003.73	-57.9738	0.842579	-56.606	5025.55	13.4436	5003.5	0.08657	0.000261383	0.086	52.955	0.261085	53
18000	-137.929	1.2933	-135.847	5025.51	13.412	5003.71	-55.7698	0.801423	-54.4402	5025.67	13.4473	5004	0.086675	0.00026514	0.087	53.0225	0.259878	53
18500	-136.366	1.24474	-134.348	5025.88	13.4071	5004.6	-53.9518	0.780399	-52.8523	5025.32	13.4335	5004.5	0.0865325	0.000272825	0.086	53.04	0.257292	53
19000	-136.03	1.29882	-134.472	5025.77	13.41	5004.14	-52.1752	0.760715	-51.7369	5027.01	13.4585	5001	0.086565	0.000275666	0.086	53.085	0.258479	53
19500	-133.009	1.28981	-131.649	5025.81	13.3895	5002.49	-50.3572	0.738741	-49.3384	5026.81	13.4732	5003	0.086675	0.00027411	0.086	53.18	0.258648	53
20000	-131.578	1.3098	-131.072	5027.01	13.4148	5003.32	-48.5622	0.714489	-47.7198	5026.47	13.4862	5001	0.08646	0.000276925	0.086	53.215	0.25683	53
