#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3111.89	16.41	-3093.09	5000	0	5000	-736.071	7.98938	-732.137	5000	0	5000	0	0	0	48.2651	0.372	48
500	-1485.46	12.6847	-1502.34	4928.18	10.0051	4955.9	-551.86	4.83276	-551.381	4925.39	29.3837	4998	96.7171	0.9103	99.088	47.4217	0.495341	48
1000	-967.008	24.7613	-976.948	4905.35	20.1285	4967.63	-473.26	4.66247	-476.963	4863.54	34.9727	4983	60.1814	1.73053	63.414	46.8795	0.549406	48
1500	-604.286	18.3575	-525.133	4920.66	30.205	4989.26	-412.747	4.78392	-411.815	4919.32	36.0302	4995	25.2762	1.70829	15.2655	47.753	0.569419	48
2000	-440.338	10.7389	-411.168	4908.64	33.4572	4995.35	-362.751	4.21288	-360.385	4926.67	34.5935	4997	11.4123	0.905263	6.616	47.9458	0.546438	48
2500	-367.262	6.87998	-356.328	4921.17	33.3084	4989.56	-328.074	3.88636	-329.545	4918.98	33.5344	4990.5	7.9803	0.526179	6.375	48.0663	0.546965	49
3000	-325.03	4.48961	-321.019	4920.27	33.5642	4987.64	-301.022	3.82751	-297.675	4924.62	33.733	4992.5	6.86318	0.336041	6.3295	48.506	0.535402	49
3500	-296.952	3.72953	-292.832	4918.27	33.6256	4990.16	-277.346	3.64894	-278.86	4919.92	33.5691	4987.5	6.34875	0.0788416	6.324	48.6687	0.533944	50
4000	-273.603	3.57357	-276.69	4917.85	33.6769	4988.05	-256.475	3.49905	-257.661	4918.57	33.6854	4993	6.23749	0.0564987	6.2765	48.8735	0.539439	50
4500	-252.751	3.495	-252.911	4918.3	33.6729	4990.49	-236.994	3.3763	-235.527	4918.17	33.6446	4994	6.26	0.0571083	6.282	49.1747	0.53282	50
5000	-234.335	3.32266	-234.16	4918.05	33.6397	4989.8	-219.631	3.27083	-215.074	4917.6	33.5852	4991	6.26178	0.0557701	6.3215	49.4578	0.535665	50.5
5500	-218.819	3.27799	-214.254	4918.25	33.6324	4991.32	-205.692	3.25461	-201.104	4917.02	33.622	4993.5	6.25534	0.0539009	6.2845	49.7349	0.532628	51
6000	-204.825	3.31021	-201.329	4917.44	33.6155	4988.81	-190.943	3.23	-188.829	4918.28	33.6581	4990.5	6.25699	0.0536216	6.281	50.1988	0.529814	51
6500	-192.187	3.2273	-189.566	4918.49	33.6325	4990.96	-179.638	3.08783	-175.273	4917.55	33.5671	4990.5	6.24126	0.0539114	6.3015	50.3976	0.526819	51
7000	-179.393	3.064	-173.562	4918.68	33.7332	4989.5	-167.943	3.0025	-164.991	4920.86	33.9483	4990	6.2526	0.0551663	6.256	50.7711	0.521229	52
7500	-169.691	2.97277	-166.901	4920.09	33.9192	4990.18	-157.406	2.97523	-156.099	4920.5	33.9806	4989	6.24399	0.0543123	6.306	50.994	0.520938	52
8000	-159.024	2.97211	-155.507	4920.4	33.9862	4990.23	-148.081	2.89387	-144.469	4920.26	34.0322	4989	6.26742	0.0553134	6.3175	51.2108	0.520329	52
8500	-150.934	2.79925	-146.852	4920.96	34.1256	4989.82	-139.849	2.78014	-136.48	4921.64	34.1724	4989	6.26717	0.054103	6.3265	51.4096	0.517815	52
9000	-141.854	2.73642	-137.526	4921.3	34.2004	4990	-131.552	2.67216	-127.428	4921.23	34.1872	4990	6.26644	0.0509161	6.2995	51.5904	0.516544	52.5
9500	-133.994	2.67697	-130.071	4920.91	34.2145	4990.97	-124.073	2.6012	-120.454	4921.13	34.2531	4991	6.26809	0.0526218	6.2755	51.8012	0.51443	52
10000	-126.754	2.60636	-122.126	4921.72	34.2239	4990.24	-116.496	2.52615	-112.958	4922.28	34.2187	4990.5	6.28855	0.0516211	6.292	52.0181	0.510887	53
10500	-119.593	2.54435	-118.603	4921.96	34.2228	4989.75	-109.73	2.45347	-107.789	4921.98	34.2209	4990	6.30627	0.0484847	6.3035	52.1325	0.516436	53
11000	-112.832	2.43486	-109.897	4922.01	34.2172	4989.81	-103.457	2.32862	-101.4	4924.14	34.2764	4992	6.31782	0.0477985	6.3195	52.2831	0.514119	53
11500	-106.751	2.23471	-104.777	4924.96	34.2777	4993.4	-97.7491	2.21253	-95.6464	4925.17	34.2772	4991	6.33128	0.050977	6.3445	52.4277	0.514508	53
12000	-101.262	2.14698	-97.9152	4925.76	34.2879	4990.55	-92.2098	2.12543	-89.409	4926.39	34.3068	4991.5	6.29391	0.0504565	6.3085	52.5904	0.516898	53
12500	-95.9806	2.09343	-94.2483	4926.36	34.3227	4990.7	-87.1207	2.03689	-86.1102	4926.38	34.339	4992	6.2859	0.0498637	6.31	52.741	0.514338	53
13000	-91.0921	2.03633	-87.7332	4926.55	34.349	4992.68	-83.0234	2.00597	-81.9011	4926.25	34.2894	4991.5	6.30351	0.0491454	6.3495	52.8253	0.514199	53
13500	-87.565	2.01889	-85.3604	4925.65	34.3331	4990.36	-79.311	1.94606	-77.4319	4925.8	34.3196	4990	6.28814	0.0504602	6.2995	52.8675	0.511249	53
14000	-82.9034	1.96158	-82.4562	4925.8	34.3237	4989.75	-75.219	1.88063	-73.0634	4925.87	34.3085	4989	6.27764	0.0522706	6.275	52.9819	0.509313	54
14500	-79.3188	1.88055	-77.6902	4925.22	34.2801	4988.2	-71.3703	1.81216	-68.8219	4925.05	34.236	4989	6.2859	0.050324	6.291	53.1145	0.507369	54
15000	-75.933	1.79508	-72.4623	4925.59	34.2634	4987.78	-67.6503	1.74152	-65.9358	4925.08	34.2581	4985	6.25276	0.0530336	6.2735	53.2169	0.504315	54
15500	-72.3774	1.75468	-70.0911	4925.39	34.2705	4989.17	-64.5668	1.69374	-62.7036	4925.67	34.2458	4989.5	6.28532	0.0535479	6.309	53.3675	0.504835	54
16000	-69.749	1.73775	-66.198	4925.66	34.2637	4989.41	-61.595	1.66034	-59.5063	4925.95	34.2631	4991.5	6.26723	0.0517722	6.296	53.488	0.498097	54
