#mutation_rate	indel_prob	indel_power	crossover_cross_rate	crossover_prob
#0.01	0.2	-1.5	0.02	0.2
#gen	avgfit_mean	avgfit_sd	avgbits_mean	avgbits_sd	fit_mean	fit_sd	bits_mean	bits_sd	cpu_mean	cpu_sd	genes_mean	genes_sd
0		-362.621	5.58332	4778.75	89.2387	-92.8153	1.75278	4779.99	89.269	0	0	51.075	0.876693
1000		-359.123	5.61969	4780.53	89.3298	-86.2383	1.63211	4785.07	89.2229	1.88033	0.0415301	51.07	0.879399
2000		-354.837	5.94239	4783.01	89.3711	-79.1225	1.4907	4788.06	89.4814	1.86368	0.0405661	51.3	0.885137
3000		-348.655	5.69245	4782.73	89.2264	-73.3609	1.48102	4781.21	89.5726	1.87382	0.0405624	51.23	0.884845
4000		-348.638	5.89942	4785.09	89.2971	-68.3686	1.40799	4788.33	89.61	1.87343	0.0406995	51.295	0.879521
5000		-341.861	5.89726	4784.81	89.4064	-64.0735	1.31481	4786.86	89.57	1.8689	0.0404459	51.335	0.881789
6000		-336.888	5.80527	4786.17	89.3857	-60.4476	1.23509	4786.43	89.5379	1.86266	0.0409591	51.385	0.880546
7000		-332.64	6.05592	4786.92	89.4271	-56.6505	1.15559	4793.43	89.7241	1.86214	0.0409871	51.525	0.88041
8000		-328.925	5.66344	4791.04	89.5702	-54.0713	1.13266	4800.63	89.7434	1.85428	0.040561	51.615	0.884588
9000		-329.779	5.81627	4794.2	89.6474	-51.1992	1.09569	4799.64	89.7733	1.87773	0.0410321	51.65	0.879691
10000		-322.527	6.04493	4799.4	89.7804	-48.3115	1.06029	4803.86	89.8358	1.87271	0.0412357	51.705	0.884336
11000		-323.402	6.13286	4801.47	89.8453	-45.9135	1.03914	4802.1	89.8963	1.88609	0.041803	51.765	0.884029
12000		-319.689	5.67858	4805.75	89.9387	-43.9802	1.03171	4801.51	89.8654	1.88354	0.0413492	51.785	0.883969
13000		-319.42	5.95786	4806.24	89.8924	-42.2019	1.02368	4809.69	90.2969	1.8827	0.0412849	51.88	0.888298
14000		-317.576	5.62098	4806.86	89.8859	-40.5929	1.01056	4810.28	90.1913	1.88257	0.0412908	51.96	0.890397
15000		-316.938	5.6876	4807.71	89.9669	-38.7106	0.995687	4811.52	90.2773	1.88959	0.0416448	52.03	0.892709
16000		-311.451	5.61119	4809.56	90.0928	-37.505	0.975369	4818.58	90.6917	1.88575	0.0415046	52.125	0.901783
17000		-313.481	5.87483	4811	90.2095	-36.1908	0.959795	4820.04	90.7581	1.88621	0.0417695	52.22	0.902708
18000		-306.477	5.86122	4816.33	90.5526	-34.7445	0.940598	4819.56	90.9135	1.8957	0.0418741	52.215	0.902032
19000		-308.213	5.85708	4822.06	90.6972	-33.5913	0.92574	4823.27	90.9476	1.8949	0.0430553	52.35	0.899015
20000		-311.15	5.89886	4823.35	90.8031	-32.5344	0.925051	4825.66	90.9573	1.90224	0.0428845	52.41	0.904933
21000		-310.532	5.83571	4824.51	90.9078	-31.5573	0.917566	4831.43	91.1891	1.88746	0.0423756	52.485	0.907976
22000		-307.659	5.78485	4828.02	91.0203	-30.7154	0.911194	4831.98	91.4193	1.90765	0.0420414	52.49	0.908087
23000		-307.896	5.77095	4827.36	91.0501	-29.8764	0.888551	4834.55	91.6133	1.8871	0.0415831	52.55	0.907306
24000		-301.984	5.55009	4832.53	91.2411	-29.1461	0.869482	4833.69	91.4186	1.88362	0.0425515	52.63	0.908843
25000		-305.302	5.67722	4833.79	91.32	-28.3604	0.86383	4840.34	91.4081	1.90171	0.0425706	52.79	0.909901
26000		-302.257	5.76725	4835.87	91.2972	-27.6011	0.854212	4843.89	91.5174	1.91328	0.0426546	52.785	0.910543
27000		-300.382	5.62574	4839.09	91.3771	-26.8446	0.835766	4845.27	91.33	1.89818	0.0423806	52.81	0.908679
28000		-300.837	5.77908	4843.01	91.5296	-26.1705	0.811368	4844.69	91.6193	1.90026	0.0425131	52.795	0.911465
29000		-303.531	5.9592	4845.92	91.5951	-25.442	0.801054	4852.59	91.7211	1.91456	0.043067	52.925	0.914977
30000		-296.4	5.54302	4846.39	91.6102	-24.8262	0.790048	4850.98	91.5116	1.92237	0.043517	52.935	0.913772
31000		-302.802	5.76396	4849.07	91.7415	-24.2913	0.778448	4855.84	91.7664	1.90132	0.0424747	53.005	0.914086
32000		-297.571	5.54641	4852.01	91.6979	-23.6724	0.772011	4856.97	91.702	1.91467	0.0436263	53.06	0.914996
33000		-298.471	5.8171	4855.64	91.7496	-23.1435	0.750989	4864.58	91.8491	1.9253	0.0443453	53.11	0.914176
34000		-300.95	5.49156	4860.54	91.7663	-22.6511	0.740659	4863.31	91.8453	1.92556	0.0434055	53.19	0.916142
35000		-297.099	5.57441	4861.59	91.7928	-22.109	0.728601	4867.9	91.7385	1.92095	0.0436044	53.235	0.916103
36000		-293.659	5.4793	4866.6	91.8355	-21.6384	0.720064	4868.6	91.9182	1.92988	0.0432656	53.265	0.917323
37000		-296.185	5.60638	4866.56	91.8247	-21.2234	0.715434	4865.39	91.8044	1.91382	0.0429793	53.32	0.91607
38000		-295.205	5.78611	4867.83	91.8021	-20.8661	0.702219	4873.61	91.841	1.94393	0.0439109	53.395	0.913684
39000		-293.345	5.64764	4868.72	91.7995	-20.4315	0.681725	4874.81	91.8411	1.94196	0.044461	53.425	0.916308
40000		-292.484	5.50158	4873.85	91.8764	-20.0701	0.676547	4878.57	91.9758	1.9427	0.0433954	53.45	0.91744
41000		-293.682	5.64248	4874.81	91.8195	-19.6837	0.655484	4878.02	91.8951	1.94047	0.0435578	53.55	0.919136
42000		-294.704	5.62776	4876.36	91.812	-19.2833	0.646527	4877.95	91.952	1.94126	0.0440787	53.605	0.922388
43000		-290.195	5.63219	4877.05	91.7304	-18.9235	0.636439	4877.08	91.7584	1.94059	0.0435022	53.665	0.923895
44000		-293.794	5.64745	4879.93	91.8155	-18.6172	0.630335	4879.15	91.7483	1.93594	0.0434528	53.685	0.922706
45000		-295.408	5.76759	4881.89	91.8248	-18.3076	0.625515	4883.81	91.8951	1.93505	0.0444363	53.76	0.925687
46000		-293.661	5.80096	4881.94	91.8228	-17.9647	0.617698	4883.32	91.9277	1.94658	0.0440489	53.785	0.9266
47000		-292.859	5.4645	4885.18	91.8658	-17.6593	0.612756	4890.86	91.9233	1.95352	0.0442404	53.845	0.924624
