#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3119.29	10.2958	-3100.75	5000	0	5000	-732.77	5.29247	-729.754	5000	0	5000	0	0	0	48.39	0.23982	48
500	-937.55	6.79751	-945.679	3826.14	42.8937	3987.09	-498.663	2.52057	-500.78	3706.05	75.3223	3738.5	4.03726	0.030065	4.123	35.6375	0.770682	36
1000	-586.104	6.16979	-567.933	3523.8	65.8505	3598.59	-421.488	2.46285	-422.367	3684.26	73.7696	3634.5	3.34802	0.0739003	3.2565	35.3725	0.747927	35
1500	-436.692	4.0419	-428.157	3640.11	71.137	3610.7	-369.331	2.62404	-369.432	3699.09	74.3541	3669.5	3.53794	0.0972219	3.309	35.665	0.7539	35
2000	-366.877	2.84129	-369.349	3676.25	72.8039	3639.73	-332.165	2.71013	-333.86	3716.74	74.042	3663.5	3.65657	0.104217	3.314	36.09	0.747396	36
2500	-327.628	2.73193	-326.306	3698.72	72.955	3643.83	-303.004	2.76764	-302.157	3711.2	73.3656	3660	3.70309	0.104935	3.4235	36.4325	0.743865	36
3000	-299.633	2.79495	-298.362	3703.74	73.1791	3643.18	-279.054	2.87374	-277.268	3713.6	73.2572	3660.5	3.71495	0.104379	3.397	36.6925	0.739561	36
3500	-277.013	2.84143	-276.525	3710.19	73.1771	3663.86	-257.955	2.89615	-254.016	3713.42	73.1832	3667.5	3.73555	0.104396	3.412	36.96	0.738688	36
4000	-256.568	2.84888	-251.172	3713.05	73.1143	3665.88	-238.833	2.8946	-231.576	3714.4	73.0457	3666	3.7415	0.105524	3.4715	37.3525	0.742081	37
4500	-238.173	2.82131	-230.434	3716.36	72.9357	3665.56	-221.355	2.88437	-214.584	3718.09	72.8646	3682.5	3.76121	0.105411	3.517	37.635	0.74454	37
5000	-220.943	2.82788	-216.04	3718.83	72.8885	3681.7	-205.084	2.87671	-199.581	3720.38	72.8869	3683.5	3.75416	0.104786	3.5275	37.9575	0.742719	38
5500	-206.253	2.80294	-201.288	3720.88	72.8903	3682.57	-191.232	2.8517	-184.762	3721	72.9062	3682	3.74833	0.104712	3.459	38.225	0.745764	38
6000	-192.341	2.75438	-186.597	3722.57	72.9271	3682.12	-177.984	2.84244	-172.519	3722.53	72.8974	3683	3.78398	0.106379	3.5195	38.49	0.743324	38
6500	-179.34	2.78143	-174.047	3723.06	72.921	3682.06	-165.427	2.81303	-159.593	3723.33	72.8914	3683.5	3.7932	0.107143	3.4795	38.725	0.746159	39
7000	-167.256	2.7088	-162.056	3724.07	72.9104	3682	-154.408	2.74858	-147.22	3723.53	72.8903	3682.5	3.81065	0.107293	3.536	38.9725	0.745986	39
7500	-157.006	2.66816	-148.739	3724.67	72.8883	3683.42	-144.219	2.72875	-135.461	3730.32	72.8514	3701.5	3.82998	0.108222	3.5765	39.2275	0.745733	39
8000	-147.674	2.63313	-139.428	3729.71	72.825	3698.43	-135.573	2.69209	-125.481	3731.07	72.8434	3702.5	3.84096	0.110129	3.521	39.425	0.74462	39
8500	-138.416	2.59433	-129.813	3731.43	72.8427	3700.91	-126.874	2.63954	-117.118	3732.24	72.8537	3704	3.84555	0.10814	3.629	39.615	0.745583	40
9000	-130.676	2.55437	-122.331	3732.44	72.8634	3701.22	-119.2	2.61743	-109.774	3732.82	72.8603	3703.5	3.85184	0.109374	3.5695	39.77	0.746633	40
9500	-123.401	2.55735	-114.43	3735	72.7341	3701.97	-112.291	2.61833	-102.544	3735.09	72.7105	3697.5	3.86193	0.109996	3.5875	39.965	0.746133	40
10000	-116.348	2.5282	-106.604	3735.27	72.7346	3702.24	-105.379	2.57261	-93.3304	3734.96	72.7528	3702.5	3.88652	0.112278	3.562	40.115	0.744835	40
10500	-109.957	2.50636	-99.5416	3735.42	72.7448	3699.75	-98.9556	2.54096	-86.7952	3735.92	72.7515	3703	3.90097	0.112485	3.626	40.2425	0.743617	40
11000	-104.099	2.47883	-92.4921	3735.7	72.7284	3700.62	-93.8419	2.5162	-82.2376	3735.61	72.7406	3701.5	3.89891	0.112276	3.5555	40.4075	0.744102	40
11500	-98.7957	2.46007	-87.8891	3735.89	72.7312	3699.65	-88.545	2.48445	-76.0888	3735.68	72.7252	3698.5	3.91702	0.114759	3.548	40.5275	0.745201	41
12000	-93.7088	2.38855	-82.4473	3736.74	72.7089	3699.52	-83.566	2.42522	-72.5493	3737.35	72.7235	3702.5	3.93757	0.113826	3.632	40.6575	0.745345	41
12500	-88.8047	2.35853	-78.6869	3737.57	72.6892	3697.58	-78.924	2.36004	-68.4511	3738.07	72.6667	3702	3.9352	0.114299	3.5575	40.77	0.743202	41
13000	-84.4708	2.29087	-74.2972	3738.05	72.6999	3698.4	-74.4753	2.31503	-63.7614	3738.75	72.6655	3701.5	3.93784	0.116236	3.577	40.9025	0.743574	41
13500	-80.3454	2.26851	-71.1282	3738.7	72.659	3696.59	-70.6707	2.30308	-60.1607	3739.39	72.6309	3696	3.93488	0.113763	3.5645	41.0325	0.744211	41
14000	-76.6301	2.25413	-66.0927	3739.19	72.6121	3698.66	-67.1443	2.27384	-57.1999	3739.16	72.5976	3699	3.90425	0.11305	3.596	41.1575	0.746332	41
14500	-72.9421	2.2175	-63.5927	3739.27	72.6056	3698.37	-63.5738	2.23087	-53.874	3739.78	72.608	3698.5	3.94345	0.115096	3.5885	41.2275	0.744589	41
15000	-69.9837	2.16133	-60.1671	3740.02	72.5923	3694.69	-60.5408	2.18864	-50.4477	3740.15	72.5724	3697	3.93679	0.114679	3.5685	41.3125	0.744461	41.5
15500	-66.42	2.13317	-56.1461	3740.57	72.584	3694.33	-57.5318	2.16969	-47.855	3740.18	72.5938	3693	3.94727	0.113274	3.6975	41.4425	0.74454	41.5
16000	-64.2597	2.12352	-54.2734	3740.3	72.5732	3693.76	-54.9592	2.15147	-45.3435	3740.39	72.5955	3693	3.95286	0.113244	3.6375	41.53	0.74425	41
16500	-61.8772	2.10517	-51.8381	3740.8	72.5874	3693.49	-52.4957	2.13432	-43.2573	3740.72	72.5983	3692	3.93463	0.112831	3.567	41.63	0.747247	41.5
17000	-58.7142	2.06719	-48.5834	3741.4	72.5889	3692.3	-50.1562	2.10526	-39.9471	3741.75	72.5762	3692	3.95226	0.113541	3.545	41.7125	0.746353	41
17500	-56.5882	2.05776	-47.2633	3741.55	72.5729	3691.85	-48.0003	2.05649	-37.9924	3741.84	72.59	3692	3.97107	0.115361	3.594	41.7875	0.746676	41.5
18000	-54.5563	2.00761	-45.4712	3741.9	72.5856	3691.23	-46.012	2.0313	-36.1934	3741.85	72.5722	3690.5	3.9693	0.115206	3.591	41.8825	0.74562	42
18500	-52.981	1.99134	-43.6114	3742.13	72.5738	3690.98	-44.1921	2.01122	-34.0519	3742.2	72.5719	3689.5	3.98499	0.117118	3.6475	41.935	0.744917	41
19000	-51.1905	1.9735	-41.1573	3742.62	72.5751	3689.5	-42.5427	1.99466	-32.762	3742.7	72.5485	3688	3.97538	0.115841	3.7125	41.99	0.744537	41.5
19500	-49.2625	1.94683	-41.0247	3742.8	72.556	3688.91	-40.9843	1.97938	-31.1983	3742.78	72.5406	3689	3.98597	0.117305	3.6325	42.05	0.745525	41.5
20000	-48.0771	1.93176	-38.7635	3742.74	72.5526	3688.53	-39.597	1.96457	-30.0495	3743.2	72.5265	3689	4.01703	0.117247	3.656	42.1175	0.74609	42
