#gen	avgfit_mean	avgfit_sd	avgbits_mean	avgbits_sd	fit_mean	fit_sd	bits_mean	bits_sd	cpu_mean	cpu_sd	genes_mean	genes_sd
0		-3089.95	168.584	5000	0	-1002.07	59.809	5000	0	0	0	49.84	0.485282
1000		-1004.1	11.5358	4837.81	65.4614	-447.416	6.77257	4815.73	78.3703	0.17018	0.000870084	47.85	0.868108
2000		-800.896	10.7902	4400.34	119.506	-377.059	5.04612	4787.1	90.2424	0.16131	0.00247401	47.11	0.962414
3000		-725.865	9.83278	4352.06	121.699	-331.562	5.01035	4732.1	101.924	0.15477	0.00328089	46.45	1.06718
4000		-687.107	9.17682	4431.73	113.944	-300.184	4.52421	4701.94	106.706	0.15614	0.00310415	46.2	1.12735
5000		-662.386	9.47041	4506.66	108.506	-277.492	4.44754	4680.49	106.408	0.15835	0.0028574	46.19	1.11235
6000		-644.033	8.85196	4571.77	106.931	-259.221	4.18389	4697.28	106.706	0.15988	0.002822	46.17	1.10198
7000		-632.261	9.05064	4618.84	105.413	-241.413	3.86519	4668.49	112.343	0.16165	0.00278576	46.08	1.13722
8000		-614.81	9.22206	4642.04	105.89	-230.29	3.8088	4666.26	112.44	0.16248	0.00278493	46.19	1.11461
9000		-601.14	8.94248	4648.75	108.091	-217.701	3.83509	4664.75	111.897	0.16228	0.00279415	46.29	1.13523
10000		-592.654	8.9857	4656.25	107.838	-206.746	3.43865	4709.89	103.214	0.1628	0.00283958	46.99	1.08026
11000		-579.115	9.28385	4653.94	108.38	-198.027	3.46163	4698.24	106.311	0.16284	0.00284984	47.06	1.08933
12000		-572.625	9.49921	4658.15	106.811	-188.006	3.42347	4711.33	104.838	0.16259	0.00285852	47.09	1.07422
13000		-565.506	9.65515	4671.51	105.049	-179.385	3.18545	4715.66	105.696	0.16186	0.00274182	47.1	1.0687
14000		-561.719	9.56348	4685.81	104.39	-172.9	3.00776	4742.77	106.356	0.16319	0.00277123	47.7	1.07454
15000		-548.362	9.43978	4699.89	104.25	-166.475	3.01633	4725.21	104.416	0.16369	0.00271441	47.34	1.05603
16000		-549.652	9.63227	4715.91	104.432	-160.165	2.8321	4721.54	104.188	0.16414	0.00279733	47.24	1.05554
17000		-539.793	9.43854	4719.54	104.084	-154.455	2.8256	4719.76	103.503	0.16394	0.00276715	47.33	1.06705
18000		-539.003	9.87308	4720.45	103.992	-148.606	2.80648	4721.08	103.926	0.16479	0.00276121	47.54	1.06263
19000		-529.916	10.3799	4723.24	103.969	-142.999	2.73553	4740.37	103.956	0.16463	0.00273886	47.76	1.06611
20000		-525.419	9.79576	4722.2	103.352	-138.68	2.59833	4743.65	103.791	0.16473	0.00273203	47.85	1.07331
21000		-512.192	9.88974	4727.38	103.408	-135.049	2.71466	4743.86	103.885	0.16378	0.00272184	47.98	1.06704
22000		-521.163	9.78719	4734.81	103.475	-130.381	2.68367	4735.15	103.017	0.16412	0.00271291	47.88	1.06204
23000		-514.827	9.69953	4736.35	103.179	-126.193	2.72166	4752.19	103.966	0.16501	0.00275562	48.06	1.07617
24000		-503.915	9.64124	4744.49	103.246	-122.533	2.69569	4743.15	102.999	0.16516	0.00276108	47.91	1.04138
25000		-513.007	10.454	4751.19	103.418	-120.029	2.68634	4747.78	101.894	0.16486	0.00274502	47.97	1.03665
26000		-496.865	9.36831	4755.53	103.727	-117.084	2.62328	4750.48	102.071	0.16502	0.00275028	48.25	1.04295
27000		-505.229	9.75361	4746.67	103.379	-113.691	2.54649	4765.93	102.887	0.16491	0.0027336	48.43	1.04546
28000		-501.432	9.64098	4748.59	103.232	-110.565	2.53788	4771.54	102.997	0.16458	0.0027381	48.43	1.05287
29000		-492.673	9.9325	4757.36	103.675	-105.891	2.49604	4788.6	108.666	0.16532	0.00273806	48.61	1.09156
30000		-498.039	9.94719	4768.02	104.132	-103.125	2.49465	4798.76	108.154	0.16448	0.00274802	48.66	1.08537
31000		-493.854	9.86866	4774.95	104.145	-100.927	2.51199	4799.65	108.234	0.16568	0.00273868	48.76	1.08238
32000		-492.087	9.59326	4788.91	105.622	-98.2157	2.48903	4813.35	107.892	0.16545	0.00282265	48.89	1.07843
33000		-487.014	9.95729	4798.44	107.708	-96.2603	2.50563	4826.96	108.57	0.16589	0.00283983	48.9	1.07464
34000		-488.751	10.2247	4806.24	108.16	-94.4782	2.52757	4830.84	109.176	0.16687	0.00289819	49.02	1.07853
35000		-475.308	9.91303	4814.51	108.373	-92.5539	2.5197	4837.71	109.159	0.16728	0.00292302	49.13	1.07249
36000		-481.136	9.70061	4820.69	108.497	-90.7863	2.46408	4835.09	107.998	0.16701	0.00293035	49.15	1.065
37000		-480.791	9.96654	4825.76	108.69	-88.9128	2.42504	4845.43	109.357	0.16687	0.00289121	49.3	1.09161
38000		-474.705	10.1678	4833.83	108.335	-87.2831	2.40683	4842.28	110.323	0.16686	0.00292713	49.17	1.08228
39000		-481.04	10.3417	4840.82	108.625	-84.9582	2.34183	4861.63	110.645	0.16714	0.00293072	49.55	1.1095
40000		-481.081	10.158	4847.29	109.16	-83.5156	2.29575	4841.91	109.941	0.16762	0.00290391	49.36	1.07839
41000		-478.361	10.2011	4846.55	109.553	-81.58	2.26373	4860.31	110.187	0.16785	0.00293748	49.46	1.08529
42000		-475.888	9.85294	4848.81	109.905	-79.7055	2.27643	4875.48	110.951	0.16754	0.00294122	49.73	1.10808
43000		-472.529	10.2141	4851.89	110.029	-78.5959	2.24745	4863.87	108.745	0.16683	0.00288784	49.5	1.07548
44000		-476.08	10.5869	4854.72	109.955	-77.349	2.21467	4861.46	110.007	0.16667	0.00289908	49.56	1.07631
45000		-462.177	9.43631	4860.62	109.68	-75.9135	2.16251	4862.64	110.003	0.16766	0.00288448	49.62	1.0657
46000		-467.621	9.84102	4863.45	109.427	-74.6847	2.12836	4860.15	110.054	0.16783	0.00287241	49.72	1.07347
47000		-463.934	9.68895	4863.89	109.657	-73.1416	2.11314	4862.58	110.124	0.16802	0.00292364	49.86	1.07685
48000		-472.246	10.1599	4864.7	109.567	-72.0386	2.09662	4859.05	110.274	0.16695	0.00285244	49.81	1.07531
49000		-466.067	9.67591	4866.57	109.913	-70.8573	2.05468	4856.72	109.781	0.16781	0.0029338	49.8	1.07243
50000		-461.384	9.79967	4862.72	109.961	-69.9024	2.04583	4862.6	110.183	0.16754	0.00293435	49.75	1.07641
51000		-513.174	10.1517	4859.85	109.479	-122.865	2.44703	4857.6	108.491	0.16783	0.00297583	49.71	1.07227
52000		-509.678	9.90197	4860.39	108.727	-120.118	2.39125	4854.72	108.666	0.16765	0.00290379	49.69	1.07503
53000		-502.888	9.73918	4860.4	108.319	-118.107	2.3523	4860.02	108.202	0.16697	0.00294181	49.74	1.07474
54000		-506.791	9.74567	4856.21	108.261	-116.063	2.33081	4855.83	108.13	0.16789	0.00298352	49.64	1.06159
55000		-500.659	9.85901	4854.47	108.28	-113.366	2.31074	4869.49	108.887	0.1669	0.0029391	49.89	1.07289
56000		-493.612	9.21966	4859.88	108.486	-110.447	2.20951	4872.9	109.486	0.16692	0.00286507	50.05	1.07453
57000		-499.321	9.7231	4865.43	108.595	-108.167	2.18414	4883.85	109.453	0.16689	0.00283217	50.09	1.07714
58000		-493.953	9.67621	4870.63	108.886	-105.902	2.223	4873.21	109.402	0.16735	0.00286862	49.92	1.0708
59000		-495.108	9.47973	4872.97	109.085	-103.785	2.18471	4875.53	109.161	0.16747	0.00292044	49.97	1.0526
60000		-491.787	9.89204	4876.63	108.971	-101.649	2.17771	4878.15	109.27	0.16754	0.00290727	50.12	1.05785
61000		-491.479	9.96893	4875.43	108.968	-99.3161	2.18683	4878.2	108.936	0.16605	0.00286886	49.97	1.06481
62000		-479.553	9.48323	4876.26	109.191	-98.103	2.145	4883.41	109.314	0.16755	0.00282319	50.06	1.0709
63000		-494.67	10.274	4878.28	109.091	-96.2487	2.14754	4881.59	109.686	0.16622	0.00285638	50.08	1.074
64000		-487.51	10.499	4878.47	108.908	-94.5163	2.12037	4869.22	108.99	0.16801	0.00293108	50.17	1.07149
65000		-482.272	9.96128	4881.85	109.14	-92.781	2.13172	4878.2	109.396	0.16698	0.00281199	50.2	1.06515
66000		-484.344	9.84836	4876.08	109.113	-91.3548	2.09321	4876.79	109.219	0.16722	0.00288453	50.15	1.06557
67000		-478.436	10.2204	4875.34	108.983	-89.5372	2.06731	4873.31	109.488	0.16737	0.00287973	50.23	1.06457
68000		-475.97	9.76963	4876.49	109.084	-87.9959	2.07209	4884.62	109.754	0.1677	0.00291826	50.29	1.07537
69000		-481.215	9.9115	4878.6	108.912	-86.5249	1.98479	4896.02	109.794	0.16756	0.00290803	50.49	1.07407
70000		-480.178	10.2125	4880.13	109.334	-85.6353	2.00539	4900.22	109.513	0.16792	0.00292373	50.55	1.06547
71000		-475.587	9.73482	4881.41	109.07	-84.1665	1.98406	4887.61	109.776	0.16705	0.0028767	50.4	1.06249
72000		-472.925	9.50181	4890.22	109.263	-82.3045	1.95149	4898.03	110.522	0.16692	0.0028811	50.55	1.06822
73000		-469.205	9.76776	4890.38	109.3	-80.7741	1.93045	4903.27	110.511	0.16724	0.00284808	50.65	1.06793
74000		-466.248	9.28407	4896.14	109.469	-78.7649	1.91549	4920.19	110.857	0.16816	0.00290683	50.77	1.07053
75000		-470.408	9.69003	4901.87	109.745	-77.4789	1.90194	4932.53	110.996	0.16799	0.00289303	51.03	1.08567
76000		-479.724	9.84788	4907.52	110.044	-76.3017	1.94197	4938.52	110.458	0.16788	0.00295988	51.11	1.07355
77000		-471.163	10.1483	4922.96	110.459	-75.3467	1.93794	4941.36	110.4	0.16888	0.00291974	51.09	1.06772
78000		-465.733	9.47964	4932.01	110.896	-74.1848	1.94644	4941.78	110.705	0.16869	0.002952	51.15	1.07114
79000		-473.193	9.67812	4935.98	110.889	-72.6989	1.91037	4952.97	110.706	0.16951	0.00294819	51.37	1.09024
80000		-466.817	9.5906	4937.52	110.451	-71.6149	1.88388	4952.14	111.096	0.16848	0.00290706	51.46	1.09668
81000		-466.385	10.0416	4944.75	110.827	-69.8483	1.84925	4956.39	111.208	0.16845	0.00294558	51.59	1.09969
82000		-466.505	9.40391	4946.34	110.947	-68.9193	1.85532	4957.91	111.426	0.16878	0.0029591	51.58	1.10802
83000		-461.523	9.37357	4952.56	111.169	-67.7754	1.84071	4966.78	111.366	0.16947	0.0030166	51.7	1.10842
84000		-464.251	9.31933	4956.58	110.999	-66.9118	1.83849	4971.11	111.532	0.16859	0.00290399	51.73	1.10954
85000		-466.504	9.36999	4959.12	111.056	-65.7215	1.78838	4967.34	111.192	0.16878	0.00290849	51.7	1.1055
86000		-457.022	9.91061	4964.7	111.341	-64.2764	1.7355	4962.65	111.036	0.17029	0.00299185	51.66	1.103
87000		-458.324	9.52492	4968.65	111.464	-63.0764	1.70308	4973.83	111.468	0.1701	0.00297116	51.93	1.10374
88000		-464.986	10.462	4970.14	111.55	-62.1248	1.69878	4980.44	111.686	0.16914	0.00292627	51.97	1.10348
89000		-454.226	9.92629	4971.57	111.035	-61.2177	1.67096	4978.48	111.468	0.16987	0.00297979	52.07	1.10994
90000		-452.262	9.97824	4973.34	111.332	-60.2646	1.65544	4979.85	111.936	0.17016	0.0029255	52.02	1.10992
91000		-455.97	9.65507	4976.09	111.874	-59.4021	1.65283	4981.07	111.934	0.16958	0.00301385	52.08	1.11225
92000		-458.419	9.73159	4978.49	111.708	-58.5359	1.67473	4982.52	112.108	0.16968	0.00299116	52.1	1.11278
93000		-460.979	10.2186	4979.19	111.753	-57.9257	1.66434	4985.14	112.488	0.16985	0.00290959	52.12	1.11539
94000		-454.663	9.5029	4979.9	111.751	-56.9832	1.65723	4984.24	111.718	0.16983	0.00295177	52.14	1.10618
95000		-452.963	9.56477	4983.34	111.773	-56.4276	1.64807	4989.08	112.129	0.17019	0.00298273	52.19	1.11316
96000		-453.942	9.23242	4985.52	111.652	-55.587	1.64684	4994.64	112.159	0.1701	0.00297259	52.25	1.10658
97000		-456.306	9.85676	4986.91	112.062	-54.7391	1.60843	4999.77	112.669	0.16987	0.00297079	52.27	1.10927
98000		-453.366	9.59894	4991.83	112.074	-54.2553	1.61308	4999.51	112.688	0.16998	0.00296859	52.36	1.1106
99000		-453.168	9.41445	4992.17	111.517	-53.632	1.60483	5004.7	112.53	0.1708	0.00297756	52.38	1.1129
100000		-449.028	9.53132	4996.25	112.13	-52.9828	1.58127	5005.04	112.402	0.17015	0.00298377	52.34	1.11855
101000		-526.862	9.99843	4998.59	112.107	-134.099	2.47796	4995.17	111.774	0.17009	0.00295762	52.25	1.10411
102000		-516.913	9.48084	4997.68	112.098	-129.82	2.42209	5000.52	112.051	0.17063	0.0029731	52.34	1.10684
103000		-523.942	10.2437	4999.99	112.206	-126.434	2.21514	5002.06	113.401	0.17113	0.00305712	52.39	1.12402
104000		-521.73	10.0235	5001.75	112.211	-122.652	2.34742	5008.42	112.379	0.1702	0.00298711	52.37	1.11379
105000		-517.656	9.73926	5003.39	112.276	-119.438	2.37039	5016.69	113.74	0.17014	0.00301498	52.56	1.11766
106000		-511.211	9.74573	5003.15	112.413	-115.86	2.31001	5028.55	113.835	0.17153	0.00298655	52.6	1.13021
107000		-508.62	9.97851	5013.83	113.291	-113.058	2.29566	5038.84	113.373	0.17036	0.00294449	52.66	1.11864
108000		-507.183	10.0002	5016.12	113.633	-109.087	2.2777	5038.68	113.031	0.1707	0.00299061	52.64	1.11776
109000		-506.485	9.78296	5025.25	113.84	-106.88	2.26678	5043.59	113.942	0.17082	0.00297632	52.65	1.13524
110000		-501.511	9.82365	5024.46	113.535	-104.778	2.29486	5037.07	113.832	0.17152	0.0030291	52.63	1.12417
111000		-505.036	10.4176	5030.6	113.865	-102.103	2.18571	5034.68	113.78	0.17031	0.00298426	52.62	1.12401
112000		-491.549	9.58275	5033.23	113.523	-99.0399	2.17792	5033.46	113.286	0.17089	0.0029801	52.6	1.12133
113000		-495.635	9.55125	5041.07	113.432	-96.8722	2.17527	5045.48	113.368	0.17089	0.00302274	52.75	1.11685
114000		-501.109	9.82512	5038.22	113.724	-94.5428	2.08211	5055.75	114.345	0.17165	0.00301516	52.85	1.12819
115000		-495.812	9.97968	5038.82	113.569	-92.7419	2.05942	5052.73	114.637	0.172	0.00304568	52.84	1.13144
116000		-486.352	9.81481	5040.31	113.392	-90.8437	2.0513	5053.09	113.785	0.17179	0.00293124	52.73	1.13448
117000		-482.562	10.1795	5042.61	113.37	-89.1532	2.02005	5061.51	115.104	0.17176	0.00302114	52.89	1.13768
118000		-486.541	9.60675	5052.95	114.132	-87.1253	2.00498	5064.41	115.058	0.17253	0.00306922	53.1	1.1372
119000		-485.038	9.95759	5051.89	114.402	-85.359	1.94547	5067.83	115.257	0.17287	0.003134	53.07	1.14656
120000		-490.584	9.9767	5061.4	114.855	-83.6077	1.94537	5073.99	115.449	0.17229	0.00307306	53.18	1.14224
121000		-483.714	10.0222	5057.5	114.515	-81.8165	1.88771	5070.6	114.821	0.17145	0.00305543	53.15	1.13684
122000		-481.507	10.5279	5061.59	114.854	-80.4087	1.91829	5070.84	114.549	0.17224	0.00306011	53.14	1.13627
123000		-484.859	10.4469	5066.3	114.877	-79.1839	1.91553	5074.76	113.897	0.17259	0.00309415	53.33	1.13138
124000		-486.292	10.0378	5069.42	114.793	-77.318	1.92151	5076.14	114.424	0.17156	0.00298817	53.33	1.13004
125000		-481.201	9.93596	5070.8	114.776	-76.1694	1.93235	5079.18	115.263	0.1715	0.0029898	53.4	1.13262
126000		-478.609	9.63712	5075.7	114.897	-74.617	1.94819	5077.24	115.213	0.17183	0.00302548	53.37	1.13446
127000		-482.229	10.3668	5078.92	115.267	-73.3553	1.92445	5090.67	116.606	0.1723	0.00300597	53.57	1.14002
128000		-482.058	10.0639	5079.16	115.129	-71.9119	1.89455	5098.66	116.095	0.17196	0.00305558	53.62	1.13509
129000		-483.449	10.2242	5082.03	115.222	-70.786	1.87406	5097.76	115.958	0.17282	0.0031277	53.65	1.13221
130000		-481.044	10.5689	5082.4	115.21	-69.3841	1.86937	5099.65	116.419	0.17154	0.00304251	53.63	1.14085
131000		-480.206	10.7651	5085.23	115.148	-68.4861	1.8772	5110.13	116.692	0.17242	0.00302509	53.73	1.14511
132000		-467.683	9.55631	5088.55	115.742	-67.3929	1.85973	5109.32	116.308	0.1725	0.00311135	53.78	1.14244
133000		-471.341	10.1764	5098.05	116.344	-66.6539	1.80739	5114.99	116.323	0.17251	0.00307076	53.87	1.14448
134000		-476.176	10.4647	5104.89	116.383	-65.4342	1.77068	5113.41	115.999	0.17333	0.00316062	53.92	1.13873
