#mutation_rate	indel_prob	indel_power	crossover_cross_rate	crossover_prob
#0.01	0.2	-1.5	0.02	0.1
#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0		-5434.99	1222.93	-9110.48	20000	0	20000	-1808.51	514.369	-3322.39	20000	0	20000	0	0	0	63.6923	1.50803	70
1000		-1285.42	35.8885	-1453.89	19910.6	72.4015	19991.8	-598.631	15.0967	-617.645	19291.3	483.815	20000	7.21138	1.49488	4.196	60.1538	2.44385	69
2000		-1124.4	19.4968	-1186.99	19562.4	316.563	19995.1	-555.079	6.81962	-577.71	19599.3	391.866	20002	10.3602	3.05383	4.003	59.6154	2.23761	70
3000		-1042.49	26.9701	-1153.59	19282.6	445.789	20008.1	-531.455	10.1369	-577.71	19283.6	480.684	20002	10.2648	1.63696	10.797	59.6923	2.50227	70
4000		-990.351	30.4065	-1067.96	19262.6	453.929	19984.7	-507.312	10.6414	-577.71	19303.2	483.096	20005	12.6838	2.96096	23.094	60.2308	2.76691	70
5000		-950.294	28.188	-1106.23	19258.2	477.51	19989.1	-494.392	8.89366	-546.411	19307.2	483.492	20152	7.70292	1.31087	17.374	60.1538	2.92611	65
6000		-942.049	29.873	-1225.87	19237.3	477.953	20000.3	-482.76	9.55371	-546.411	19294.6	488.913	20141	9.41769	1.32332	11.705	60	2.52424	65
7000		-911.33	23.8335	-1057.98	19246	480.055	20071.2	-466.548	10.5792	-526.42	19266.2	487.401	20150	9.51069	2.9454	44.218	59.6923	2.36802	65
8000		-900.468	28.2906	-1176.25	19066.7	506.485	20098	-460.697	9.79409	-512.902	19267.5	483.479	20146	11.2907	3.77746	36.38	59.6923	2.62967	65
9000		-854.093	21.5653	-986.315	18906.9	576.731	20102.5	-452.26	7.77474	-491.552	19267	490.075	20063	10.4005	1.87564	23.692	59.6923	2.42155	64
10000		-834.824	21.7208	-697.869	17942.6	1033.45	7336.02	-449.251	7.96818	-491.552	19305	495.39	20063	8.29015	1.45718	11.173	60.6154	2.55588	64
11000		-820.5	30.3086	-586.582	17977.1	1108.64	6012.85	-446.268	8.03058	-475.026	19258.6	491.267	20068	9.30731	1.92651	1.289	60.4615	2.58352	65
12000		-800.268	30.0943	-554.492	17737.8	1245.78	4188.52	-436.243	7.784	-452.629	19323.9	490.977	20067	7.09846	1.05351	1.538	60.8462	2.52893	68
13000		-801.429	31.1674	-519.373	17571.4	1323.85	2947.05	-427.518	8.38911	-442.416	19358.2	485.195	19814	7.51362	1.43596	2.013	59.4615	2.22058	66
14000		-796.609	37.0313	-467.466	17507.1	1468.56	827.975	-422.784	8.16872	-442.141	17701.7	1521.39	455	6.65692	1.10333	1.037	55	4.82515	3
15000		-784.637	30.6746	-476.797	17762.1	1323.27	2893.16	-417.585	8.00751	-436.39	17824.9	1416.66	1905	6.37415	0.766362	0.699	54.7692	4.63979	5
16000		-780.911	28.1953	-465.062	17692.5	1349.83	2491.7	-408.43	8.01652	-424.243	17883	1440.01	1643	7.99	1.91067	1.587	55.2308	4.67008	5
17000		-775.669	30.4477	-455.425	17736	1385.02	2077.99	-402.23	7.89067	-410.877	17896.2	1414.31	2034	11.4492	2.37353	0.893	55.2308	4.45512	8
18000		-744.288	32.6848	-444.771	17516.8	1382.38	2069.08	-398.609	8.15084	-396.824	17873.8	1427.12	1840	7.81531	1.30916	1.615	55.3077	4.52399	7
19000		-755.602	36.7729	-430.465	17631.3	1400.16	1874.52	-393.38	8.46192	-385.635	17854.9	1425.7	1845	8.07331	2.92253	0.907	55.4615	4.36568	9
20000		-750.096	33.2941	-413.839	17652.6	1400.57	1870.49	-386.911	9.13229	-377.049	17833.3	1424.15	1838	8.44569	2.17196	0.585	55	4.26975	10
21000		-741.766	31.3065	-406.569	17610.3	1399.05	1925.91	-377.752	9.84668	-359.261	17900.5	1378.47	2487	6.473	1.04911	0.612	55.0769	4.18554	11
22000		-739.9	31.6421	-402.902	17621.8	1387.7	2009.81	-371.726	10.5632	-347.742	17918.8	1417.6	2030	5.82038	0.807756	0.79	55.0769	4.21454	11
23000		-753.671	35.4006	-399.914	17673.6	1390.14	2012.82	-367.437	10.3094	-338.105	17904.7	1412.77	2095	8.36262	1.52556	0.975	55.6154	4.30792	12
24000		-730.071	35.1277	-384.103	17657.2	1389.05	2046.66	-361.927	11.4776	-322.952	17997.5	1409.42	2031	6.465	1.23862	1.077	55.7692	4.19425	12
25000		-707.647	33.939	-367.317	17682.9	1392.45	2057.99	-356.047	11.3333	-317.706	17903.1	1404.05	2245	7.63908	1.87387	0.956	55.6154	4.06918	15
26000		-707.757	30.7641	-372.373	17710.7	1389.23	2102.82	-352.036	11.4462	-305.448	17958.5	1389.39	2239	6.37308	1.24217	0.629	56.1538	3.93838	16
27000		-728.82	37.5876	-350.847	17700.9	1379.06	2197.49	-347.549	10.9752	-296.606	17913.1	1401.88	2244	6.09638	1.3449	0.863	55.6154	4.07232	15
28000		-717.782	35.6498	-352.867	17853.8	1382.17	2237.45	-344.255	11.4454	-293.902	18023.1	1400.77	2244	7.87223	1.58832	0.864	56.3077	3.99901	15
29000		-699.564	31.5787	-347.454	17877.5	1378.76	2300.59	-340.142	10.737	-288.629	18003.9	1399.72	2244	7.70415	2.59456	1.019	56.6154	4.02482	15
30000		-715.064	37.1629	-351.695	17905.3	1382.39	2285.43	-337.585	10.9014	-285.551	17962.3	1390.22	2245	10.8304	5.16986	0.96	56.3846	3.96222	15
31000		-692.258	33.8654	-328.568	17958.2	1393.76	2242.08	-332.004	10.6883	-276.697	18047.8	1409.02	2241	11.1401	3.82772	0.774	56.3846	3.9525	15
32000		-698.665	33.9751	-330.943	17962.4	1393.2	2244.93	-329.549	10.737	-274.953	17970.4	1395.49	2250	7.28985	2.23901	0.903	57	3.92722	16
33000		-691.045	32.9683	-322.142	18011	1398.25	2258.41	-326.567	10.6332	-270.828	17996.1	1397.29	2241	6.28977	0.844005	0.918	57	3.92069	16
34000		-693.764	35.8981	-319.795	18022.5	1403.08	2228.32	-323.275	10.3471	-267.295	18108.5	1409.79	2208	7.25954	1.20905	0.774	57.4615	3.82404	17
35000		-690.459	33.5901	-325.239	18069.5	1405.08	2237.74	-321.427	10.3473	-265.097	18147.2	1419.32	2104	15.4296	8.04414	0.815	57.6923	4.01341	15
36000		-691.369	33.9697	-319.205	18086.6	1404.14	2240.09	-317.588	10.3928	-255.633	18165.8	1411.26	2259	21.1637	10.1981	0.877	58.0769	3.96856	16
37000		-709.051	35.9952	-316.92	18117.5	1403.31	2269.61	-313.762	10.6582	-241.133	18258.2	1395.68	2354	20.6229	12.3166	0.733	58.6154	3.90026	17
38000		-690.86	38.443	-315.031	18134.5	1399.8	2318.97	-310.529	10.6408	-235.905	18315.6	1402.01	2355	15.4887	7.32735	0.664	59	3.90595	17
39000		-688.753	33.9054	-308.755	18182.1	1398.64	2336.99	-305.911	11.3074	-233.683	18266.8	1400.34	2350	17.5962	10.1069	0.757	58.6923	3.78997	18
40000		-684.423	34.9651	-291.052	18242.7	1397.3	2338.29	-302.242	11.388	-228.008	18289.3	1395.59	2370	19.7382	8.82169	0.721	59.4615	3.94776	17
41000		-683.769	35.002	-296.653	18243.6	1395.67	2363.59	-299.546	11.5843	-222.184	18242.9	1394.5	2406	13.4094	5.10677	0.782	59.6154	3.93136	18
42000		-686.251	35.664	-294.774	18273.6	1396.2	2374.91	-295.239	11.9586	-222.184	18276.9	1395.61	2405	11.2004	2.35154	0.657	59.6154	3.87884	18
43000		-670.464	35.0877	-286.72	18328.5	1400.72	2394.64	-292.659	12.4084	-221.215	18335.5	1409.33	2359	13.9384	4.2087	0.806	59.7692	3.97775	17
44000		-678.037	40.9593	-282.427	18322.6	1397.8	2452.84	-290.153	12.5102	-216.129	18309.2	1414.42	2332	10.5171	2.32135	1.161	59.9231	3.94589	18
45000		-666.068	34.951	-297.135	18332.3	1404.19	2424.12	-287.676	12.4889	-212.826	18440.8	1414.73	2430	8.99715	2.21708	1.387	60.2308	3.9535	18
46000		-685.105	36.3962	-294.719	18355.8	1404.73	2473.89	-284.956	13.0245	-206.009	18421.7	1378.64	2933	6.17431	0.855403	0.918	60.5385	3.77681	21
47000		-670.63	35.0691	-278.272	18368.9	1401.27	2565.95	-283.15	12.8861	-206.009	18442	1379.33	2933	6.32362	0.901486	1.465	60.6154	3.76988	21
48000		-660.4	31.5671	-301.155	18361.1	1399.43	2550.02	-281.415	12.9017	-206.009	18429.3	1373.93	2938	7.19069	1.46017	1.388	60.6923	3.79167	21
49000		-654.29	34.4431	-281.907	18454.3	1408.4	2578.08	-279.454	13.368	-195.779	18456.8	1388.3	2835	6.72069	0.829114	1.247	60.5385	3.80555	21
50000		-655.444	35.3697	-277.824	18443.4	1399.61	2655.39	-277.12	13.3703	-195.775	18553.7	1391.66	2974	7.98738	2.22654	1.995	61	3.8364	21
51000		-664.083	34.933	-279.468	18465.8	1390.56	2822.11	-272.633	14.5013	-173.096	18589.5	1393.92	2968	7.14508	1.13377	2.001	61.1538	3.82443	21
52000		-663.016	36.0695	-282.221	18519.2	1390.23	2893.06	-270.941	14.7965	-166.62	18600.3	1394.92	2879	7.33577	1.1927	3.579	61.2308	3.94214	20
53000		-663.232	36.258	-264.865	18574.4	1390.88	2955.09	-266.779	15.3325	-152.082	18578.9	1386.58	2987	6.78085	1.21106	2.902	61.3846	3.87718	21
54000		-669.309	37.6608	-249.598	18603	1396.54	2941.98	-264.592	15.8293	-148.097	18645.8	1401.46	2954	10.4714	2.45788	4.407	61.7692	3.91767	21
55000		-648.86	37.8612	-242.663	18620	1393.16	2974.64	-262.009	15.6282	-146.476	18751.5	1417.86	2977	11.2294	3.73302	3.19	61.8462	3.881	21
56000		-671.688	38.9064	-244.224	18661.5	1396.37	2977.2	-258.115	15.7484	-142.288	18716.2	1409.38	2944	11.1883	2.74616	2.735	62	3.87464	21
57000		-646.809	38.007	-230.628	18714.2	1404.35	2984.15	-255.864	15.9097	-142.288	18777.5	1411.34	2944	8.72531	3.01913	1.853	61.9231	3.90506	21
58000		-687.924	42.3107	-240.827	18785.5	1411.51	3004.22	-254.35	16.0144	-141.81	18860.1	1407.11	3134	16.0264	5.69333	1.311	62.5385	3.93475	22
59000		-650.216	40.2239	-233.368	18698.7	1395.19	3052.64	-250.916	16.0669	-138.836	18801.3	1396.57	3209	15.9121	5.85301	2.573	62.8462	3.84782	23
