#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
55000		-600.714	-nan	-600.714	22508.8	-nan	22508.8	-239.67	-nan	-239.67	22516	-nan	22516	34.893	-nan	34.893	76	-nan	76
56000		-625.014	-nan	-625.014	22546.4	-nan	22546.4	-238.548	-nan	-238.548	22703	-nan	22703	18.645	-nan	18.645	76	-nan	76
57000		-609.299	-nan	-609.299	22604.1	-nan	22604.1	-228.235	-nan	-228.235	22711	-nan	22711	36.545	-nan	36.545	77	-nan	77
58000		-554.351	-nan	-554.351	22855.2	-nan	22855.2	-228.235	-nan	-228.235	22711	-nan	22711	23.392	-nan	23.392	77	-nan	77
59000		-660.941	-nan	-660.941	22788.9	-nan	22788.9	-224.595	-nan	-224.595	22666	-nan	22666	45.014	-nan	45.014	77	-nan	77
60000		-595.134	-nan	-595.134	22735	-nan	22735	-221.408	-nan	-221.408	23174	-nan	23174	41.861	-nan	41.861	78	-nan	78
61000		-625.107	-nan	-625.107	22925.4	-nan	22925.4	-220.481	-nan	-220.481	22664	-nan	22664	34.098	-nan	34.098	77	-nan	77
62000		-634.83	-nan	-634.83	22958.7	-nan	22958.7	-218.074	-nan	-218.074	23488	-nan	23488	18.335	-nan	18.335	79	-nan	79
63000		-627.14	-nan	-627.14	22999.4	-nan	22999.4	-217.938	-nan	-217.938	23444	-nan	23444	20.567	-nan	20.567	80	-nan	80
64000		-522.722	-nan	-522.722	23406.9	-nan	23406.9	-209.022	-nan	-209.022	24068	-nan	24068	47.746	-nan	47.746	80	-nan	80
65000		-561.297	-nan	-561.297	23590.9	-nan	23590.9	-208.886	-nan	-208.886	24378	-nan	24378	70.727	-nan	70.727	81	-nan	81
66000		-562.949	-nan	-562.949	23918.6	-nan	23918.6	-195.867	-nan	-195.867	23763	-nan	23763	68.045	-nan	68.045	82	-nan	82
67000		-587.442	-nan	-587.442	23881	-nan	23881	-194.789	-nan	-194.789	24054	-nan	24054	51.719	-nan	51.719	84	-nan	84
68000		-593.497	-nan	-593.497	23950.7	-nan	23950.7	-184.593	-nan	-184.593	24047	-nan	24047	71.239	-nan	71.239	84	-nan	84
69000		-560.044	-nan	-560.044	23913.7	-nan	23913.7	-184.343	-nan	-184.343	24186	-nan	24186	102.021	-nan	102.021	85	-nan	85
70000		-608.925	-nan	-608.925	24071	-nan	24071	-182.677	-nan	-182.677	24120	-nan	24120	102.812	-nan	102.812	85	-nan	85
71000		-494.26	-nan	-494.26	24144.3	-nan	24144.3	-182.607	-nan	-182.607	24110	-nan	24110	131.594	-nan	131.594	85	-nan	85
72000		-586.534	-nan	-586.534	24182	-nan	24182	-182.607	-nan	-182.607	24443	-nan	24443	159.339	-nan	159.339	85	-nan	85
73000		-566.542	-nan	-566.542	24239.4	-nan	24239.4	-176.918	-nan	-176.918	24495	-nan	24495	202.274	-nan	202.274	86	-nan	86
74000		-572.934	-nan	-572.934	24524.8	-nan	24524.8	-173.923	-nan	-173.923	25082	-nan	25082	117.762	-nan	117.762	87	-nan	87
75000		-578.329	-nan	-578.329	24668.5	-nan	24668.5	-173.923	-nan	-173.923	25090	-nan	25090	53.377	-nan	53.377	87	-nan	87
76000		-582.504	-nan	-582.504	25041.2	-nan	25041.2	-173.351	-nan	-173.351	25083	-nan	25083	34.591	-nan	34.591	87	-nan	87
77000		-621.207	-nan	-621.207	25072.5	-nan	25072.5	-172.601	-nan	-172.601	25080	-nan	25080	45.028	-nan	45.028	88	-nan	88
78000		-553.07	-nan	-553.07	25032.4	-nan	25032.4	-170.943	-nan	-170.943	25034	-nan	25034	29.76	-nan	29.76	88	-nan	88
79000		-566.877	-nan	-566.877	25061.1	-nan	25061.1	-170.739	-nan	-170.739	26308	-nan	26308	18.351	-nan	18.351	90	-nan	90
80000		-528.791	-nan	-528.791	25422.3	-nan	25422.3	-167.621	-nan	-167.621	26829	-nan	26829	20.705	-nan	20.705	92	-nan	92
81000		-628.959	-nan	-628.959	26005	-nan	26005	-166.516	-nan	-166.516	25903	-nan	25903	32.32	-nan	32.32	91	-nan	91
82000		-609.41	-nan	-609.41	26616.2	-nan	26616.2	-166.516	-nan	-166.516	25930	-nan	25930	30.687	-nan	30.687	91	-nan	91
83000		-559.538	-nan	-559.538	26620.5	-nan	26620.5	-163.622	-nan	-163.622	26995	-nan	26995	37.001	-nan	37.001	92	-nan	92
84000		-514.343	-nan	-514.343	26778.8	-nan	26778.8	-159.292	-nan	-159.292	27115	-nan	27115	43.934	-nan	43.934	92	-nan	92
85000		-540.848	-nan	-540.848	26789	-nan	26789	-156.543	-nan	-156.543	28245	-nan	28245	40.031	-nan	40.031	96	-nan	96
86000		-644.811	-nan	-644.811	26948.1	-nan	26948.1	-150.535	-nan	-150.535	26625	-nan	26625	44.441	-nan	44.441	93	-nan	93
87000		-519.199	-nan	-519.199	27045.8	-nan	27045.8	-150.093	-nan	-150.093	26175	-nan	26175	63.639	-nan	63.639	93	-nan	93
88000		-502.176	-nan	-502.176	26692.5	-nan	26692.5	-149.469	-nan	-149.469	26408	-nan	26408	94.739	-nan	94.739	92	-nan	92
89000		-588.662	-nan	-588.662	26614.4	-nan	26614.4	-136.699	-nan	-136.699	26979	-nan	26979	178.159	-nan	178.159	96	-nan	96
90000		-573.699	-nan	-573.699	26815.1	-nan	26815.1	-136.699	-nan	-136.699	26978	-nan	26978	111.354	-nan	111.354	96	-nan	96
91000		-578.485	-nan	-578.485	26823.9	-nan	26823.9	-134.989	-nan	-134.989	26812	-nan	26812	59.36	-nan	59.36	95	-nan	95
92000		-511.886	-nan	-511.886	26945.9	-nan	26945.9	-134.005	-nan	-134.005	27739	-nan	27739	68.997	-nan	68.997	97	-nan	97
93000		-575.214	-nan	-575.214	26874	-nan	26874	-134.005	-nan	-134.005	27739	-nan	27739	41.527	-nan	41.527	97	-nan	97
94000		-543.785	-nan	-543.785	27006.1	-nan	27006.1	-132.306	-nan	-132.306	27151	-nan	27151	32.93	-nan	32.93	93	-nan	93
95000		-512.854	-nan	-512.854	27081.3	-nan	27081.3	-131.682	-nan	-131.682	27197	-nan	27197	48.271	-nan	48.271	95	-nan	95
96000		-522.039	-nan	-522.039	27143.8	-nan	27143.8	-129.659	-nan	-129.659	27062	-nan	27062	36.066	-nan	36.066	97	-nan	97
97000		-485.589	-nan	-485.589	27305.5	-nan	27305.5	-129.659	-nan	-129.659	27061	-nan	27061	53.412	-nan	53.412	97	-nan	97
98000		-545.739	-nan	-545.739	27201.5	-nan	27201.5	-129.452	-nan	-129.452	26985	-nan	26985	39.468	-nan	39.468	96	-nan	96
99000		-516.711	-nan	-516.711	27103.7	-nan	27103.7	-128.353	-nan	-128.353	26847	-nan	26847	31.808	-nan	31.808	97	-nan	97
100000		-484.302	-nan	-484.302	27039.6	-nan	27039.6	-127.2	-nan	-127.2	27060	-nan	27060	39.211	-nan	39.211	99	-nan	99
