#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3100.97	10.4422	-3066.08	5000	0	5000	-739.114	5.15536	-740.726	5000	0	5000	0	0	0	48.51	0.221862	48
500	-796.18	5.70746	-802.73	4172.51	51.2019	4507.68	-486.931	2.50736	-491.273	4240.4	75.5832	4774	2.36739	0.0220275	2.4745	40.4525	0.774075	44
1000	-539.858	3.93994	-521.566	4062.96	69.3759	4471.74	-406.877	2.25793	-410.571	4199.87	73.8517	4693.5	2.16137	0.0463197	2.2945	40.255	0.757543	43
1500	-444.986	2.82487	-439.288	4142.87	71.9226	4636.78	-355.717	2.22926	-356.902	4171.53	73.056	4707	2.21924	0.0518425	2.3795	40.22	0.738117	43
2000	-385.945	2.3662	-384.177	4165.46	72.6192	4682.12	-314.316	2.3449	-314.056	4176.6	72.4777	4687	2.2399	0.0535399	2.391	40.51	0.724698	43
2500	-343.826	2.36224	-345.217	4173.5	72.3361	4686.24	-279.669	2.37425	-276.639	4175.86	72.2134	4686.5	2.23875	0.053134	2.4145	40.755	0.712553	43
3000	-308.728	2.27347	-308.958	4176.68	72.1938	4686.2	-251.07	2.29783	-249.697	4179.52	71.8838	4684.5	2.25722	0.0534386	2.452	41.345	0.716929	44
3500	-279.786	2.2104	-281.004	4180.5	71.9649	4683.66	-226.43	2.23896	-224.668	4180.93	71.9297	4689	2.25949	0.0536088	2.4035	41.62	0.709779	44
4000	-254.605	2.14782	-254.918	4183.48	71.8282	4684.57	-204.519	2.17812	-201.296	4184.31	71.8357	4689.5	2.26003	0.0536077	2.3885	42.0425	0.709735	45
4500	-234.59	2.04466	-234.057	4185.28	71.7811	4682.33	-184.567	2.10706	-182.287	4189.98	71.7562	4681	2.25287	0.0530632	2.434	42.4375	0.711772	45
5000	-214.937	2.00054	-212.946	4189.92	71.7699	4679.45	-167.609	2.0027	-164.19	4191.19	71.7953	4680.5	2.24922	0.0530774	2.3845	42.72	0.711465	46
5500	-199.134	1.93736	-197.384	4190.94	71.7768	4680.26	-152.171	1.92393	-148.437	4191.98	71.7977	4684	2.27126	0.0540271	2.4485	43.0375	0.713232	46
6000	-183.616	1.83855	-181.354	4190.45	71.7682	4680.65	-139.029	1.86593	-134.283	4190.51	71.7868	4683.5	2.25994	0.05294	2.411	43.2775	0.710149	46
6500	-170.876	1.80795	-167.96	4190.88	71.7602	4681.92	-127.649	1.80873	-124.302	4191.5	71.7277	4682.5	2.27273	0.0544276	2.457	43.4275	0.707682	46
7000	-159.286	1.73977	-156.956	4191.16	71.7449	4682.19	-117.019	1.76141	-112.321	4192.27	71.7715	4681.5	2.25226	0.0533606	2.4015	43.77	0.710531	47
7500	-149.044	1.71546	-146.592	4192.31	71.7598	4680.91	-107.691	1.70494	-102.372	4192.88	71.7662	4680.5	2.26498	0.0539562	2.3885	43.98	0.710518	47
8000	-139.956	1.67528	-139.848	4192.75	71.771	4681.43	-99.2151	1.66301	-94.4744	4192.17	71.7226	4681	2.2744	0.0536316	2.41	44.1275	0.710477	47
8500	-132.078	1.64717	-130.135	4193.54	71.7422	4682.01	-91.8949	1.61716	-86.9062	4194.38	71.7409	4679	2.27047	0.0543303	2.347	44.285	0.709643	47
9000	-124.896	1.60356	-121.998	4194.26	71.7314	4682.57	-85.0508	1.55493	-81.4207	4194.44	71.7482	4685.5	2.26851	0.0544506	2.408	44.43	0.711576	48
9500	-117.679	1.55265	-115.238	4194.72	71.7404	4688.64	-78.6789	1.46867	-73.8335	4194.99	71.7453	4695.5	2.27218	0.0542708	2.4115	44.565	0.710697	48
10000	-111.462	1.4604	-108.335	4194.69	71.7482	4688.53	-73.0864	1.4163	-68.0478	4194.77	71.7711	4688.5	2.27261	0.0545728	2.4175	44.685	0.710573	48
10500	-106.028	1.41205	-102.459	4194.84	71.7461	4691.54	-68.2128	1.37114	-63.5685	4194.95	71.7867	4692	2.28443	0.0546346	2.455	44.89	0.711846	48
11000	-101.459	1.42967	-98.548	4194.97	71.7548	4695.3	-63.8391	1.3156	-58.9222	4195.42	71.7451	4699.5	2.2773	0.0549862	2.406	44.9525	0.708833	48
11500	-97.8077	1.39862	-94.3674	4195.26	71.7288	4696.16	-59.7993	1.26399	-54.7318	4195.27	71.7058	4696	2.27089	0.0546457	2.407	45.12	0.711692	48
12000	-93.8376	1.3152	-90.5507	4195.73	71.6928	4698.18	-56.1635	1.23087	-51.2137	4195.81	71.6731	4697	2.27751	0.0546977	2.419	45.22	0.710839	48
12500	-89.5499	1.30221	-87.0828	4196.05	71.6754	4698.59	-52.7401	1.19928	-47.0401	4195.97	71.6816	4697.5	2.27541	0.0548317	2.4195	45.315	0.709108	48
13000	-86.0445	1.28765	-83.5458	4196.12	71.6915	4697.6	-49.4743	1.16392	-44.2778	4196.61	71.7042	4697.5	2.28443	0.0548492	2.4855	45.37	0.708361	48.5
13500	-83.7267	1.23956	-80.9436	4196.35	71.682	4695.07	-46.728	1.13306	-40.9658	4196.91	71.699	4697	2.2773	0.054684	2.449	45.4625	0.709899	48
14000	-80.9987	1.23274	-78.2602	4196.4	71.6839	4694.88	-44.0508	1.09483	-38.8622	4196.32	71.6642	4694	2.28486	0.0554873	2.4675	45.5675	0.710211	48.5
14500	-77.6891	1.15682	-75.6246	4196.26	71.6912	4697.43	-41.5463	1.05746	-37.0361	4196.5	71.7008	4698.5	2.28503	0.0558571	2.4115	45.67	0.710873	49
15000	-75.3289	1.15448	-71.875	4196.38	71.6922	4695.88	-39.3368	1.03424	-34.8345	4196.19	71.6939	4691	2.2949	0.0567421	2.442	45.6925	0.708316	49
15500	-73.353	1.17688	-69.9881	4196.23	71.6983	4694.35	-37.4647	1.01736	-32.7964	4196.45	71.6969	4696	2.3066	0.0567353	2.4595	45.8075	0.710837	49
16000	-71.4694	1.08653	-70.4584	4196.55	71.6965	4696.43	-35.7599	0.987757	-31.1763	4198.31	71.6118	4690	2.31687	0.0568524	2.4435	45.925	0.706432	49
16500	-69.9497	1.07713	-67.8602	4198.1	71.6089	4694.59	-34.0216	0.948653	-29.5731	4198.23	71.6335	4696	2.31668	0.0569726	2.4805	45.935	0.705396	49
17000	-68.0666	1.09474	-65.1253	4198.01	71.6217	4692.76	-32.4085	0.914015	-28.3622	4198.46	71.624	4695.5	2.31488	0.0573811	2.4765	46.0575	0.708495	49
17500	-66.5305	1.09149	-64.3045	4198.47	71.6109	4687.24	-30.8653	0.899889	-27.1918	4198.05	71.6209	4689	2.32476	0.0577114	2.48	46.135	0.707128	49
18000	-64.7936	1.05528	-62.0116	4198.52	71.6016	4691.4	-29.5622	0.884372	-25.7559	4198.52	71.5904	4692	2.32676	0.0579393	2.4005	46.1925	0.707143	49
18500	-63.3789	1.04215	-61.0418	4198.57	71.5831	4693.7	-28.2552	0.872455	-24.6339	4198.9	71.5845	4693.5	2.32533	0.0573046	2.4825	46.2825	0.708209	49
19000	-63.0202	1.05574	-60.7003	4198.69	71.5837	4695.59	-27.1396	0.862105	-23.6576	4198.03	71.5614	4688.5	2.3182	0.0572252	2.476	46.33	0.706931	49
19500	-60.8543	1.00225	-58.2853	4198.37	71.5803	4692.25	-26.1768	0.857821	-22.7926	4198	71.5581	4688	2.33413	0.0573667	2.4885	46.3825	0.70733	49
20000	-60.0542	1.02308	-57.9902	4198.31	71.5835	4689.7	-25.1663	0.845543	-21.676	4197.94	71.5958	4693	2.33722	0.058731	2.4875	46.3875	0.705479	49
