#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3128.55	10.6523	-3123.35	5000	0	5000	-736.046	5.40456	-736.049	5000	0	5000	0	0	0	48.6375	0.213082	49
500	-929.966	7.35733	-933.307	4966.32	6.17228	4993.35	-503.322	2.84009	-503.684	4955.9	11.2691	5000	28.9314	0.361496	29.73	47.9525	0.246785	48
1000	-592.888	5.64474	-568.897	4947.44	10.7624	4998.32	-411.587	2.42121	-414.1	4952.3	12.5115	4999	10.3893	0.374142	8.804	48.185	0.259799	49
1500	-459.76	3.88268	-452.923	4952.47	11.6533	4999.03	-351.053	2.30265	-355.501	4950.08	12.7075	4999	3.83253	0.20063	2.31	48.4325	0.255346	49
2000	-388.51	2.63991	-387.178	4949.27	12.1527	4999.03	-304.032	2.17733	-304.081	4951.41	12.6181	4999	2.26457	0.0977552	2.1815	48.7625	0.254637	49
2500	-342.269	2.36742	-343.919	4950.38	12.4189	4998.67	-268.024	2.11745	-268.294	4951.58	12.7456	4999	2.01498	0.0429172	2.141	49.1525	0.255855	49
3000	-305.776	2.23891	-304.277	4951.28	12.6678	4998.9	-237.926	2.04327	-236.483	4951.73	12.6794	4998	1.94659	0.0217776	2.145	49.5225	0.246934	50
3500	-274.101	2.07947	-272.778	4951.43	12.6736	4999.03	-212.233	1.91353	-210.57	4951.8	12.6997	4998.5	1.95075	0.0219261	2.145	49.885	0.244651	50
4000	-250.776	2.05836	-248.638	4952.02	12.6533	4999.01	-191.146	1.83179	-189.209	4952.03	12.6159	4999	1.95091	0.0219997	2.1475	50.285	0.243223	50
4500	-230.117	1.90142	-229.686	4952.61	12.5941	4998.53	-171.372	1.73254	-170.287	4952.49	12.6201	4998	1.96176	0.0225591	2.1505	50.6075	0.239326	51
5000	-209.527	1.81802	-209.685	4952.92	12.6061	4998.22	-155.377	1.62862	-155.13	4954.39	12.6739	4998	1.96083	0.0218161	2.149	50.835	0.242133	51
5500	-193.299	1.75747	-191.273	4953.66	12.6512	4998.6	-140.302	1.5298	-140.928	4955.14	12.6953	4998	1.96494	0.0217177	2.1495	51.235	0.237387	52
