#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3103.45	10.3731	-3085.16	5000	0	5000	-738.891	5.01242	-733.875	5000	0	5000	0	0	0	48.425	0.228619	49
500	-718.262	4.2645	-714.809	4546.88	40.1099	4874.5	-482.647	2.84756	-486.625	4627.51	52.1509	4999	1.65344	0.0128002	1.696	44.845	0.571802	47
1000	-531.381	3.20996	-529.429	4539.65	53.1597	4992.57	-400.084	2.55441	-401.028	4574.34	54.1831	4999	1.64749	0.0242751	1.773	44.44	0.589106	47
1500	-452.575	2.71641	-452.313	4550.32	53.9729	4996.85	-349.856	2.42469	-349.147	4566.28	53.9179	4998	1.69891	0.026522	1.846	44.575	0.574837	47.5
2000	-402.091	2.42541	-398.701	4557.99	53.6315	4997.59	-310.652	2.45477	-309.46	4564.41	53.5647	4996	1.69732	0.0263793	1.8455	44.7775	0.571302	48
2500	-361.535	2.46268	-361.625	4561.76	53.4496	4995.93	-279.118	2.42389	-278.655	4562.13	53.3702	4996.5	1.68919	0.0269629	1.8295	45.155	0.569199	48
3000	-331.689	2.45577	-331.561	4563.06	53.3761	4995.41	-252.362	2.34115	-249.595	4563.03	53.4196	4995	1.67587	0.0261385	1.8135	45.42	0.565992	48
3500	-304.536	2.3975	-301.99	4563.85	53.3775	4996.12	-228.395	2.28099	-222.817	4564.81	53.3537	4995	1.6905	0.0270874	1.816	45.885	0.564447	49
4000	-281.786	2.24047	-284.602	4564.49	53.3452	4995.33	-207.66	2.18	-203.075	4564.48	53.366	4993.5	1.70056	0.0272053	1.849	46.04	0.562984	49
4500	-261.722	2.22253	-259.221	4564.88	53.3632	4995.66	-189.452	2.04652	-186.132	4566.36	53.4129	4993	1.68887	0.0262757	1.834	46.23	0.560359	49
5000	-242.749	2.16387	-241.161	4566.9	53.3004	4995.46	-173.304	1.97802	-171.599	4567.79	53.2819	4993	1.68756	0.0269882	1.82	46.5575	0.555992	49
5500	-226.537	2.09292	-224.458	4568.67	53.2559	4995.43	-158.728	1.89854	-155.047	4569.84	53.2433	4994	1.69486	0.0273843	1.846	46.735	0.556021	50
6000	-211.89	1.96356	-210.566	4568.8	53.2404	4993.82	-145.159	1.79913	-140.518	4568.56	53.2267	4992	1.68069	0.0266661	1.8185	46.9925	0.552206	50
6500	-199.716	1.97783	-197.425	4568.73	53.2523	4992.77	-133.301	1.69864	-129.984	4570.84	53.2737	4991	1.68919	0.0272423	1.8365	47.17	0.545547	50
7000	-186.512	1.91734	-182.281	4569.27	53.2611	4992.25	-122.523	1.64381	-119.831	4570.88	53.3071	4991	1.67309	0.026873	1.8005	47.37	0.544057	50
7500	-176.629	1.84986	-173.432	4570	53.277	4991.06	-113.44	1.57489	-111.135	4569.57	53.2584	4990	1.67025	0.0265187	1.8055	47.585	0.544724	50
8000	-166.057	1.78303	-162.412	4569.97	53.266	4990.49	-105.22	1.51255	-101.774	4571.54	53.1807	4990	1.68973	0.0272661	1.837	47.7675	0.546356	50
8500	-159.424	1.77543	-157.588	4571.02	53.1992	4991.74	-97.6715	1.43761	-94.3284	4571.45	53.1734	4990.5	1.69502	0.0271911	1.81	47.895	0.54638	50
9000	-152.647	1.73658	-148.825	4571.48	53.15	4990.07	-90.6277	1.38755	-88.1946	4573.02	53.1514	4991	1.70034	0.0278786	1.842	48.055	0.547258	51
9500	-144.784	1.62076	-143.775	4571.95	53.1397	4987.49	-84.5824	1.33851	-81.4427	4572.76	53.1113	4987	1.70252	0.0277659	1.8325	48.1825	0.544128	51
10000	-138.153	1.61344	-135.723	4572.56	53.1259	4988.69	-78.7568	1.2813	-74.7452	4572.37	53.1164	4985	1.69155	0.0272738	1.8185	48.33	0.543972	51
10500	-132.581	1.55388	-129.226	4572.29	53.1136	4988.84	-73.3919	1.20876	-70.109	4572.72	53.1214	4987	1.68758	0.0271258	1.837	48.4675	0.545749	51
11000	-128.271	1.48505	-125.333	4572.43	53.1218	4987.61	-68.8374	1.17249	-65.9102	4572.68	53.1182	4987.5	1.69416	0.0275222	1.833	48.5575	0.5435	51
11500	-122.216	1.52959	-119.783	4572.53	53.1184	4986.53	-64.6001	1.12336	-61.2401	4572.53	53.0794	4984	1.69768	0.0278528	1.847	48.73	0.54259	51
12000	-117.579	1.46453	-114.365	4572.95	53.0667	4984.63	-60.5727	1.07248	-57.2173	4574.01	53.1226	4986	1.70753	0.0284943	1.851	48.835	0.541609	51
12500	-114.479	1.47849	-112.157	4573.49	53.0776	4986.14	-56.7377	1.02397	-53.0488	4573.61	53.0808	4987	1.7212	0.0281676	1.8505	48.9575	0.540794	51.5
13000	-111.049	1.40712	-109.05	4574.09	53.0791	4985.69	-53.52	0.986978	-50.6193	4573.54	53.0809	4985	1.68531	0.0280456	1.815	48.9975	0.540253	51
13500	-107.779	1.40081	-106.082	4573.95	53.0839	4984.52	-50.4519	0.958715	-47.0854	4574.43	53.1136	4987	1.70014	0.0278611	1.8305	49.1175	0.54036	51
14000	-104.453	1.34628	-103.688	4574.34	53.0534	4983.69	-47.6883	0.923808	-44.488	4574.22	53.0761	4984	1.70231	0.0272954	1.8535	49.2225	0.539209	52
14500	-100.342	1.34649	-97.7831	4574.73	53.0439	4984.6	-45.0638	0.894491	-42.1883	4574.46	53.0011	4983	1.71536	0.0284919	1.85	49.345	0.540574	52
15000	-98.9391	1.26547	-97.4575	4575.1	53.0319	4985.34	-42.6024	0.84748	-39.808	4576.36	52.9876	4985	1.70368	0.0276619	1.841	49.4625	0.540128	52
15500	-97.4848	1.24551	-95.5063	4575.72	52.994	4984.09	-40.3472	0.800515	-37.3529	4577.52	53.0096	4984	1.6894	0.027775	1.824	49.5225	0.540327	52
16000	-94.0338	1.25305	-91.3218	4576.34	53.0178	4984.14	-38.3549	0.760086	-36.1764	4576.9	52.9513	4985	1.69732	0.0282993	1.833	49.56	0.541421	52
16500	-91.8321	1.21533	-90.6711	4576.93	52.9926	4985.02	-36.4139	0.727494	-34.3914	4577.25	53.0053	4985	1.69058	0.0268134	1.85	49.6475	0.540858	52
17000	-89.7543	1.17527	-89.128	4576.96	52.9806	4985.02	-34.6407	0.699967	-32.6031	4576.99	52.984	4982	1.69939	0.0275558	1.851	49.7375	0.541136	52
17500	-88.122	1.08691	-87.8963	4577.25	52.9913	4985.87	-33.0305	0.670537	-30.7899	4577.92	53.0293	4986	1.70019	0.02776	1.8255	49.77	0.540658	52
18000	-85.7194	1.19353	-83.4556	4577.49	52.9927	4985.07	-31.5901	0.645038	-29.3588	4578.06	53.049	4984	1.70019	0.027697	1.8395	49.8425	0.540196	52
18500	-84.8547	1.14572	-83.3596	4577.49	53.0037	4983.95	-30.068	0.621805	-27.9266	4578.59	53.0419	4983.5	1.7037	0.0278175	1.8485	49.9	0.541718	52
19000	-83.2369	1.10204	-81.3988	4577.7	52.9974	4985.62	-28.7264	0.593585	-26.8987	4578.31	53.0177	4982	1.69789	0.0277301	1.825	50.0075	0.54236	53
19500	-81.6211	1.10659	-80.7067	4577.98	53.0017	4982.83	-27.5486	0.572184	-25.6979	4576.84	53.0056	4982	1.70865	0.0280864	1.809	50.0875	0.54122	53
20000	-79.779	1.06489	-77.715	4577.74	53.0134	4984.34	-26.4377	0.552882	-24.6879	4577.79	53.0283	4980.5	1.71088	0.0280195	1.838	50.1475	0.54069	53
