#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3043.81	97.6271	-1400.38	5000	0	5000	-1887.59	63.9741	-832.911	5000	0	5000	0	0	0	49.37	0.227265	45
500	-994.864	20.6261	-646.434	4997.89	0.979693	5000.52	-659.986	8.32341	-479.809	4998.99	0.871848	4998.5	0.505452	0.00674993	0.356	48.955	0.229186	45
1000	-599.573	4.70752	-508.106	4998.33	1.27011	5005.75	-486.796	3.60851	-429.46	4999.91	1.55502	4999.5	0.508113	0.00672176	0.3445	48.8575	0.225877	46
1500	-491.046	3.17272	-446.066	4998.88	1.53004	5003.18	-409.209	2.78513	-380.111	4999.82	1.95462	4998.5	0.50281	0.00635472	0.4555	49.0325	0.226095	44
2000	-427.755	2.66875	-387.858	4997.21	2.63193	4997.68	-359.005	2.59824	-325.837	4998.03	2.79869	4998	0.503798	0.00633841	0.371	49.4175	0.228366	44
2500	-381.376	2.45397	-335.978	4998.49	2.85017	4994.52	-319.26	2.35364	-289.61	4999.95	3.03326	4995.5	0.51512	0.00694987	0.403	49.6975	0.229585	45
3000	-345.257	2.33536	-320.267	5000.5	3.0334	4994.16	-285.923	2.24831	-255.051	5002.46	3.44426	4993.5	0.507873	0.00713306	0.324	50.075	0.228756	44.5
3500	-315.49	2.20107	-294.679	5002.39	3.4139	4997.06	-257.925	2.12298	-238.235	5002.35	3.45114	4997	0.505245	0.00642136	0.4255	50.395	0.228205	46.5
4000	-287.56	2.1596	-268.106	5002.53	3.47703	5000.49	-233.397	2.0722	-216.812	5003.54	3.56343	4996.5	0.501257	0.00670289	0.4465	50.7625	0.22684	46.5
4500	-265.779	2.14927	-242.877	5003.8	3.6165	4999.51	-211.681	1.97959	-194.175	5004.44	3.72981	5000	0.498492	0.00640452	0.4065	51.0225	0.22241	46.5
5000	-243.985	2.0651	-227.434	5004.86	3.732	4999.39	-193.293	1.97493	-180.215	5004.73	3.83756	4998	0.505555	0.00672661	0.3835	51.415	0.220092	49
5500	-226.657	2.04707	-222.152	5010.96	6.82409	4997.69	-177.193	1.87808	-170.88	5018.3	12.2466	4998	0.52087	0.0240732	0.4225	51.7425	0.258738	48.5
6000	-210.982	1.96153	-219.12	5017.51	11.7643	5001.47	-162.065	1.80375	-155.595	5020.23	12.4471	5006.5	0.527165	0.0234424	0.311	52.0025	0.253534	49
6500	-195.298	1.89945	-196.502	5019.11	12.3756	5003.62	-148.548	1.71269	-136.38	5019.66	12.3819	4999.5	0.531943	0.0339024	0.3695	52.2625	0.249554	47
7000	-183.179	1.8323	-178.438	5020.02	12.3818	4999.9	-136.254	1.63177	-128.223	5020.32	12.3981	5000	0.510533	0.00693818	0.3925	52.445	0.258378	47
7500	-171.478	1.72778	-161.41	5020.29	12.3962	5000.29	-125.68	1.57079	-118.88	5019.99	12.4091	4999	0.510982	0.00690032	0.3895	52.63	0.257047	47
8000	-160.85	1.68828	-147.1	5020.26	12.412	4996.71	-115.826	1.49687	-102.625	5020.72	12.4016	4989	0.511155	0.00706177	0.364	52.81	0.255535	49
8500	-151.923	1.61733	-144.666	5020.69	12.4105	4991.58	-107.299	1.44057	-88.387	5021.26	12.4307	4991.5	0.49868	0.0069928	0.388	52.9925	0.253138	49.5
9000	-142.468	1.57138	-119.508	5021.23	12.4161	4992.5	-99.3436	1.35835	-85.1636	5021.04	12.4424	4990.5	0.508547	0.0071553	0.481	53.21	0.253452	49
9500	-134.914	1.48359	-119.055	5021.77	12.4311	4989.68	-91.8012	1.26885	-76.9221	5023.49	12.4919	4992.5	0.505288	0.00764318	0.47	53.3325	0.253135	49.5
10000	-128.15	1.41332	-118.004	5022.69	12.4475	4994.82	-85.1349	1.20484	-70.7791	5023.89	12.4605	5046	0.496042	0.00679395	0.4095	53.5175	0.250887	49.5
10500	-120.845	1.36432	-106.753	5023.28	12.4513	5020.85	-79.0693	1.14884	-65.3797	5023.32	12.3574	5046	0.506943	0.00682699	0.399	53.68	0.254496	49.5
11000	-115.781	1.33901	-110.6	5023.04	12.408	5046.99	-73.3075	1.07725	-63.6088	5022.12	12.4347	5047	0.505672	0.00705395	0.437	53.7425	0.251866	49.5
11500	-109.571	1.23764	-93.4667	5023.1	12.4029	5047.21	-68.2877	1.02121	-61.0577	5024.28	12.4473	5046	0.509473	0.00712728	0.422	53.905	0.252387	50
12000	-104.54	1.20855	-108.645	5023.61	12.4103	5045.45	-63.6361	0.974026	-56.8249	5024.87	12.4632	5047	0.505338	0.0074746	0.4495	54.04	0.251504	50
12500	-100.296	1.13546	-100.421	5024.84	12.4248	5044.6	-59.2741	0.90901	-51.1394	5024.98	12.4661	5045.5	0.501625	0.00700298	0.404	54.18	0.25242	49.5
13000	-95.9803	1.11533	-91.8261	5025.32	12.4602	5045.95	-55.4652	0.870154	-49.7754	5025.73	12.4686	5041.5	0.500003	0.00720607	0.378	54.24	0.251	50
13500	-91.5617	1.03472	-86.4086	5025.39	12.4516	5041.77	-51.7959	0.831825	-44.0292	5025.86	12.4735	5039.5	0.503508	0.00694396	0.3665	54.4075	0.251668	50.5
14000	-88.0734	1.02213	-81.6593	5026.2	12.4681	5045.59	-48.5757	0.791245	-33.8205	5027.43	12.4904	5108.5	0.502255	0.00693812	0.4935	54.47	0.251507	52.5
14500	-84.2872	1.01505	-68.8907	5027.12	12.4655	5086.61	-45.7448	0.763063	-32.7831	5027.57	12.4647	5108	0.494448	0.00679031	0.386	54.555	0.249797	52.5
15000	-81.8255	0.94707	-79.0569	5027.93	12.4716	5110.04	-42.8285	0.718609	-28.9608	5028.84	12.5012	5110	0.50087	0.00721715	0.448	54.715	0.252351	52.5
15500	-79.7365	0.921363	-59.7768	5028.44	12.4814	5109.56	-40.4334	0.682647	-26.7118	5028.56	12.4751	5107	0.495313	0.00665379	0.379	54.735	0.251635	53
16000	-76.9435	0.902819	-62.4221	5028.42	12.4838	5111.07	-38.0324	0.643116	-24.9896	5029.44	12.5347	5116	0.505272	0.00694355	0.376	54.805	0.25187	53
16500	-74.5267	0.899864	-52.4468	5029.12	12.497	5114.05	-36.029	0.611039	-23.9394	5028.97	12.5456	5115.5	0.50231	0.00680258	0.4515	54.9625	0.248585	53
17000	-72.8298	0.832414	-68.322	5029	12.5175	5115.41	-34.0751	0.586209	-22.6161	5028.81	12.5256	5124.5	0.501453	0.00687966	0.4315	55.01	0.249133	53
17500	-70.5169	0.826562	-60.7776	5028.99	12.5137	5119.01	-32.342	0.564652	-21.31	5029.99	12.5223	5124.5	0.49513	0.00667033	0.3555	55.1225	0.253657	53
18000	-68.8895	0.817683	-60.923	5029.44	12.5149	5120.49	-30.6897	0.536568	-20.3971	5029.32	12.5257	5115	0.497327	0.00680744	0.3675	55.1825	0.247995	53
18500	-67.2221	0.814592	-63.6221	5029.43	12.5125	5110.12	-29.1771	0.511578	-19.0071	5029.43	12.5054	5075.5	0.502815	0.00672889	0.419	55.245	0.24941	52.5
19000	-65.8183	0.788088	-53.7806	5029.45	12.4953	5091.19	-27.7786	0.490182	-17.7753	5029.75	12.517	5074.5	0.507887	0.00716187	0.4415	55.3525	0.250504	53
19500	-64.5536	0.745691	-48.3696	5029.69	12.4751	5075.82	-26.5228	0.468492	-16.4544	5029.31	12.512	5074	0.503355	0.0067194	0.414	55.4075	0.249819	52.5
20000	-63.1097	0.764303	-40.7819	5029.39	12.5164	5073.7	-25.2034	0.446062	-15.8749	5030.04	12.5219	5074.5	0.502373	0.00704581	0.511	55.465	0.248549	52.5
