#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
7500	-171.647	1.88048	-196.547	4984.28	15.516	5042.64	-126.527	1.76877	-147.191	4985.47	15.5706	5081	0.529293	0.00705203	0.573	51.9575	0.260618	47.5
8000	-161.458	1.85248	-186.465	4985.08	15.5389	5072.03	-117.038	1.71546	-139.259	4984.96	15.5621	5068.5	0.532492	0.00675754	0.5665	52.22	0.260261	48
8500	-152.635	1.74582	-179.917	4985.46	15.5606	5070	-108.409	1.64915	-128.497	4985.98	15.5626	5067.5	0.5245	0.00691749	0.5085	52.3675	0.258114	48
9000	-143.661	1.7458	-159.831	4985.83	15.5697	5068.39	-100.849	1.60141	-123.459	4985.57	15.5726	5067	0.528107	0.00715309	0.4915	52.535	0.260656	48.5
9500	-136.798	1.6754	-152.449	4986.89	15.5801	5067.74	-93.4633	1.53223	-115.467	4988.1	15.5808	5067.5	0.526107	0.00675835	0.563	52.795	0.259593	48.5
10000	-129.421	1.58671	-157.995	4987.9	15.5752	5067.23	-87.0078	1.48321	-108.351	4987.89	15.58	5067	0.525995	0.00690115	0.448	52.9775	0.259032	49
10500	-122.837	1.55379	-137.701	4988.44	15.5813	5067.14	-80.7357	1.43654	-93.5917	4989.19	15.6064	5065	0.532973	0.00682458	0.6255	53.1025	0.258354	49
11000	-117.647	1.50409	-124.775	4989.11	15.6006	5063.99	-75.0832	1.39204	-88.5586	4989.02	15.6073	5064	0.526167	0.00644842	0.4785	53.285	0.257269	49.5
11500	-111.161	1.47489	-132.855	4989.29	15.6047	5065.11	-69.8696	1.33844	-81.6894	4989.75	15.6242	5049	0.525583	0.0069679	0.541	53.4225	0.256734	49.5
12000	-106.037	1.42948	-125.999	4990	15.6005	5059.91	-65.1404	1.30399	-79.5628	4990.34	15.6156	5050	0.52377	0.00684525	0.455	53.4675	0.259477	49.5
12500	-101.233	1.39161	-113.642	4989.96	15.6096	5054.15	-60.9568	1.2724	-75.6267	4990.15	15.6149	5037.5	0.535197	0.00662662	0.5145	53.6	0.260758	49.5
13000	-96.6372	1.3675	-112.606	4990.13	15.6025	5043.27	-56.993	1.24851	-69.9874	4990.1	15.6426	5038	0.530715	0.00688083	0.6715	53.705	0.261253	49.5
13500	-93.6405	1.32727	-114.032	4990.17	15.6007	5039.95	-53.4826	1.2233	-65.576	4989.77	15.5365	5037	0.523458	0.00682434	0.3505	53.815	0.262224	50
14000	-89.1971	1.25909	-98.4319	4990.24	15.5839	5036.18	-50.1823	1.16324	-62.9613	4991.11	15.5792	5037.5	0.535618	0.00693674	0.6145	53.9	0.260734	49.5
14500	-86.1331	1.21774	-105.47	4991.05	15.5775	5038.31	-47.2468	1.10645	-59.2368	4991.41	15.5893	5037.5	0.521635	0.00687277	0.5845	53.9725	0.261391	49.5
15000	-83.0777	1.18958	-88.6728	4991.32	15.5773	5035.8	-44.5417	1.09313	-55.7063	4992.17	15.5905	5030	0.524348	0.00674949	0.609	54.0525	0.261741	50.5
15500	-80.6951	1.15573	-88.1619	4992.23	15.5867	5032.07	-42.1494	1.07486	-51.4691	4992.38	15.6013	5031	0.527727	0.00668987	0.5535	54.16	0.260948	51
16000	-79.3525	1.17971	-85.2936	4992.13	15.5865	5031.57	-39.7911	1.05903	-48.2456	4992.56	15.5825	5029	0.529712	0.00657813	0.6595	54.2425	0.25991	51.5
16500	-76.7093	1.13286	-86.745	4992.37	15.5856	5030.91	-37.8081	1.05083	-45.7631	4992.22	15.5943	5033	0.531643	0.00677863	0.613	54.385	0.258402	51
17000	-74.9394	1.16223	-73.4273	4992.1	15.592	5031.19	-35.8231	1.04101	-42.5296	4991.72	15.6141	5032.5	0.532042	0.00712218	0.571	54.4375	0.259173	52
17500	-72.463	1.16651	-72.823	4991.78	15.6007	5031.36	-33.9868	1.03459	-37.6473	4991.05	15.6076	5030	0.524935	0.00684734	0.5305	54.52	0.258633	51.5
18000	-70.4091	1.12019	-74.3281	4991.64	15.5992	5034.97	-32.3262	1.02655	-33.5746	4991.24	15.5966	5034	0.525603	0.00660656	0.542	54.49	0.258271	51.5
18500	-67.6619	1.101	-60.537	4991.37	15.6023	5035.61	-30.7671	1.02077	-31.9782	4991.37	15.612	5035.5	0.527173	0.00707942	0.546	54.6175	0.257695	51.5
19000	-67.2326	1.09995	-77.122	4991.78	15.6137	5032.84	-29.3237	1.01448	-30.1512	4992.19	15.6584	5030	0.524887	0.00714187	0.574	54.7025	0.257538	51.5
19500	-65.6029	1.1099	-79.3282	4991.99	15.619	5035.82	-28.0539	1.00843	-29.0139	4992.51	15.6486	5031.5	0.528795	0.00699591	0.526	54.7325	0.259993	51.5
20000	-64.0805	1.09209	-68.1225	4992.25	15.6332	5040.4	-26.7756	1.00429	-27.4971	4992.59	15.6427	5056.5	0.53188	0.00679144	0.528	54.8125	0.258986	52.5
