#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3101.14	10.6748	-3090.53	5000	0	5000	-739.018	5.20721	-737.295	5000	0	5000	0	0	0	48.685	0.233963	49
500	-940.118	6.90888	-951.381	3681.61	44.2462	3824.52	-491.355	2.25714	-492.371	3652.24	82.1471	3827.5	4.01833	0.0313827	4.1045	34.67	0.830905	36
1000	-615.036	6.52394	-592.594	3296.98	67.0671	3341.39	-419.93	2.25115	-422.862	3583.15	77.4727	3713	3.11769	0.0705913	3.1555	34.07	0.780231	35
1500	-461.546	4.36205	-448.253	3433.93	72.8886	3422.85	-368.355	2.4701	-369.02	3558.31	75.7798	3604.5	3.19347	0.0904794	3.012	34.02	0.769198	34
2000	-384.522	3.48992	-377.753	3505.83	74.6835	3546.09	-329.669	2.68796	-330.04	3533.43	76.6324	3559.5	3.352	0.0978029	3.124	34.1475	0.770185	34
2500	-337.502	2.99738	-332.323	3526.77	75.5411	3613.03	-298.459	2.74604	-293.82	3539.14	76.1172	3587.5	3.38941	0.100745	3.111	34.58	0.764801	35
3000	-303.275	2.76328	-296.915	3532.96	75.8544	3591.19	-273.019	2.7686	-270.581	3530.99	75.8966	3594.5	3.42761	0.102053	3.218	34.8825	0.758954	34
3500	-276.591	2.66847	-272.102	3533.52	75.95	3583.91	-250.771	2.78855	-246.716	3532.34	75.8868	3594	3.44631	0.103166	3.226	35.2525	0.762792	34.5
4000	-255.367	2.68784	-251.268	3534.41	75.9498	3583.44	-231.04	2.82762	-225.138	3535.99	75.943	3563.5	3.44102	0.103519	3.2565	35.6175	0.762221	35
4500	-235.815	2.70729	-229.559	3536.35	75.9229	3572.45	-212.651	2.84112	-207.554	3536.63	75.9684	3577	3.46694	0.104977	3.2355	35.91	0.75915	35
5000	-217.888	2.711	-213.206	3537.04	75.9656	3573.87	-196.568	2.82302	-193.027	3537.67	75.9804	3576	3.50335	0.106511	3.2945	36.2	0.761289	36
5500	-203.736	2.66684	-197.568	3538.53	75.9489	3588.48	-182.714	2.80271	-177.871	3540.66	75.9718	3590	3.50895	0.10785	3.24	36.5175	0.763335	36
6000	-190.394	2.6589	-183.017	3540.05	75.9628	3590.14	-170.486	2.76105	-162.563	3539.54	75.9812	3589.5	3.52111	0.10882	3.215	36.6975	0.762557	36
6500	-178.773	2.62974	-171.004	3540.48	75.9601	3589.35	-159.137	2.72696	-151.575	3540.3	75.966	3591.5	3.51636	0.108257	3.263	36.88	0.761932	36
7000	-167.311	2.60848	-161.464	3540.52	75.9649	3589.2	-148.17	2.66568	-138.31	3541.11	75.9037	3588	3.53631	0.109315	3.1815	37.165	0.760495	37
7500	-157.151	2.54688	-149.379	3541.75	75.9156	3588.14	-138.585	2.61569	-126.942	3542.37	75.8991	3588	3.51794	0.108239	3.206	37.3525	0.759589	37
8000	-148.202	2.49919	-138.809	3542.69	75.8601	3590.09	-129.977	2.56973	-118.889	3543.25	75.822	3586	3.55133	0.10933	3.2465	37.5225	0.758931	37.5
