#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
5000	-234.219	1.9208	-235.298	5001.07	2.20447	5000.16	-184.333	1.80821	-186.654	5001.34	2.38935	5000	0.0859425	0.000206409	0.086	50.8025	0.216537	51
5500	-219.637	1.88011	-220.535	5001.15	2.36835	5000.52	-169.487	1.77375	-168.8	5002.57	2.46657	5001	0.0859275	0.000182761	0.086	51.0075	0.216068	51
6000	-205.443	1.79725	-204.756	5002.42	2.42917	5000.95	-157.044	1.68697	-155	5003.44	2.53418	5001.5	0.08567	0.000185171	0.086	51.2575	0.214839	51
6500	-192.297	1.74822	-190.423	5003.37	2.52069	5001.75	-145.431	1.60913	-143.111	5003.77	2.53928	5002	0.08607	0.000218218	0.086	51.545	0.213592	51
7000	-181.597	1.68421	-180.171	5004.31	2.60664	5001.82	-134.194	1.53252	-132.237	5012.35	7.94526	5001	0.08577	0.000215921	0.086	51.785	0.217088	52
7500	-171.444	1.60452	-171.549	5010.4	6.06128	5001.7	-124.564	1.4575	-121.468	5013.27	8.01835	5002	0.0858775	0.000209292	0.0855	52	0.217988	52
8000	-162.196	1.55175	-160.459	5013.23	7.99223	5002.32	-115.916	1.38935	-113.825	5013.53	8.03977	5002	0.0856575	0.000232725	0.086	52.1825	0.215759	52
8500	-152.852	1.48791	-153.021	5014.18	8.01987	5001.68	-108.034	1.34467	-106.146	5014.99	8.08291	5003	0.0860725	0.000247859	0.086	52.3575	0.21483	52
9000	-144.226	1.41697	-143.336	5015.16	8.06613	5003.39	-100.235	1.25248	-97.8709	5015.76	8.10451	5003	0.0854925	0.000255442	0.085	52.5925	0.211549	52
9500	-137.622	1.4116	-136.072	5015.5	8.08959	5002.95	-93.6036	1.20535	-92.2687	5015.38	8.11295	5002	0.0856925	0.000256167	0.085	52.7225	0.209669	52.5
10000	-131.162	1.33059	-130.392	5015.78	8.09766	5002.62	-87.4312	1.14284	-86.4645	5017.18	8.11069	5001	0.085635	0.000245775	0.085	52.84	0.210408	52
10500	-125.212	1.25213	-122.884	5016.27	8.12684	5000.76	-81.7922	1.07155	-80.7436	5016.59	8.15377	5002	0.085705	0.000248292	0.085	53.0575	0.210496	53
11000	-119.56	1.20263	-118.505	5016.36	8.13907	5002.1	-76.6464	1.02298	-75.901	5016.16	8.15961	5002	0.0858375	0.000269205	0.085	53.1125	0.213309	53
11500	-114.683	1.17294	-113.559	5016.5	8.15959	5001.91	-71.799	0.972749	-71.025	5016.5	8.18936	5002	0.0858775	0.00027222	0.085	53.285	0.213038	53
12000	-109.887	1.15984	-108.428	5017.1	8.17427	5002.72	-67.6915	0.92621	-66.7963	5017.4	8.1705	5002	0.0858225	0.00024202	0.086	53.3675	0.211733	53
12500	-104.916	1.06818	-104.431	5017.52	8.17302	5001.74	-63.515	0.886276	-62.1176	5018.09	8.20235	5002	0.0855775	0.000220213	0.085	53.43	0.210918	53
13000	-101.779	1.0321	-102.034	5018.29	8.18879	5002.43	-59.5861	0.84554	-58.2489	5018.97	8.19205	5003	0.085355	0.000229137	0.085	53.575	0.211003	53
13500	-97.5065	1.00171	-96.6335	5018.52	8.18403	5003.74	-56.1512	0.809475	-54.4448	5019.19	8.22643	5004	0.0853575	0.000223297	0.085	53.6625	0.210016	53
14000	-94.5553	1.038	-92.6367	5018.97	8.20986	5003.52	-53.1078	0.769792	-51.3148	5019.19	8.21703	5005	0.085595	0.000219112	0.086	53.8025	0.211057	53.5
14500	-91.5358	0.960922	-90.1344	5018.99	8.21934	5003.23	-50.1242	0.725041	-48.7005	5018.69	8.26435	5004	0.08541	0.000212586	0.085	53.8325	0.212365	54
15000	-87.9401	0.954479	-86.3165	5019.43	8.23994	5003.48	-47.4935	0.696788	-46.1846	5019.52	8.26406	5005	0.0854675	0.000218441	0.085	53.8875	0.210946	54
15500	-85.3867	0.850104	-84.4867	5020.15	8.23322	5004.81	-45.0528	0.666633	-43.6176	5020.63	8.24133	5005	0.0854325	0.000212783	0.085	53.99	0.210887	54
16000	-83.0033	0.871648	-82.4135	5020.02	8.23379	5002.89	-42.6842	0.629437	-41.5484	5020.03	8.23516	5004	0.085505	0.000207865	0.086	54.075	0.211062	54
16500	-81.4989	0.848903	-80.3017	5020.2	8.23019	5003.1	-40.4359	0.599847	-39.2403	5021.12	8.28126	5004.5	0.0851225	0.000228197	0.085	54.115	0.209348	54
17000	-78.5127	0.809131	-77.6762	5020.83	8.24975	5004.5	-38.4012	0.574288	-37.4648	5021.1	8.23243	5006	0.0851925	0.000219423	0.085	54.185	0.20991	54
17500	-76.9025	0.768615	-76.6318	5020.99	8.25756	5005.83	-36.5971	0.554137	-35.6937	5020.22	8.25462	5005	0.0852275	0.000211545	0.085	54.295	0.210072	54
18000	-74.4068	0.776048	-72.9217	5020.73	8.28792	5004.75	-34.8152	0.528865	-33.9336	5021.5	8.38343	5004.5	0.0853475	0.000246234	0.085	54.355	0.209481	54
18500	-72.4477	0.73792	-70.7473	5021.19	8.3251	5004.87	-33.1524	0.503469	-32.0751	5021.63	8.37256	5006	0.08531	0.000235422	0.085	54.4225	0.211119	54
19000	-71.3914	0.765703	-70.0439	5021.7	8.36654	5006.27	-31.6626	0.484658	-30.738	5022.34	8.39084	5007	0.085445	0.000226042	0.085	54.5125	0.208857	54
19500	-69.8034	0.750412	-68.5762	5022.39	8.37459	5006.97	-30.2259	0.462634	-29.5103	5022.17	8.39253	5008	0.0854275	0.000231832	0.085	54.54	0.207735	54
20000	-68.5179	0.742814	-67.4111	5022.11	8.38635	5006.49	-28.9246	0.445962	-28.2609	5022.69	8.3771	5008	0.08551	0.000235826	0.085	54.59	0.208839	54.5
