#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
8000	-161.567	1.73212	-157.95	4996.19	10.2122	5000.24	-115.971	1.57214	-112.908	4996.17	10.2253	5000	0.51881	0.0185874	0.4795	52.5475	0.222667	53
8500	-150.195	1.67638	-144.998	4996.87	10.2267	5000.7	-106.691	1.48794	-103.718	4997.77	10.1332	5000	0.503395	0.00734248	0.4855	52.76	0.220573	53
9000	-142.386	1.613	-137.72	4997.32	10.1369	5000.75	-98.9061	1.41697	-94.6672	4998.21	10.1378	5000	0.500875	0.00675934	0.4795	52.96	0.217921	53
9500	-133.842	1.52065	-132.271	4997.54	10.1383	4999.77	-91.3475	1.31109	-87.7392	4997.3	10.1381	4999	0.506077	0.00781676	0.4805	53.1375	0.215319	53
10000	-127.043	1.43471	-124.125	4998.13	10.0623	5000.49	-84.7308	1.24717	-81.0271	4998.49	10.1873	5000	0.503253	0.00693302	0.486	53.275	0.218013	53
10500	-121.279	1.39547	-118.058	4998.28	9.98539	5000.47	-78.8903	1.19798	-75.1526	4998.15	9.94344	4999	0.50907	0.00661461	0.5	53.3575	0.217929	53
11000	-115.134	1.31207	-112.899	4999.29	9.9679	5000.99	-73.2994	1.1371	-68.8219	4999.92	10.013	5000.5	0.513475	0.00746157	0.483	53.6	0.217528	54
11500	-108.482	1.25844	-106.403	4999.95	9.98959	5001.58	-68.1009	1.0775	-64.8113	5001.45	9.99888	5001	0.505743	0.00683445	0.481	53.7775	0.219666	54
12000	-104.19	1.20454	-101.1	5000.45	10.0031	5001.31	-63.4314	1.01575	-60.1268	5001.01	10.0158	5002	0.500227	0.00683322	0.4675	53.885	0.215832	54
12500	-100.424	1.1591	-97.6922	5000.89	10.0179	5002.04	-59.2046	0.956269	-55.8433	5001.42	10.0634	5002.5	0.502353	0.00687456	0.4755	54.025	0.217092	54
13000	-95.1027	1.11841	-91.8681	5001.38	10.0463	5003.19	-55.063	0.886605	-51.5562	5001.94	10.0751	5003	0.49765	0.00714463	0.466	54.125	0.217322	54
13500	-92.2039	1.05569	-89.2473	5001.82	10.0596	5003.93	-51.6364	0.835582	-48.7564	5002.1	10.0375	5003	0.496792	0.00702743	0.4735	54.24	0.216213	54
14000	-88.1079	1.01909	-85.5771	5002.39	10.0568	5003.12	-48.3044	0.786241	-45.4702	5001.73	10.0767	5003	0.492448	0.00684674	0.468	54.34	0.214478	54
14500	-84.4502	0.920391	-82.2501	5002.18	10.0711	5003.41	-45.4096	0.751574	-42.3548	5002.02	10.1316	5003	0.50357	0.00690679	0.481	54.4125	0.213911	55
15000	-81.5565	0.965408	-79.7105	5002.49	10.0951	5003.29	-42.6223	0.706924	-39.7562	5002.91	10.1292	5004	0.49733	0.00676822	0.4695	54.4875	0.214598	54.5
15500	-79.4712	0.912337	-76.6412	5003.02	10.1226	5003.78	-40.1208	0.674532	-37.4488	5003.32	10.1384	5003	0.49579	0.00677366	0.475	54.6275	0.214416	55
16000	-77.1461	0.872661	-75.125	5003.55	10.1297	5002.8	-37.7774	0.638267	-35.3316	5004.27	10.1273	5004	0.501767	0.0069602	0.474	54.6825	0.214433	55
16500	-74.5609	0.862179	-72.9815	5003.72	10.1373	5003.67	-35.7179	0.598867	-33.5515	5002.82	10.1509	5004	0.49272	0.0067455	0.466	54.79	0.213051	55
17000	-72.1509	0.808063	-70.4461	5003.56	10.1426	5004.4	-33.781	0.577663	-31.5285	5003.95	10.1396	5004	0.49835	0.00679979	0.4795	54.8925	0.213404	55
17500	-69.9241	0.802622	-68.2525	5004.14	10.1543	5004.34	-32.0067	0.552446	-29.8097	5004.44	10.1766	5004	0.502672	0.00696888	0.472	54.935	0.20979	55
18000	-68.5178	0.77085	-67.0122	5004.48	10.1792	5004.9	-30.2646	0.52894	-28.4012	5005.06	10.2076	5005	0.501408	0.00697082	0.4655	54.995	0.211036	55
18500	-67.5164	0.792789	-65.7449	5004.42	10.1949	5003.97	-28.7088	0.50277	-26.936	5004.97	10.2465	5004	0.497088	0.00708403	0.468	55.09	0.211789	55
19000	-65.0716	0.752898	-63.0884	5004.8	10.2317	5005.32	-27.2767	0.47998	-25.7865	5004.67	10.2312	5004	0.49254	0.00676191	0.4585	55.1875	0.210991	55
19500	-63.9109	0.710642	-62.7949	5004.87	10.2327	5005.15	-25.9592	0.460093	-24.7127	5005.04	10.2411	5005	0.496915	0.00709401	0.473	55.25	0.211615	55
20000	-62.2862	0.712743	-60.6274	5005.22	10.2297	5005.05	-24.6283	0.433366	-23.4558	5005.81	10.2668	5006	0.49254	0.00691666	0.466	55.3325	0.211641	56
