#gen	avgfit_mean	avgfit_sd	avgbits_mean	avgbits_sd	fit_mean	fit_sd	bits_mean	bits_sd	cpu_mean	cpu_sd	genes_mean	genes_sd
0		-3313.75	178.119	5000	0	-1018.68	51.2379	5000	0	0	0	49.57	0.443415
1000		-1026.06	13.0591	4785.52	75.3111	-458.737	6.07343	4866.15	71.0142	0.89742	0.00988661	47.88	0.84868
2000		-836.735	11.2928	4628.16	103.565	-380.52	4.83684	4853.63	74.3338	0.90146	0.0223627	47.38	0.905514
3000		-767.569	10.7755	4604.77	105.16	-333.496	4.29631	4761.66	91.6554	0.88157	0.0229653	47.16	1.03375
4000		-710.722	10.0484	4633.58	101.043	-299.419	4.25108	4794.87	84.5371	0.86101	0.0223842	47.1	0.930461
5000		-684.463	9.87842	4663.53	95.4089	-270.182	3.86914	4742.97	89.681	0.86077	0.0218056	46.74	1.00158
6000		-657.527	9.88972	4696.04	94.3412	-249.821	3.8782	4777.31	93.3042	0.85271	0.0198859	47.52	1.00629
7000		-625.761	9.95375	4713.86	91.8707	-232.08	3.8252	4756.37	89.9006	0.84903	0.0194028	47.41	0.964323
8000		-608.815	9.78848	4741.45	89.2369	-217.809	3.74122	4790.23	89.2595	0.84012	0.0196254	47.71	0.976005
9000		-582.994	8.70755	4769.46	87.1397	-202.637	3.39962	4853.76	100.863	0.81765	0.0177699	48.43	0.976207
10000		-572.767	9.53711	4785.01	86.6575	-189.222	3.43539	4843.21	103.098	0.82969	0.0179901	48.31	0.99521
11000		-548.231	9.24713	4797.15	86.0831	-178.744	3.45043	4849.42	102.659	0.84831	0.0187405	48.52	0.972602
12000		-540.484	9.34268	4814.98	88.2077	-168.798	3.35463	4858.15	102.824	0.8314	0.0180519	48.77	0.97689
13000		-531.741	9.54905	4843.53	97.0711	-159.517	3.30295	4908.3	108.121	0.83402	0.0198966	49.19	1.03609
14000		-522.512	9.57908	4860.58	101.975	-151.482	3.15273	4920.82	109.216	0.84095	0.0214726	49.53	1.02361
15000		-508.809	10.0079	4872.52	102.428	-144.285	3.21025	4908.77	108.645	0.82725	0.0207146	49.38	1.02817
16000		-512.298	9.6956	4889.5	103.23	-137.095	3.19136	4933.12	109.589	0.83689	0.022517	49.73	1.03824
17000		-500.767	10.4255	4901.77	104.453	-131.814	3.13046	4922.48	108.278	0.83944	0.0223573	49.71	1.02339
18000		-493.816	9.61751	4913.83	106.643	-126.33	2.98489	4919.01	108.631	0.83644	0.0207601	49.8	1.01901
