#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
9500	-126.242	1.40142	-100.086	5002.36	9.42055	4967.52	-85.2939	1.20989	-60.3965	5002.54	9.43837	4971	0.625642	0.0073068	0.907	53.24	0.232521	46.5
10000	-118.895	1.33331	-85.4456	5002.46	9.47631	4969.7	-78.743	1.14417	-56.5385	5003.03	9.46432	4965	0.625005	0.00714841	0.926	53.3525	0.228996	46.5
10500	-112.228	1.29408	-91.723	5002.62	9.47415	4969.78	-72.6142	1.0932	-49.9877	5003.85	9.62791	4966	0.620325	0.0071835	0.944	53.54	0.231933	46.5
11000	-105.467	1.20511	-85.6211	5003.46	9.54652	4968.23	-67.1011	1.01195	-46.4798	5005.12	9.68996	4968	0.628517	0.00751038	0.971	53.6625	0.22949	47.5
11500	-100.876	1.15277	-82.3611	5004.02	9.62559	4968.24	-62.3584	0.960792	-42.6007	5004.56	9.66594	4973	0.622283	0.00708195	0.954	53.7075	0.229344	47.5
12000	-95.515	1.13271	-63.7138	5004.99	9.6577	4968.32	-57.7894	0.897558	-40.1068	5003.7	9.65352	4966	0.627378	0.00704971	0.99	53.9425	0.231883	47.5
12500	-91.4572	1.05485	-71.1718	5005.15	9.66851	4969.7	-53.8469	0.857685	-36.5729	5004.88	9.64071	4975.5	0.62613	0.00710431	0.817	53.945	0.228934	47.5
13000	-87.4899	1.04852	-75.5218	5004.94	9.63757	4972.94	-50.0907	0.793393	-30.3178	5005.09	9.64966	4975.5	0.628875	0.00743388	0.9355	54.1375	0.229708	48
13500	-82.5949	0.96925	-53.3408	5005.03	9.65663	4977.23	-46.8343	0.743202	-26.6942	5005.42	9.67752	4977.5	0.6266	0.00771953	1.0295	54.2025	0.229151	48
14000	-81.1349	0.943158	-62.5792	5005.08	9.65225	4976.94	-43.8659	0.69529	-23.7853	5004.83	9.65315	4979	0.623893	0.00701656	0.9385	54.2625	0.228587	48.5
14500	-77.5303	0.897188	-53.4664	5005.45	9.65977	4976.07	-41.0668	0.655879	-22.748	5004.98	9.66401	4972.5	0.623805	0.00722326	0.9865	54.3625	0.230212	48.5
15000	-74.3818	0.832812	-60.3865	5005.74	9.67424	4975.28	-38.6441	0.615159	-21.8741	5007.43	9.70521	4974	0.629053	0.00732066	0.9115	54.48	0.231209	48.5
15500	-72.6337	0.787545	-47.9051	5006.35	9.68659	4974.22	-36.2458	0.57719	-20.1292	5005.97	9.68339	4974	0.625127	0.00710629	0.9155	54.575	0.232289	48.5
16000	-70.0836	0.820338	-43.6528	5006.21	9.68631	4973.26	-34.2039	0.551798	-19.3407	5007.15	9.68483	4974.5	0.630115	0.00733578	0.9005	54.605	0.23199	49
16500	-68.2815	0.787141	-53.6109	5007.04	9.69104	4966.48	-32.2159	0.52261	-18.5375	5007.82	9.70462	4973	0.629037	0.00724235	0.9605	54.7375	0.234085	49
17000	-66.1197	0.749427	-58.2398	5007.46	9.71204	4969.32	-30.311	0.493891	-17.0861	5008.42	9.73676	4954	0.629215	0.00733129	0.888	54.785	0.234541	49.5
17500	-63.4715	0.729081	-50.4822	5007.96	9.73266	4975.25	-28.6946	0.470892	-16.5718	5008.06	9.72297	4988.5	0.628892	0.00684792	0.9655	54.8025	0.234031	49.5
18000	-62.8171	0.708227	-56.0868	5008.03	9.73556	4979.49	-27.1597	0.446713	-15.9297	5008.1	9.76466	4955	0.627387	0.00701616	0.831	54.8775	0.233678	49.5
18500	-61.0031	0.674696	-54.0513	5007.65	9.75339	4972.78	-25.6954	0.423651	-15.3261	5008.1	9.74412	4959	0.63356	0.00778817	0.935	54.9675	0.232543	49.5
19000	-59.4586	0.646566	-35.549	5008.12	9.7457	4958.95	-24.3784	0.398354	-15.2131	5008.56	9.76054	4967	0.626925	0.00752588	0.9515	55.0525	0.231535	49.5
19500	-57.7821	0.688676	-42.518	5008.23	9.75283	4961.91	-23.1881	0.381456	-14.9865	5008.15	9.77703	4952	0.625045	0.00738469	0.887	55.1325	0.231319	49.5
20000	-57.0378	0.629997	-50.0144	5007.93	9.76536	4964.89	-22.0538	0.362153	-14.7693	5007.44	9.76307	4949	0.62741	0.00775649	0.945	55.225	0.232451	49.5
