#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-2949.87	94.4117	-1520.8	5000	0	5000	-1838.91	63.7867	-906.861	5000	0	5000	0	0	0	49.7125	0.234386	49.5
500	-976.644	19.8964	-757.069	4997.61	1.36399	4918.39	-643.367	8.0458	-575.909	4998.44	0.659091	5000.5	2.4712	0.0198933	2.711	49.2375	0.236601	50.5
1000	-599.119	5.64851	-575.05	4994.69	3.11871	4999.92	-483.654	4.25821	-498.608	4982.57	12.8753	5000	2.47641	0.0202753	2.728	48.96	0.266338	50
1500	-478.975	4.11233	-477.009	4982.51	12.8797	4998.03	-404.468	3.30205	-407.132	4982.24	12.9044	4999.5	2.4747	0.0204442	2.6755	49.14	0.265593	51
2000	-403.593	3.24146	-394.668	4982.8	12.9065	4998.52	-348.614	2.93059	-350.695	4982.41	12.9157	4998.5	2.45795	0.0204379	2.535	49.5575	0.262013	51
2500	-350.037	2.82916	-360.236	4983.12	12.9201	4998.66	-304.195	2.69072	-328.753	4982.61	12.9201	4998.5	2.45664	0.020699	2.6885	49.8275	0.261731	51
3000	-309.297	2.6484	-336.023	4983.61	12.8998	4997.2	-270.274	2.52213	-307.508	4983.44	12.8781	4999	2.46276	0.0206434	2.518	50.29	0.262105	51.5
3500	-275.911	2.50065	-317.018	4986.7	13.1079	4995.8	-240.687	2.41075	-273.417	4991.4	14.4145	4998	2.4885	0.0265281	2.6885	50.675	0.267376	52.5
4000	-248.347	2.42913	-293.072	4991.38	14.419	4988.52	-215.242	2.38946	-254.933	4991.42	14.4256	4998	2.61603	0.145366	2.485	51.035	0.266997	53
4500	-224.081	2.39437	-257.937	4992.36	14.4483	4957.06	-193.482	2.37485	-224.933	4993	14.4742	4955	2.58414	0.114768	2.642	51.3725	0.266903	52
5000	-203.263	2.34945	-235.324	4993.11	14.4699	4952.28	-174.509	2.29119	-195.647	4993.52	14.4836	4952	2.58843	0.115085	2.625	51.7225	0.267099	54
5500	-185.622	2.27683	-211.8	4993.42	14.4962	4952.62	-158.194	2.15922	-174.301	4993.49	14.5914	4955.5	2.61662	0.14644	2.601	52.06	0.264392	54
6000	-170.214	2.14237	-175.608	4993.44	14.5134	4955.12	-144.113	2.07647	-153.14	4993.34	14.5141	4955	2.72405	0.228043	2.563	52.3175	0.263349	53.5
6500	-156.081	2.0699	-172.401	4994.23	14.5308	4953.23	-130.8	1.97484	-143.656	4994.7	14.6198	4952.5	2.68496	0.187619	2.5725	52.6525	0.264489	53.5
7000	-143.492	1.99137	-155.337	4995.84	14.5415	4957.95	-119.03	1.91471	-133.925	4996.16	14.5635	4933.5	2.64882	0.176754	2.6235	52.86	0.264459	55
7500	-132.503	1.92459	-151.91	4996.74	14.5567	4961.88	-108.44	1.84396	-120.745	4998.08	14.603	4970	2.59075	0.124726	2.6915	53.0975	0.263307	55
8000	-122.927	1.85402	-133.748	4998.01	14.5918	4965.12	-99.384	1.79594	-112.368	4998.84	14.6195	4966.5	2.49809	0.0341933	2.6385	53.2725	0.264638	55
8500	-112.87	1.7759	-130.119	4998.94	14.6098	4966.79	-90.9425	1.72867	-102.297	4998.95	14.6111	4968	2.52003	0.0331078	2.682	53.4825	0.263292	55.5
9000	-105.544	1.74792	-120.631	4999.38	14.6104	4967.17	-83.4253	1.68766	-92.0272	5000.06	14.6313	4968	2.5305	0.0594087	2.623	53.625	0.262074	56
9500	-98.2083	1.69094	-97.5756	4999.94	14.6144	4967.88	-76.5816	1.62788	-78.5613	5000.3	14.6171	4968.5	2.45583	0.0206331	2.482	53.7525	0.260452	57
10000	-91.0205	1.64346	-95.4011	5000.12	14.6129	4968.39	-70.239	1.57662	-61.6979	5001.07	14.6262	4965.5	2.47149	0.0211467	2.646	54.005	0.26253	57.5
10500	-85.6023	1.58215	-77.9955	5000.99	14.6246	4968.28	-64.785	1.53586	-55.9065	5001.59	14.6454	4968	2.46462	0.021678	2.437	54.205	0.260436	57.5
11000	-79.9242	1.5415	-68.0154	5002.29	14.6491	4966.49	-59.6404	1.48098	-51.7516	5002.66	14.6771	4966.5	2.46829	0.0211653	2.621	54.3825	0.259898	57.5
