#mutation_rate	indel_prob	indel_power	crossover_cross_rate	crossover_prob
#0.01	0.2	-1.5	0.02	0.1
#gen	avgfit_mean	avgfit_sd	avgbits_mean	avgbits_sd	fit_mean	fit_sd	bits_mean	bits_sd	cpu_mean	cpu_sd	genes_mean	genes_sd
0		-446.407	5.13852	5144.73	57.9005	-106.077	1.49816	5152.2	57.6022	0	0	54.07	0.630367
1000		-448.746	5.16185	5145.02	57.9418	-101.458	1.49092	5142.19	57.6921	2.02597	0.141595	54.035	0.62544
2000		-445.662	5.35777	5144.73	57.7115	-96.3257	1.48238	5155.7	58.2127	2.00946	0.124023	54.1	0.638544
3000		-442.349	5.41641	5147.51	57.8675	-91.5861	1.49285	5166.24	58.4348	2.12992	0.157892	54.175	0.635762
4000		-439.968	5.35851	5149.88	57.8479	-87.2262	1.45357	5163.84	58.0383	2.05711	0.139144	54.15	0.631332
5000		-436.825	5.57769	5152.87	57.9927	-82.8714	1.38643	5157.15	58.288	1.99896	0.124521	54.25	0.630615
6000		-432.509	5.52958	5155.71	58.0468	-78.7798	1.34182	5162.98	58.4377	2.04412	0.141123	54.2	0.62855
7000		-428.659	5.2988	5162.9	58.1329	-75.6812	1.29411	5166.54	58.2445	2.03889	0.1256	54.345	0.623759
8000		-428.036	5.27002	5165.06	58.2119	-72.2488	1.26541	5172.96	58.5414	2.07713	0.1302	54.39	0.628182
9000		-423.894	5.40142	5168.14	58.2713	-69.5418	1.2369	5177.65	58.6204	2.00656	0.121275	54.515	0.630744
10000		-425.294	5.27797	5172.92	58.3264	-67.0532	1.20928	5180.75	58.4686	2.02612	0.11797	54.575	0.632274
11000		-417.035	5.45998	5173.65	58.3872	-64.625	1.17373	5190.69	59.385	2.00405	0.132466	54.755	0.631243
12000		-417.317	5.37299	5176.41	58.3933	-62.6814	1.15428	5186.27	59.0047	1.9564	0.102548	54.695	0.632304
13000		-416.304	5.61086	5181.44	58.6336	-60.5242	1.12562	5196.3	59.5421	2.03793	0.13309	54.9	0.639881
14000		-416.499	5.5875	5187.93	58.862	-58.8237	1.13115	5202.6	59.5398	1.95414	0.112379	54.925	0.640388
15000		-410.726	5.06469	5191.13	59.1011	-57.0513	1.09699	5204.36	59.7866	1.99961	0.11151	54.865	0.635059
16000		-411.295	5.50306	5196.25	59.2908	-55.4412	1.08544	5209.74	60.0613	2.07815	0.118544	54.975	0.640408
17000		-408.991	5.11515	5199.92	59.5229	-53.7341	1.06145	5210.01	59.7489	2.08882	0.107307	55.05	0.640891
18000		-405.911	5.15009	5203.49	59.809	-52.1054	1.03795	5211.65	59.9863	2.07958	0.107748	55.115	0.645322
19000		-410.904	5.38354	5207.67	59.7994	-50.3798	1.00716	5210.9	59.3689	2.01111	0.106696	55.155	0.642901
20000		-408.48	5.50798	5209.96	59.7021	-49.0224	1.00551	5217.7	60.1181	2.04925	0.107219	55.22	0.643567
21000		-403.01	5.39335	5214.37	59.7943	-47.6963	0.974148	5219.31	60.3759	2.04636	0.106104	55.325	0.642582
22000		-405.763	5.72251	5219.05	59.813	-46.4256	0.950367	5220.77	59.8196	2.03753	0.103988	55.345	0.641042
23000		-400.314	5.32227	5220.01	59.796	-45.0761	0.917269	5225.41	59.7905	2.03819	0.112258	55.485	0.64184
24000		-400.272	5.23491	5220.14	59.726	-43.9894	0.905921	5222.86	59.8928	1.97886	0.0918292	55.415	0.639224
25000		-398.406	5.37778	5223.61	59.7915	-43.1023	0.899085	5224.15	59.7334	2.03927	0.0972746	55.425	0.636236
26000		-395.787	5.14723	5222.31	59.7593	-42.1562	0.887362	5232.6	59.7966	2.00672	0.110819	55.475	0.638424
27000		-396.272	5.17224	5223.33	59.6469	-41.2428	0.865826	5230.54	59.8124	1.89264	0.0895105	55.51	0.636494
28000		-396.489	5.32812	5224.48	59.6024	-40.0875	0.847606	5233.6	59.8261	2.00308	0.112038	55.58	0.637416
29000		-391.662	5.25815	5230.77	59.6209	-39.0648	0.827834	5240.2	60.1058	2.06893	0.125436	55.68	0.63534
30000		-392.992	5.29698	5232.96	59.632	-38.1323	0.802701	5246.31	60.1069	1.96095	0.111637	55.825	0.637656
