#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3106.35	10.9117	-3102.66	5000	0	5000	-735.894	5.15065	-734.991	5000	0	5000	0	0	0	48.2575	0.237474	48
500	-649.518	3.79035	-645.516	4999.84	1.72176	4999.8	-495.485	3.10954	-494.836	4998.94	2.42126	5000	4.23221	0.0778875	4.0925	48.585	0.239479	49
1000	-493.873	2.83815	-493.932	5002.31	2.58203	4999.69	-408.182	2.61655	-408.426	5003.97	3.2441	5000	1.19313	0.0505562	0.7055	48.675	0.244203	49
1500	-423.724	2.52003	-421.582	5003.76	3.15758	4999.93	-355.288	2.4399	-355.017	5004.93	3.24163	5000	0.695135	0.0268659	0.5895	48.855	0.236987	49
2000	-377.271	2.42305	-377.674	5004.39	3.23899	5000.28	-315.306	2.39005	-316.638	5004.57	3.50162	5000	0.59991	0.0151121	0.5835	49.0325	0.235568	49
2500	-342.278	2.30162	-340.233	5004.27	3.49958	5000.4	-284.454	2.2938	-285.171	5004.74	3.5359	5000	0.573048	0.0126004	0.5705	49.4275	0.232722	49
3000	-312.245	2.31064	-312.608	5004.25	3.51516	5000.52	-257.655	2.24951	-257.57	5004.75	3.57914	5000	0.580405	0.0177668	0.5665	49.7425	0.22731	50
3500	-286.855	2.24498	-288.268	5005.06	3.55464	5000.48	-234.521	2.18339	-235.514	5005.12	3.57224	5000	0.56965	0.0107182	0.5665	50.0375	0.22797	50
4000	-264.377	2.18406	-265.085	5005.4	3.58163	4999.99	-213.725	2.13624	-213.712	5007.74	3.72562	5001	0.579697	0.0148391	0.5775	50.37	0.222275	50
4500	-245.064	2.14859	-243.911	5007.59	3.67897	5001.02	-195.256	2.06602	-195.392	5009.08	3.83627	5001	0.564892	0.00763169	0.562	50.6725	0.217529	51
5000	-227.138	2.1201	-226.845	5008.87	3.76091	5001.59	-178.402	1.9716	-177.065	5010.12	3.89858	5001	0.573513	0.00685916	0.576	50.985	0.214627	51
5500	-210.48	2.04347	-207.985	5009.46	3.89796	5001.89	-163.903	1.88711	-162.271	5010.15	4.1552	5001	0.571013	0.00719329	0.5725	51.21	0.218166	51
6000	-196.129	1.97748	-195.29	5010.46	3.97949	5002.32	-149.9	1.79113	-148.12	5011.48	4.14284	5002	0.571812	0.00719902	0.5735	51.48	0.216833	52
6500	-184.318	1.88675	-183.742	5012.36	4.12991	5003.3	-137.861	1.69737	-136.239	5013.55	4.22175	5003	0.567878	0.00634036	0.5765	51.7225	0.222852	52
7000	-171.401	1.81664	-169.589	5013.35	4.20027	5003.07	-127.136	1.61586	-123.434	5013.65	4.23562	5002	0.579708	0.00684699	0.593	51.9675	0.216728	52
7500	-161.78	1.71942	-158.251	5013.67	4.22895	5002.47	-117.162	1.5297	-114.439	5014.33	4.26634	5003	0.56525	0.00640943	0.577	52.1775	0.215682	52
8000	-151.721	1.64754	-149.167	5013.83	4.27324	5002.32	-108.235	1.45712	-106.086	5014.48	4.31547	5003	0.56556	0.00635197	0.5745	52.415	0.21315	52
