#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3112.2	10.6761	-3114.49	5000	0	5000	-734.242	5.15499	-733.021	5000	0	5000	0	0	0	48.655	0.222995	49
500	-646.014	3.39649	-647.734	4921.49	20.0446	4999.38	-498.143	2.81027	-495.817	4901.38	27.466	5000	0.56672	0.00536175	0.573	47.41	0.353489	48
1000	-495.566	2.57633	-495.211	4898.06	26.0075	4999.98	-410.287	2.40786	-410.919	4904.86	27.4575	5000	0.594362	0.00673095	0.607	47.485	0.352363	48
1500	-426.327	2.33807	-428.907	4903.66	27.2055	4999.45	-358.747	2.25556	-359.376	4908.84	27.0903	4999	0.58417	0.00640733	0.5965	47.805	0.351481	48.5
2000	-378.762	2.18339	-379.596	4902.93	27.7104	4999.06	-317.238	2.11783	-317.351	4902.37	27.7927	4999	0.591098	0.00701861	0.6015	48.035	0.349539	49
2500	-341.053	2.13974	-338.992	4903.09	27.7536	4999.07	-284.991	2.12021	-283.951	4903.83	27.724	4999	0.590493	0.00697187	0.595	48.2925	0.350981	49
3000	-311.626	2.09062	-312.22	4904.61	27.7176	4999.36	-257.681	2.0375	-256.357	4905.39	27.7218	5000	0.589845	0.00701598	0.5905	48.6625	0.347993	49
3500	-286.396	2.04431	-285.381	4905.48	27.7177	4999.5	-234.421	2.01908	-232.614	4906.27	27.7185	5001	0.59138	0.00687333	0.605	49.045	0.352979	50
4000	-264.222	1.97495	-263.699	4906.6	27.6925	5000.47	-213.095	1.97131	-209.969	4906.95	27.685	5000.5	0.59082	0.00665225	0.6	49.36	0.348989	50
4500	-243.937	1.96399	-242.814	4907.03	27.6793	5000.08	-193.989	1.8863	-190.069	4908.49	27.6554	5000	0.58965	0.00682248	0.5955	49.7125	0.346084	50
5000	-225.22	1.8744	-223.306	4907.7	27.6822	5000.51	-177.875	1.83813	-174.906	4908.44	27.6004	5000	0.600007	0.00705806	0.604	49.9175	0.343853	51
5500	-209.658	1.82968	-207.099	4908.39	27.6214	5001.18	-162.636	1.77287	-160.206	4909.76	27.649	5000	0.594515	0.00704902	0.608	50.22	0.343382	51
6000	-194.976	1.77737	-195.95	4909.82	27.6013	5000.01	-149.462	1.71519	-146.392	4911.71	27.7004	5001	0.594215	0.00708849	0.6	50.5	0.344033	51
6500	-182.08	1.73214	-179.624	4910.86	27.6843	5001.75	-137.42	1.63094	-133.587	4911.23	27.6835	5001	0.601658	0.00686287	0.6055	50.74	0.34375	52
7000	-169.846	1.66478	-167.645	4911.62	27.701	5001.86	-126.645	1.56711	-123.107	4912.16	27.7262	5001	0.599685	0.007058	0.6035	50.9275	0.342654	52
7500	-159.332	1.61301	-156.008	4912.19	27.728	5001.21	-116.662	1.49605	-112.546	4912.82	27.7396	5001	0.593677	0.00686979	0.6	51.16	0.343447	52
8000	-150.824	1.56866	-149.206	4912.7	27.7445	5000.51	-108.011	1.45437	-103.713	4913.39	27.7425	5001	0.598453	0.00700427	0.6055	51.2875	0.346301	52
8500	-142.198	1.52276	-139.023	4913.67	27.7308	5002.07	-99.5822	1.3828	-97.4377	4913.56	27.7368	5002	0.594238	0.0067014	0.5995	51.5075	0.341693	52
9000	-133.874	1.43162	-130.808	4913.64	27.7341	5001.59	-92.3061	1.3273	-89.8879	4914.33	27.7329	5001	0.595805	0.00710155	0.603	51.6175	0.339712	52
9500	-126.675	1.35491	-123.918	4914.41	27.7582	5002.43	-85.7908	1.23954	-83.0701	4915.07	27.7793	5001.5	0.594297	0.00683891	0.599	51.755	0.338488	53
10000	-120.109	1.31149	-117.859	4915.03	27.771	5001.93	-79.5967	1.17261	-77.2195	4915.62	27.7756	5003	0.591455	0.0069696	0.5985	51.9625	0.34089	53
10500	-113.897	1.29091	-112.7	4915.46	27.7661	5002.66	-73.8249	1.10556	-72.0836	4915.19	27.7689	5003	0.601618	0.00705949	0.614	52.0925	0.340974	53
11000	-108.203	1.18697	-106.579	4915.54	27.7792	5002.82	-69.0405	1.05658	-66.7714	4916.3	27.8078	5004	0.59218	0.00696857	0.596	52.2275	0.341494	53
11500	-103.676	1.16372	-101.783	4916.31	27.7915	5003.65	-64.318	1.00731	-62.06	4916.71	27.8027	5004	0.590965	0.00656183	0.603	52.3675	0.339144	53
12000	-99.4472	1.1255	-97.1211	4916.77	27.8008	5004.19	-60.1519	0.96316	-57.9491	4917.24	27.8172	5003	0.589887	0.00729433	0.594	52.4575	0.339479	53
12500	-95.3669	1.08092	-93.2834	4917.09	27.814	5004.57	-56.3689	0.916849	-54.439	4916.69	27.8127	5003	0.603655	0.00736122	0.611	52.58	0.33913	54
13000	-92.0532	1.04617	-90.3133	4917.08	27.8148	5003.06	-52.7472	0.879752	-51.2513	4918.32	27.8024	5005	0.601245	0.00691274	0.615	52.665	0.339145	53
13500	-87.1941	1.01436	-85.7998	4917.51	27.8095	5004	-49.3422	0.844012	-47.5424	4917.69	27.8008	5004	0.586625	0.0069867	0.589	52.785	0.339906	53
14000	-84.0471	0.980675	-82.5169	4917.75	27.8181	5005.32	-46.3893	0.822609	-43.9632	4917.59	27.8066	5004	0.596978	0.00717639	0.607	52.93	0.339523	54
14500	-80.6799	0.963709	-78.7654	4917.29	27.7973	5004.37	-43.6902	0.78618	-41.5899	4917.95	27.8059	5002.5	0.593677	0.00714646	0.592	52.9875	0.33807	54
15000	-78.485	0.947446	-76.3614	4917.09	27.7829	5003.11	-41.0717	0.757288	-39.3545	4917.52	27.7879	5002	0.601387	0.00724237	0.614	53.02	0.336667	54
15500	-75.3368	0.876904	-74.0615	4917.67	27.7913	5002.88	-38.8423	0.735262	-37.1945	4917.61	27.8001	5002.5	0.599228	0.00717453	0.6025	53.1325	0.336333	54
16000	-73.5296	0.869779	-71.8916	4917.57	27.7906	5001.43	-36.7878	0.715963	-34.7942	4917.23	27.7913	5003	0.592233	0.00696759	0.5925	53.2225	0.335636	54
16500	-71.6668	0.854597	-68.8841	4917.38	27.784	5001.71	-34.7862	0.695997	-33.0161	4917.16	27.7817	5002.5	0.597845	0.00716121	0.6055	53.2975	0.33493	54
17000	-70.0941	0.826358	-68.2163	4917.66	27.7762	5002.24	-32.9152	0.657422	-31.5552	4918.44	27.793	5003	0.596833	0.00711098	0.6035	53.3425	0.33441	54
