#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
9500	-110.952	1.26212	-108.777	4953.3	16.0451	4998.67	-74.5722	1.10081	-72.2365	4953.75	16.0823	4998	2.29305	0.0270379	2.5365	51.935	0.241449	52
10000	-106.132	1.22508	-103.539	4954.02	16.0734	4997.76	-69.1724	1.04068	-67.0666	4954.7	16.12	4998	2.29896	0.0275063	2.5265	52.1725	0.241148	52
10500	-99.6209	1.16359	-96.9209	4954.68	16.1073	4998.36	-64.4835	1.00404	-62.13	4955.56	16.1121	4999	2.29543	0.0272371	2.5205	52.2325	0.242576	52
11000	-94.9077	1.15116	-92.9576	4955.17	16.1141	4998.68	-60.0216	0.938294	-58.0641	4956.16	16.1322	4999	2.29591	0.0275199	2.525	52.41	0.240441	53
11500	-91.3068	1.12905	-88.6263	4955.91	16.1206	4998.94	-56.1378	0.892336	-53.0517	4955.82	16.1192	4999	2.29321	0.0271615	2.5115	52.51	0.241367	53
12000	-87.8699	1.0343	-85.5278	4955.87	16.1302	4999.6	-52.7308	0.850728	-49.9499	4956.43	16.1095	5000	2.30024	0.0279622	2.534	52.5775	0.24118	53
12500	-83.4435	1.01954	-80.6533	4955.85	16.1244	5000.39	-49.431	0.785785	-46.8421	4956.02	16.1337	4999	2.28339	0.0275306	2.5055	52.68	0.240132	53
13000	-80.5582	0.93067	-77.8982	4955.96	16.1125	4999.25	-46.3928	0.742462	-43.5988	4956.04	16.0839	5000	2.29209	0.0274565	2.529	52.73	0.239057	53
13500	-78.0015	0.915664	-76.4541	4956.46	16.1158	4999.11	-43.6149	0.708818	-40.9361	4957.08	16.147	4999	2.29943	0.0275972	2.529	52.85	0.239504	53
14000	-74.8325	0.906531	-72.2988	4956.89	16.1142	4999.22	-41.2139	0.678218	-38.6489	4956.63	16.1467	4999	2.31006	0.0272362	2.545	52.96	0.23909	53
14500	-72.1344	0.894313	-71.1157	4956.21	16.1224	4999.08	-38.9208	0.650035	-36.2394	4955.91	16.1358	5000	2.29951	0.0270773	2.5335	53.0275	0.238215	53
15000	-69.8852	0.880204	-66.2269	4956.23	16.1321	4999.36	-36.8626	0.614088	-35.0317	4956.31	16.1221	4999	2.29569	0.0267686	2.5245	53.155	0.238026	53
15500	-69.2005	0.83188	-67.0929	4957.15	16.148	5000.81	-34.9393	0.588978	-32.8931	4957.18	16.1405	5000	2.29245	0.0271905	2.526	53.2325	0.239011	53
16000	-66.3281	0.847814	-64.4057	4956.78	16.1509	4999.35	-33.1506	0.569245	-31.2185	4957.38	16.1696	5000	2.29343	0.0273723	2.5355	53.3125	0.238546	53
16500	-64.7275	0.785436	-63.6573	4957.43	16.1614	4999.2	-31.3997	0.541347	-29.0065	4956.85	16.1526	4998.5	2.30019	0.0296404	2.5305	53.405	0.23705	53
17000	-63.368	0.827676	-61.8219	4957.82	16.1495	4998.95	-29.9258	0.518862	-27.7663	4958.58	16.1284	5000	2.29645	0.0275893	2.5235	53.46	0.23738	54
17500	-62.235	0.750147	-60.6999	4958.52	16.1231	4999.68	-28.4589	0.492785	-26.3519	4958.88	16.1385	4999.5	2.29167	0.0274614	2.508	53.535	0.238252	54
18000	-59.3557	0.730093	-57.033	4958.63	16.1303	5000.47	-27.1925	0.480294	-25.2167	4958.64	16.1327	5000.5	2.29231	0.0274266	2.5255	53.63	0.238117	54
18500	-59.3599	0.765724	-57.4705	4958.32	16.1401	4999.84	-26.0032	0.461174	-24.2313	4957.66	16.1413	5000	2.29489	0.0269453	2.5335	53.7325	0.237446	54
19000	-57.4348	0.7173	-55.8109	4958.51	16.12	4999.59	-24.9426	0.444129	-22.8222	4958.98	16.1074	5001	2.29289	0.0273748	2.541	53.7975	0.236365	54
19500	-57.1134	0.680586	-56.3413	4958.83	16.1203	4999.21	-23.9237	0.423255	-22.1729	4958.9	16.1538	5002	2.29088	0.0270797	2.533	53.8475	0.238096	54
20000	-54.9271	0.714784	-52.6433	4959.08	16.1328	4999.7	-22.9367	0.410669	-21.0807	4959.06	16.1507	4998.5	2.29694	0.027373	2.5435	53.9325	0.237061	54
