#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0		-2016.29	77.7949	-2575.88	3000	0	3000	-985.762	33.8229	-1075.08	3000	0	3000	0	0	0	30.1695	0.251275	28
1000		-481.099	5.73965	-552.113	2990.09	9.9635	2998.6	-313.999	4.81622	-424.679	2995.27	6.52266	3000	0.741565	0.00484676	0.762	29.5763	0.274612	27
2000		-333.244	4.35289	-433.861	2990.21	10.9313	3003.41	-202.977	3.47025	-282.456	2991.24	11.011	3026	0.754424	0.0058255	0.849	29.9153	0.274992	29
3000		-262.061	3.70341	-345.106	2990.7	10.9932	3023.69	-146.778	2.88703	-201.648	2990.28	10.9679	3064	0.736864	0.0052673	0.774	30.4181	0.288956	27
4000		-217.394	3.4139	-225.377	2992.48	11.0438	3075.74	-109.713	2.22308	-113.134	2994.76	11.3132	3078	0.732441	0.00553722	0.762	30.7288	0.281296	30
5000		-182.334	2.88789	-222.705	2994.16	11.2719	3079.41	-86.1419	1.91838	-90.171	2994.88	11.3109	3082	0.723537	0.00522436	0.737	30.9153	0.273705	30
6000		-162.871	2.82112	-148.137	2994.97	11.3549	3076.17	-67.8111	1.55497	-76.7796	2994.99	11.3455	3069	0.735712	0.00544912	0.744	31.2373	0.264174	29
7000		-148.797	2.51853	-161.649	2994.06	11.3459	3066.7	-55.4655	1.35931	-49.4604	2994.3	11.4058	3064	0.725243	0.00570127	0.772	31.4407	0.269324	32
8000		-137.344	2.21754	-127.839	2993.95	11.3582	3068.07	-46.2942	1.15714	-35.145	2994.31	11.4043	3059	0.730994	0.00561423	0.714	31.6893	0.264773	32
9000		-128.059	2.12046	-129.104	2993.09	11.4159	3055.14	-39.1904	1.00096	-31.6279	2990.97	11.5728	3059	0.721915	0.00573227	0.775	31.8305	0.266646	32
10000		-120.647	2.06887	-123.128	2991.89	11.5118	3052.01	-33.8215	0.888169	-26.2466	2991.95	11.4694	3043	0.730825	0.0054135	0.704	32.0226	0.261602	32
11000		-114.798	2.01256	-124.55	2992.74	11.5665	3056.56	-29.2081	0.756988	-21.8694	2993.15	11.5989	3057	0.723266	0.00553143	0.663	32.0395	0.261897	32
12000		-109.277	1.57963	-100.324	2993.32	11.5886	3056.4	-25.8333	0.691499	-17.9699	2993.49	11.6421	3061	0.723322	0.00574927	0.831	32.1977	0.25427	32
13000		-108.476	1.83085	-100.536	2993.28	11.5983	3060.63	-23.0502	0.624959	-14.6704	2993.41	11.6655	3060	0.722056	0.00554009	0.66	32.226	0.262891	33
14000		-106.26	1.73072	-89.9092	2995.17	11.6766	3062.78	-21.0703	0.578587	-13.6594	2995.73	11.739	3069	0.707802	0.00562589	0.705	32.2938	0.256573	33
15000		-103.459	1.76475	-83.4245	2994.81	11.7069	3070.48	-19.0618	0.534621	-12.6058	2995.86	11.7748	3067	0.723542	0.00543672	0.764	32.4011	0.256435	32
16000		-101.752	1.57893	-91.747	2995.92	11.76	3069.55	-17.5039	0.494652	-11.8012	2995.38	11.6947	3074	0.717441	0.00548686	0.828	32.5141	0.255035	32
17000		-100.701	1.62444	-91.0139	2996.73	11.7526	3083.69	-16.1084	0.472262	-10.5818	2996.99	11.7453	3067	0.711288	0.00534844	0.749	32.5537	0.255508	32
18000		-97.9587	1.71749	-79.573	2997.13	11.7167	3083.01	-14.9319	0.446407	-9.86334	2998.29	11.7779	3074	0.709452	0.00522214	0.695	32.565	0.255116	32
19000		-97.8668	1.72081	-71.6021	2997.95	11.7486	3079.04	-13.9462	0.426906	-9.52546	2999.21	11.7802	3065	0.707774	0.00557496	0.657	32.6045	0.252893	32
20000		-96.7748	1.62109	-81.5265	2998.22	11.7615	3080.16	-13.1032	0.393081	-9.08517	2997.58	11.7634	3072	0.709407	0.00556	0.809	32.6723	0.253822	32
21000		-96.2208	1.69411	-98.2064	2997.85	11.7676	3081.78	-12.3134	0.369392	-8.77822	2997.06	11.7915	3082	0.71935	0.00602932	0.716	32.7288	0.253315	33
22000		-96.5182	1.78177	-84.8472	2998.22	11.7708	3082.92	-11.6529	0.347194	-7.92312	2999.23	11.7753	3080	0.721808	0.00575333	0.793	32.7627	0.250579	33
23000		-93.9759	1.61055	-68.6023	2998.68	11.8167	3081.39	-10.9151	0.319322	-7.35047	2997.93	11.81	3080	0.717729	0.00575122	0.801	32.8192	0.256791	33
24000		-92.4873	1.4971	-82.2001	2998.87	11.8176	3082.11	-10.3536	0.300634	-6.95205	2999.06	11.8272	3078	0.714028	0.00564805	0.808	32.774	0.255961	33
25000		-92.4091	1.63412	-61.836	2998.88	11.8337	3103.33	-9.8757	0.289628	-6.57915	2999.69	11.9899	3084	0.713299	0.00522574	0.752	32.8192	0.253647	33
26000		-91.4209	1.64497	-98.2768	2999.62	11.883	3094.91	-9.42859	0.276317	-6.33507	2999.1	11.9414	3087	0.717893	0.00594459	0.838	32.8701	0.256278	33
27000		-91.5267	1.49511	-62.6025	2999.36	11.9513	3087.28	-9.01018	0.264367	-6.21827	2999.58	11.9194	3088	0.722119	0.00558731	0.764	32.9209	0.255581	33
28000		-90.9101	1.49355	-78.3982	2999.6	11.9123	3084.85	-8.6628	0.255042	-6.04994	3000.39	11.9324	3085	0.723282	0.00549988	0.69	32.9435	0.256242	33
29000		-92.0485	1.55228	-88.4044	2999.7	11.8942	3085.87	-8.26769	0.246389	-5.92123	3000.58	11.8833	3080	0.713441	0.00562545	0.751	33.0169	0.254451	33
30000		-91.3446	1.62535	-113.735	3000.67	11.8862	3084.45	-7.91355	0.235315	-5.63135	3000.94	11.905	3089	0.715356	0.00547804	0.719	33.0395	0.256948	35
31000		-88.7502	1.46729	-65.3433	3001.16	11.9295	3080.9	-7.61397	0.226396	-5.27625	3000.2	12.0329	3087	0.716503	0.00572536	0.736	33.0734	0.257779	35
32000		-90.185	1.63411	-71.8608	3001.07	11.966	3082.22	-7.34411	0.217175	-5.27625	3000.27	12.093	3090	0.712079	0.00585762	0.667	33.1186	0.258429	35
33000		-89.1763	1.34872	-74.3472	3001.59	11.9483	3090.8	-7.08264	0.212349	-5.02126	3002.83	12.0628	3089	0.717429	0.00595925	0.635	33.1864	0.255703	35
34000		-89.7491	1.54711	-90.6823	3002.43	12.0224	3088.04	-6.85132	0.200763	-4.90427	3003.65	12.0881	3089	0.712113	0.0056083	0.774	33.2147	0.252608	35
35000		-89.4006	1.4604	-67.6281	3002.73	12.0106	3087.23	-6.66106	0.196156	-4.8275	3002.44	11.9541	3088	0.714169	0.00517824	0.838	33.2147	0.255263	35
