#mutation_rate	indel_prob	indel_power	crossover_cross_rate	crossover_prob
#0.004	0.2	-2	0.02	0
#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0		-2132.61	64.4347	-2157.33	3000	0	3000	-1065.06	30.9318	-938.605	3000	0	3000	0	0	0	29.93	0.173278	31
1000		-473.492	3.44484	-414.623	2993.63	3.94773	2997.44	-310.158	2.98622	-284.315	2991.03	5.53125	3000	0.131405	0.000794382	0.13	29.42	0.193203	28
2000		-340.642	2.60224	-298.586	2994.17	3.94129	2997.8	-208.419	2.28147	-178.304	2994.91	3.98387	2998.5	0.130775	0.000794908	0.139	29.75	0.184571	29
3000		-275.238	2.39477	-261.083	2995.44	3.99218	2993.86	-153.422	1.82995	-128.82	3002.53	7.76651	2988.5	0.130575	0.000798823	0.132	30.3025	0.190902	29.5
4000		-234.295	2.07901	-201.635	3001.88	6.50759	2987.72	-118.514	1.49893	-101.744	3002.53	7.82822	2985	0.130375	0.000803157	0.129	30.6775	0.185458	31
5000		-203.611	1.88016	-175.887	3004.42	7.86109	2984.54	-94.6448	1.27278	-80.1297	3004.59	7.87023	2988	0.130368	0.000855247	0.1295	30.9725	0.181105	31.5
6000		-186.064	1.81459	-149.19	3004.9	7.8646	2989.57	-78.4822	1.13786	-58.5608	3004.93	7.90774	2991	0.12977	0.000772064	0.1255	31.2375	0.18289	32
7000		-173.098	1.62682	-143.27	3005.76	7.89138	2989.49	-66.3657	0.972944	-52.639	3007.03	8.04719	2991.5	0.129395	0.000831196	0.131	31.505	0.187116	30
8000		-162.166	1.62145	-130.194	3006.32	7.97281	2991.49	-57.0237	0.854649	-45.9528	3008.36	8.1559	2994	0.129893	0.00085906	0.132	31.6725	0.181888	30.5
9000		-152.215	1.49258	-128.436	3007.61	8.09952	2992.62	-49.7379	0.744711	-40.715	3008.55	8.20525	2989.5	0.130173	0.000839617	0.132	31.8725	0.180928	30.5
10000		-147.024	1.43861	-130.935	3008.5	8.16466	2993.52	-43.5108	0.661421	-31.5431	3009.11	8.19039	2996	0.130018	0.000843347	0.1335	31.945	0.174624	30.5
11000		-141.436	1.36849	-125.646	3009.09	8.29708	2995.32	-38.8194	0.590412	-25.3183	3009.28	8.19396	2993.5	0.129718	0.000858078	0.1295	31.9675	0.173937	31
12000		-136.872	1.39265	-99.7589	3009.43	8.23764	2993.99	-34.7931	0.523585	-22.8528	3010.26	8.24374	2994	0.130105	0.000872698	0.1285	32.065	0.174436	31.5
13000		-132.269	1.33621	-127.498	3009.58	8.28425	2996.55	-31.3956	0.474415	-21.0503	3010.56	8.35342	2992.5	0.130043	0.000849636	0.1295	32.21	0.178098	31
14000		-129.355	1.32258	-107.413	3010.08	8.32461	2992.25	-28.6634	0.437742	-18.9952	3010.74	8.32013	2997	0.129627	0.000854494	0.13	32.25	0.178321	32
15000		-126.595	1.29672	-92.9118	3010.52	8.31534	2994.2	-26.2489	0.398703	-18.6692	3010.62	8.35588	2993.5	0.13	0.000866575	0.1265	32.3375	0.177941	32
16000		-124.004	1.26124	-110.697	3010.79	8.34569	2993.87	-24.3254	0.382128	-17.353	3010.41	8.38211	2992	0.129605	0.000856186	0.1255	32.46	0.176632	31.5
17000		-121.64	1.24559	-93.9054	3011.27	8.3279	2995.16	-22.5277	0.351109	-16.3563	3011.6	8.45562	2993	0.129293	0.00079062	0.127	32.5325	0.173414	31.5
18000		-120.624	1.16171	-126.868	3012.22	8.41209	2993.91	-21.0028	0.329862	-14.4621	3013.67	8.48285	2993	0.129673	0.000796232	0.127	32.6325	0.171222	31
19000		-117.792	1.21889	-104.665	3012.97	8.47059	2989.83	-19.6491	0.310793	-14.0222	3011.86	8.47154	2986.5	0.129393	0.000772188	0.1285	32.6025	0.172549	31.5
20000		-117.571	1.26948	-102.571	3012.77	8.44731	2980.3	-18.4163	0.296213	-13.5589	3012.69	8.46107	2971	0.129275	0.000779828	0.1245	32.66	0.174211	31
21000		-116.794	1.23665	-93.7639	3012.87	8.46744	2971.52	-17.297	0.280303	-12.5614	3012.64	8.47592	2970.5	0.12884	0.00077726	0.1285	32.73	0.174338	31
22000		-116.476	1.24844	-103.394	3013.31	8.45964	2970.89	-16.272	0.263017	-11.9406	3013.64	8.4898	2968.5	0.129325	0.00079464	0.123	32.755	0.175112	31
23000		-113.793	1.25301	-108.964	3013.89	8.50779	2968.81	-15.4122	0.253582	-11.7695	3013.47	8.53387	2967.5	0.130013	0.000838526	0.125	32.775	0.172185	31
24000		-112.678	1.21291	-105.221	3013.82	8.51719	2966.77	-14.7015	0.243611	-11.4066	3012.56	8.2739	2967	0.130008	0.000823279	0.1265	32.8	0.170984	31.5
25000		-112.359	1.19899	-92.2676	3014.06	8.48195	2965.09	-13.9995	0.234758	-11.0551	3013.99	8.57898	2966.5	0.12943	0.000819354	0.127	32.8375	0.172306	31.5
26000		-110.435	1.15674	-88.8965	3013.91	8.39952	2965.88	-13.3106	0.224695	-10.8161	3014.82	8.58053	2956	0.129607	0.00081952	0.124	32.91	0.174265	31.5
27000		-113.675	1.30007	-103.898	3014.37	8.47039	2962.07	-12.7246	0.219045	-10.7849	3014.45	8.32017	2963	0.129433	0.000798935	0.1245	32.935	0.173175	31.5
28000		-111.023	1.15078	-67.5503	3014.5	8.38647	2959.22	-12.2067	0.211983	-10.5699	3014.94	8.31536	2962.5	0.129788	0.000801154	0.1285	32.995	0.171277	31.5
29000		-110.349	1.25147	-87.4746	3014.91	8.30929	2962.66	-11.6742	0.204758	-10.3176	3015.25	8.3479	2963.5	0.12927	0.000818898	0.129	33.0225	0.170522	31.5
30000		-108.866	1.17037	-86.9196	3014.98	8.2868	2967.32	-11.2129	0.197969	-9.99905	3015.55	8.33996	2975	0.12906	0.000771519	0.1295	33.0575	0.169802	31.5
31000		-111.732	1.26848	-85.3558	3014.83	8.25574	2963.91	-10.8549	0.193091	-9.60701	3014.24	8.09671	2960.5	0.128605	0.000761839	0.1285	33.075	0.168915	31.5
32000		-110.755	1.20649	-77.5391	3014.71	8.22695	2959.35	-10.4788	0.189079	-9.03875	3015.76	8.34873	2959.5	0.128348	0.000755617	0.1325	33.1325	0.169733	31.5
33000		-109.015	1.17348	-74.1105	3014.53	8.21582	2956.65	-10.0874	0.181222	-8.85978	3013.97	8.37454	2956	0.128295	0.000783281	0.1255	33.12	0.170107	31.5
34000		-109.017	1.15335	-96.7969	3014.5	8.29769	2957.52	-9.76	0.178281	-8.59369	3015.09	8.38866	2960.5	0.12819	0.000782234	0.127	33.1825	0.169395	31.5
35000		-108.49	1.15348	-109.15	3013.88	8.35737	2954.02	-9.45794	0.174077	-8.53017	3014.33	8.37832	2953.5	0.12799	0.000749728	0.129	33.2025	0.170077	31.5
36000		-106.168	1.13598	-106.848	3014.06	8.38666	2953.56	-9.16662	0.169917	-8.34713	3014.07	8.3937	2958	0.1286	0.000803813	0.125	33.195	0.168823	32
37000		-107.756	1.1809	-92.7363	3014.34	8.38263	2958.16	-8.89326	0.165345	-8.2638	3013.68	8.39718	2954.5	0.128492	0.000823488	0.1245	33.18	0.167224	31.5
38000		-106.88	1.12087	-101.601	3013.82	8.4165	2954.68	-8.64529	0.161834	-8.2638	3014.58	8.45275	2957	0.129122	0.000829209	0.13	33.2	0.168548	31.5
39000		-106.973	1.24267	-102.412	3014.25	8.43374	2952.77	-8.3777	0.157691	-7.52771	3015.16	8.45505	2949.5	0.128863	0.000811715	0.126	33.2275	0.166271	31.5
40000		-107.154	1.16042	-108.064	3014.97	8.45365	2948.07	-8.16494	0.153636	-7.39298	3016.05	8.44316	2941.5	0.12883	0.000793206	0.122	33.24	0.167148	31.5
41000		-107.139	1.20547	-112.368	3015.83	8.45334	2944.67	-7.96185	0.149589	-7.23186	3016.47	8.45473	2934.5	0.128972	0.000834285	0.124	33.2575	0.167663	32
42000		-106.691	1.15882	-95.049	3015.99	8.48137	2940.53	-7.72827	0.14514	-7.16604	3015.78	8.4925	2942.5	0.129242	0.000830977	0.1255	33.275	0.166072	31.5
43000		-105.635	1.18224	-101.739	3016.19	8.49606	2943.57	-7.52975	0.141402	-7.02653	3015.21	8.50712	2941	0.12885	0.000839654	0.126	33.2975	0.166144	32
44000		-106.477	1.13399	-92.9366	3015.86	8.51796	2942.23	-7.34999	0.138865	-6.91143	3017.02	8.5506	2940.5	0.12959	0.000846305	0.126	33.3475	0.165371	32.5
45000		-107.489	1.17307	-98.8959	3016.52	8.52753	2940.02	-7.16456	0.135903	-6.86829	3016.81	8.56103	2940	0.129738	0.000852526	0.124	33.38	0.16642	32
46000		-105.382	1.11696	-93.6848	3016.61	8.55217	2938.86	-6.98427	0.13219	-6.73105	3016.49	8.58908	2939.5	0.129507	0.000829031	0.1445	33.4225	0.165502	32.5
47000		-106.056	1.17902	-103.319	3016.41	8.57735	2939.61	-6.81801	0.12823	-6.71914	3016.43	8.62586	2942.5	0.129167	0.000824772	0.14	33.435	0.165705	32
48000		-105.413	1.18673	-123.086	3016.21	8.57468	2939.35	-6.65957	0.124472	-6.69052	3016.95	8.66311	2936.5	0.129122	0.000809804	0.1395	33.4625	0.165348	32
49000		-104.407	1.19999	-110.513	3016.87	8.57867	2943.36	-6.51279	0.121885	-6.41311	3017.63	8.65398	2946	0.12886	0.000823633	0.1425	33.475	0.165732	32.5
50000		-105.074	1.17368	-78.6303	3017.41	8.63115	2947.22	-6.3783	0.119519	-6.41311	3018	8.62268	2945.5	0.12912	0.000819217	0.146	33.505	0.166942	32.5
51000		-105.723	1.20621	-108.293	3017.87	8.6508	2946.38	-6.25124	0.117003	-6.38642	3019.26	8.67059	2957.5	0.128938	0.000816203	0.144	33.5475	0.166925	32.5
52000		-104.641	1.20109	-106.795	3018.61	8.63139	2949.53	-6.11282	0.11447	-6.32941	3018.76	8.64135	2947.5	0.128325	0.000808165	0.142	33.56	0.166615	32.5
53000		-105.1	1.10775	-97.0208	3018.59	8.65541	2945.68	-5.98713	0.112125	-6.28674	3019.28	8.64342	2950.5	0.128688	0.000784067	0.1425	33.5925	0.165634	32.5
54000		-105.444	1.16875	-114.557	3019.5	8.64526	2938.73	-5.88304	0.110754	-6.27387	3019.51	8.67806	2933.5	0.128575	0.000826616	0.1275	33.6025	0.163908	32.5
55000		-106.002	1.17697	-102.18	3019.83	8.65416	2937.45	-5.77588	0.10902	-6.2372	3020.49	8.68011	2947	0.128263	0.000796261	0.139	33.6075	0.164891	32.5
56000		-103.504	1.22	-90.1331	3019.96	8.63712	2945.57	-5.68369	0.107466	-6.04463	3021.32	8.70321	2952.5	0.128257	0.000787999	0.134	33.66	0.163869	32.5
57000		-104.005	1.16604	-92.8394	3020.8	8.63688	2947.81	-5.59183	0.105649	-6.01947	3020.72	8.69759	2952	0.12818	0.000803178	0.1285	33.6825	0.164612	32.5
58000		-104.942	1.1873	-82.1493	3020.73	8.66783	2950.49	-5.50017	0.103784	-6.00196	3020.52	8.69647	2950.5	0.128875	0.000823715	0.1325	33.67	0.16415	32.5
59000		-103.7	1.19173	-91.3538	3020.43	8.65993	2953.17	-5.40749	0.101347	-5.72754	3020.34	8.6619	2963	0.128828	0.000844454	0.1235	33.69	0.163214	32
60000		-104.437	1.172	-99.5666	3019.93	8.62801	2959.91	-5.32724	0.0998323	-5.25805	3020.04	8.62252	2959.5	0.128802	0.000831813	0.1285	33.6975	0.163728	32
