#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
9500	-150.748	1.41909	-142.022	5006.33	3.58324	4986.24	-104.033	1.23321	-97.2734	5007.09	3.68589	5022.5	0.0837675	0.000170128	0.081	53.0525	0.212101	56
10000	-142.92	1.3306	-138.434	5006.77	3.5965	5001.78	-97.4556	1.18728	-88.645	5007.48	3.74566	5023	0.084115	0.000175696	0.08	53.22	0.209347	56.5
10500	-135.694	1.32628	-125.075	5007.25	3.70664	5022.47	-90.775	1.13244	-79.0485	5006.77	3.7468	5025	0.0840375	0.000167138	0.081	53.3775	0.211925	56.5
11000	-129.544	1.2677	-114.895	5007.56	3.73289	5028.07	-85.1431	1.09371	-72.1685	5008.28	3.77093	5033	0.0838275	0.000168197	0.0875	53.505	0.211895	56.5
11500	-123.887	1.26879	-108.464	5007.95	3.74584	5031.76	-79.508	1.04707	-67.782	5007.98	3.83484	5035	0.083925	0.000175536	0.086	53.645	0.208251	56.5
12000	-118.625	1.20376	-105.191	5007.73	3.80418	5032.4	-74.7653	1.00358	-62.9379	5007.98	3.83628	5038.5	0.0839875	0.000169677	0.085	53.805	0.210126	56.5
12500	-113.455	1.15082	-101.126	5007.51	3.82296	5033.72	-70.1273	0.950647	-60.9066	5007.94	3.81448	5033	0.0838875	0.000172115	0.084	53.86	0.207627	57
13000	-108.677	1.11547	-93.679	5007.99	3.82865	5033.43	-65.7915	0.900328	-57.2722	5008.87	3.8538	5030.5	0.08388	0.000175937	0.085	53.95	0.208543	57
13500	-105.254	1.06331	-94.0509	5008.38	3.84261	5033.31	-61.768	0.836646	-54.9273	5007.91	3.86078	5031.5	0.084015	0.000163681	0.083	54.0775	0.207361	57.5
14000	-101.144	1.0571	-91.0433	5008.08	3.84934	5032.18	-58.3101	0.802222	-53.2966	5007.73	3.91291	5034.5	0.0838425	0.000170085	0.085	54.1575	0.207429	56.5
14500	-98.2554	0.984138	-98.2137	5008.2	3.89543	5030.14	-55.0595	0.751918	-51.3679	5009.02	3.96477	5032	0.0837675	0.000164587	0.08	54.24	0.206428	56
15000	-94.7917	0.971482	-107.148	5008.78	3.92673	5032.28	-51.9382	0.70617	-48.4198	5008.49	3.96827	5032.5	0.0838375	0.000173935	0.0855	54.275	0.209722	56
15500	-91.2539	0.920629	-97.1061	5008.45	3.95764	5037.01	-49.0545	0.684613	-44.5822	5008.95	3.97248	5051	0.083975	0.000169729	0.085	54.3975	0.206198	56.5
16000	-88.993	0.931169	-81.9819	5009.15	3.97087	5040.67	-46.5176	0.651732	-44.456	5009.27	4.01647	5043	0.0839425	0.000173091	0.0885	54.5	0.206018	56.5
16500	-84.8573	0.851803	-89.1651	5009.82	3.98883	5049.74	-44.0644	0.626972	-42.5631	5010.77	4.04096	5053.5	0.083825	0.000158702	0.0825	54.5525	0.208931	56.5
17000	-83.4803	0.828067	-89.0311	5010.69	4.01679	5052.62	-41.8424	0.598384	-41.2141	5010.64	4.11148	5060	0.0837625	0.000149486	0.0875	54.6575	0.207957	57
17500	-81.4074	0.823904	-76.62	5010.7	4.07948	5052.96	-39.6542	0.575024	-36.9987	5009.13	4.20006	5053.5	0.083955	0.000161703	0.0845	54.7275	0.208276	56
18000	-78.8465	0.816151	-77.2083	5009.99	4.14686	5053.55	-37.653	0.551226	-35.6054	5010.01	4.22018	5051	0.0833425	0.000169218	0.0865	54.7725	0.210833	56
18500	-76.1703	0.767555	-82.6213	5010.55	4.20201	5053.05	-35.8571	0.530233	-33.7555	5011.25	4.22385	5051	0.0838325	0.000162564	0.0855	54.835	0.211942	57
19000	-75.3566	0.828706	-76.6305	5010.98	4.20248	5051.81	-34.1315	0.508677	-31.8661	5011.65	4.23494	5054.5	0.08369	0.000172871	0.083	54.9175	0.213461	56.5
19500	-73.2814	0.787299	-86.8136	5011.43	4.21879	5052.9	-32.5135	0.480544	-30.6401	5011.24	4.25474	5054.5	0.083895	0.000169911	0.0815	54.9925	0.212677	56.5
20000	-71.2892	0.794666	-64.2297	5011.35	4.2221	5053.83	-30.9949	0.458368	-30.2133	5011.66	4.24756	5060	0.0839575	0.000168851	0.0855	55.065	0.212844	56
