#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3106.81	10.8368	-3098.67	5000	0	5000	-736.192	4.8744	-733.612	5000	0	5000	0	0	0	48.595	0.228628	49
500	-783.221	6.4475	-780.981	4985.09	7.2168	4999.98	-509.092	2.77854	-510.503	4972.78	10.7518	5000	23.4308	0.289927	23.495	48.2275	0.25493	48
1000	-525.589	4.25288	-510.065	4974.4	11.4588	4999.68	-415.038	2.46274	-415.896	4975.9	12.2719	5000	6.63912	0.285039	4.2335	48.21	0.265808	48
1500	-426.585	3.1264	-419.068	4974.73	12.2701	4999.61	-353.939	2.37895	-353.63	4973.27	12.4863	5000	2.78907	0.149986	1.9105	48.53	0.264239	49
2000	-365.497	2.5746	-365.93	4972.42	12.8332	4999.31	-308.402	2.32076	-309.898	4973.11	12.8827	5000	1.98105	0.0726696	1.8805	48.845	0.262869	49
2500	-321.485	2.34105	-323.327	4972.88	12.888	4999.68	-271.834	2.22448	-274.45	4973.44	12.8949	5000	1.80493	0.041168	1.8675	49.2625	0.264687	49
3000	-286.933	2.2539	-288.801	4973.63	12.8892	4999.95	-240.748	2.12327	-240.519	4974.4	12.868	5000	1.74642	0.017764	1.866	49.6275	0.263192	50
3500	-257.326	2.12758	-256.625	4973.8	12.8862	5000.23	-214.215	2.01902	-212.474	4974.45	12.8927	5000	1.74622	0.0172958	1.87	50.105	0.264428	50
4000	-232.202	2.0298	-229.782	4975.56	12.8834	5000	-192.039	1.92059	-190.19	4975.95	12.9714	5000	1.75552	0.0170744	1.872	50.485	0.262076	51
4500	-211.118	1.96105	-211.096	4976.65	12.9068	5000.38	-171.839	1.82475	-170.277	4977.42	12.9563	5001	1.76465	0.0175685	1.881	50.7925	0.264549	51
5000	-191.382	1.84014	-190.086	4977.45	12.9364	5001.35	-153.898	1.71754	-152.293	4977.8	12.9475	5000	1.75391	0.0170393	1.86	51.04	0.261231	51
5500	-173.814	1.75515	-173.203	4977.98	12.9534	5000.39	-138.889	1.61521	-137.21	4978.21	12.9617	5001	1.74796	0.0172178	1.86	51.365	0.258523	51
