#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
9000	-116.208	1.40616	-112.506	5001.09	7.53839	5001.22	-80.6428	1.26907	-76.0462	5000.77	7.57924	5001	1.5145	0.0117181	1.5635	53.585	0.214527	53
9500	-108.908	1.34868	-104.993	5000.83	7.55374	5000.59	-74.1033	1.17631	-69.6991	5000.41	7.59005	5001	1.51278	0.0108131	1.548	53.7875	0.214437	54
10000	-103.595	1.28986	-100.914	5000.88	7.5601	4999.68	-67.9596	1.10719	-64.1785	5000.76	7.57296	5000	1.52308	0.0118558	1.5575	53.9275	0.214261	54
10500	-96.7927	1.21691	-94.0874	5001.02	7.57853	5000.29	-62.6671	1.03229	-59.2609	5000.58	7.6447	5001	1.51597	0.0114039	1.554	53.9975	0.215255	54
11000	-91.5103	1.15231	-89.7463	5001.12	7.59627	5000.34	-57.8092	0.960337	-54.7778	5001.4	7.65302	5000	1.50782	0.011019	1.5555	54.13	0.216217	54
11500	-87.7642	1.06141	-85.357	5001.06	7.61253	5000.77	-53.3613	0.904784	-50.1569	5001.36	7.59738	5000	1.52063	0.0113845	1.569	54.2875	0.215937	54
12000	-82.2785	1.05572	-78.7971	5001.7	7.61797	5001.1	-49.6845	0.861573	-46.0733	5002.76	7.65572	5002	1.51736	0.0108114	1.5445	54.4225	0.215845	54
12500	-78.6794	1.01079	-74.8716	5002.32	7.6041	5001.19	-46.4761	0.817571	-43.2354	5003.11	7.67659	5003	1.50323	0.0112646	1.536	54.5025	0.216141	54.5
13000	-76.7629	1.04153	-73.6932	5002.79	7.67073	5002.2	-43.498	0.773156	-41.0028	5002.86	7.69248	5002.5	1.50448	0.0109036	1.5375	54.6125	0.21303	55
13500	-72.893	0.901894	-69.43	5003.03	7.67364	5001.86	-40.4405	0.722198	-37.8421	5003.35	7.68674	5002	1.5111	0.0112399	1.5615	54.68	0.212147	55
14000	-70.4066	0.869579	-68.2798	5003.57	7.67047	5003.09	-37.8468	0.677159	-35.5201	5003.82	7.68797	5003	1.50824	0.0112898	1.5535	54.78	0.215947	55
14500	-67.3929	0.846532	-65.6938	5003.69	7.66991	5003.49	-35.3991	0.638539	-32.6143	5003.93	7.7127	5003	1.51305	0.011526	1.5535	54.9	0.213369	55
15000	-64.8148	0.797881	-63.0964	5003.66	7.68116	5002.21	-33.2783	0.610052	-30.7504	5003.75	7.68718	5003	1.51059	0.0111287	1.552	54.9875	0.214466	55
15500	-62.0836	0.747855	-60.3593	5003.62	7.68735	5002.53	-31.2666	0.570608	-28.9504	5004	7.70871	5004	1.51182	0.0113579	1.5585	55.0125	0.213911	55
16000	-60.2443	0.759656	-58.0003	5003.75	7.69068	5003.01	-29.3427	0.538031	-27.2354	5004.81	7.67169	5004	1.50833	0.0112466	1.5635	55.1325	0.215269	55
16500	-58.5529	0.702016	-57.7385	5004.29	7.68746	5004.43	-27.7261	0.507403	-25.8709	5004.34	7.67938	5004	1.51171	0.0111149	1.55	55.2	0.211925	55
17000	-56.8427	0.656425	-55.9289	5004.4	7.66376	5004.31	-26.0986	0.471877	-24.3021	5003.92	7.654	5003	1.50546	0.0109937	1.5365	55.245	0.21157	55
17500	-55.0223	0.676438	-53.4974	5004.33	7.65963	5005.09	-24.6423	0.440265	-23.1156	5005.09	7.69246	5004.5	1.51529	0.011387	1.552	55.3375	0.210582	55
18000	-54.6428	0.648022	-53.3781	5004.94	7.64647	5004.81	-23.3416	0.415927	-21.8837	5005.18	7.65293	5005	1.52106	0.0112512	1.557	55.42	0.212006	55
18500	-53.1421	0.648689	-51.1724	5005.49	7.64898	5006.17	-22.2043	0.396316	-20.716	5005.69	7.72852	5004.5	1.51995	0.0114099	1.5605	55.515	0.210262	56
19000	-52.4779	0.617183	-51.2809	5005.74	7.67502	5005.02	-21.043	0.370489	-19.5867	5005.97	7.70516	5004	1.52045	0.010804	1.553	55.535	0.211563	56
19500	-50.5913	0.586653	-49.5188	5005.53	7.68344	5004.34	-20.073	0.354181	-18.6456	5005.37	7.69095	5004.5	1.51869	0.0113918	1.5565	55.595	0.212226	56
20000	-49.9461	0.625159	-49.3196	5005.74	7.69027	5005.27	-19.1603	0.339127	-17.9746	5006.57	7.69211	5006	1.51822	0.0108571	1.5575	55.645	0.21301	56
