#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
15000	-84.3312	1.38673	-81.0213	4999.86	5.28581	5001.17	-75.8322	1.31378	-73.5138	4999.8	5.29393	5001	3.58444	0.00686556	3.5775	54.645	0.211475	54
15500	-80.6416	1.31679	-77.4985	4999.68	5.2924	5000.88	-72.2418	1.27696	-69.2071	4999.44	5.29887	5001	3.57553	0.00645261	3.563	54.7225	0.213841	55
16000	-76.9879	1.29163	-73.6227	5000	5.29798	5001.38	-68.6937	1.24055	-65.5521	4999.96	5.31445	5001	3.5849	0.00676427	3.567	54.845	0.21261	55
16500	-74.2338	1.25732	-71.1512	5000.15	5.31311	5001.17	-65.5776	1.2048	-61.7265	5000.11	5.35645	5001	3.57634	0.00604676	3.5665	54.9575	0.211633	55
17000	-70.9503	1.20836	-67.7735	5000.77	5.34514	5000.93	-62.5359	1.16445	-58.6909	5000.95	5.30084	5001	3.57408	0.0053808	3.5665	55.0675	0.211262	55
17500	-67.7845	1.15791	-63.9826	5001.06	5.32539	5001.55	-59.74	1.12194	-55.9093	5001.21	5.30309	5001	3.57858	0.00572429	3.566	55.165	0.208754	55
18000	-65.1414	1.13257	-61.4691	5001.19	5.34733	5001.06	-56.8492	1.0877	-53.464	5001.15	5.34151	5001	3.56936	0.00516552	3.56	55.25	0.209143	55
18500	-62.1187	1.09033	-58.7064	5001.21	5.34272	5001.42	-54.2034	1.04375	-51.4033	5001.32	5.35262	5001	3.57233	0.00602374	3.5685	55.35	0.207518	55
19000	-59.5943	1.0434	-55.49	5001.12	5.35971	5001.44	-51.7115	0.995196	-48.4278	5000.81	5.34808	5002	3.56828	0.00469914	3.5715	55.4025	0.207959	55
19500	-57.4047	1.01458	-54.7472	5001.11	5.3522	5001.61	-49.6588	0.976733	-46.3735	5001.66	5.38516	5002	3.5784	0.00545534	3.57	55.455	0.206917	56
20000	-55.4055	0.970765	-52.1224	5001.55	5.39041	5001.19	-47.577	0.931512	-44.232	5001.95	5.42528	5001	3.57877	0.00601539	3.5725	55.555	0.205055	56
