#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3129.27	10.4523	-3118.98	5000	0	5000	-745.851	5.23125	-744.866	5000	0	5000	0	0	0	48.54	0.230959	48
500	-720.702	4.26376	-726.983	4988.88	5.6841	4999.66	-484.704	2.73219	-487.943	4992.22	6.91616	5000	8.94948	0.147304	8.8315	48.21	0.239103	48
1000	-536.309	2.90441	-538.047	4991.51	6.41548	4999.85	-400.646	2.49483	-403.263	4994.44	8.51871	5000	2.92415	0.115742	2.0815	48.715	0.249881	48.5
1500	-463.983	2.63447	-461.55	4994.43	8.37634	4999.81	-349.848	2.36521	-352.067	4995.92	8.73372	5000	1.44885	0.0793916	0.905	49.035	0.244071	49
2000	-416.97	2.42552	-416.958	4997.15	8.73444	4999.75	-312.632	2.20364	-313.237	4996.7	8.81882	5000	1.0962	0.0587766	0.8755	49.17	0.238553	49
2500	-381.025	2.36492	-381.944	4997.4	8.79902	5000.01	-283.109	2.23639	-283.802	4998.42	8.87308	4999	0.916685	0.0402851	0.876	49.3375	0.237249	49
3000	-351.664	2.37231	-352.081	4998.49	8.84312	4999.92	-257.592	2.1928	-258.118	5000.14	8.89374	5000	0.8748	0.0328457	0.849	49.74	0.23682	50
3500	-324.651	2.30978	-321.882	4999.71	8.8453	5000.13	-233.883	2.08706	-234.38	4998.89	8.92662	5000	0.832525	0.0161913	0.853	49.9625	0.229804	50
4000	-303.517	2.18131	-305.045	4999.91	8.89983	4999.89	-213.451	1.99085	-215.083	4999.03	8.95688	4999	0.814323	0.009601	0.8535	50.175	0.232424	50
4500	-282.937	2.11388	-278.725	4999.68	8.89048	4999.49	-196.679	1.90315	-195.467	4999.43	8.88807	5000	0.794332	0.00906259	0.84	50.4825	0.229277	50
5000	-266.297	2.02639	-263.97	4999.51	8.88045	4999.7	-181.45	1.83494	-178.066	4999.19	8.92896	5000	0.80797	0.010131	0.8665	50.68	0.229102	50
5500	-251.853	2.06003	-249.548	4999.15	8.88629	4999.28	-167.595	1.79174	-164.095	4998.79	8.92073	5000	0.807247	0.00966228	0.8475	50.995	0.232831	51
6000	-238.273	1.97153	-235.868	4999.27	8.91558	4999.16	-154.816	1.70899	-150.133	5000.9	9.01379	5000	0.802078	0.00917736	0.843	51.325	0.230121	51
6500	-225.912	1.93856	-223.565	5000	8.95516	4999.56	-143.668	1.64198	-140.413	4998.05	8.94627	4999	0.80336	0.00957243	0.834	51.555	0.229235	51
7000	-213.048	1.84943	-207.761	4999.69	8.97668	4999.46	-133.618	1.58022	-130.413	5000.01	9.03908	4999.5	0.812657	0.0096834	0.848	51.6575	0.22506	52
7500	-203.986	1.7792	-200.278	5000.38	9.01812	4999.48	-124.091	1.47665	-121.032	5001.59	9.0692	5000	0.807272	0.0099641	0.859	51.8375	0.229613	52
8000	-194.989	1.73468	-191.31	5000.77	9.03635	4999.71	-116.015	1.37782	-113.739	5001.61	9.06667	5000	0.806737	0.00936234	0.8535	51.965	0.227462	52
8500	-185.57	1.67735	-184.228	5001.94	9.06139	5000.48	-108.256	1.30737	-105.452	5002.29	9.11442	5000	0.813293	0.00957332	0.853	52.1575	0.22902	52
9000	-178.836	1.61959	-176.765	5002.16	9.07906	5000.31	-101.419	1.27028	-98.7089	5004.69	9.31801	5001	0.808162	0.00949236	0.84	52.2875	0.228841	52
9500	-172.752	1.58206	-169.727	5003.76	9.17227	5000.29	-95.3417	1.22255	-92.8252	5004.84	9.32963	5001	0.809795	0.00985322	0.8535	52.405	0.226839	52
10000	-163.515	1.56075	-160.37	5005.08	9.2687	5001	-89.4693	1.16686	-88.0447	5005.5	9.32212	5001	0.80473	0.00967169	0.849	52.5725	0.228594	53
10500	-158.112	1.47205	-155.47	5006.05	9.26845	5002.19	-84.0049	1.11285	-82.1214	5005.39	9.24828	5001	0.811643	0.00964349	0.8435	52.635	0.224121	53
11000	-155.126	1.44551	-153.895	5006.01	9.24259	5002.23	-79.0033	1.06331	-76.1364	5006.39	9.22116	5002	0.81529	0.0100902	0.852	52.795	0.225743	53
