#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
8500	-130.06	1.38233	-126.75	5001.66	9.50307	5001.65	-89.8674	1.22513	-86.5249	5001.14	9.50922	5001	0.850045	0.0192329	0.871	52.82	0.212472	53
9000	-122.423	1.34819	-120.566	5001.88	9.49189	5002.62	-83.0536	1.17516	-80.3299	5001.57	9.53814	5002	0.854135	0.0194439	0.866	52.9325	0.210668	53
9500	-115.868	1.30753	-112.126	5002.02	9.52353	5003.23	-76.4793	1.09841	-73.5157	5002.32	9.53796	5003	0.834202	0.012321	0.857	53.175	0.209124	53
10000	-109.727	1.19694	-107.4	5002.45	9.53536	5002.75	-70.3714	1.03024	-67.5427	5002.83	9.62267	5003	0.850432	0.0156753	0.8635	53.2525	0.20837	53
10500	-103.756	1.19956	-101.669	5002.91	9.5601	5002.93	-65.3944	0.983346	-63.1115	5003.02	9.58756	5003.5	0.832515	0.0136235	0.855	53.385	0.210333	53
11000	-98.9416	1.11245	-97.3111	5002.67	9.57024	5002.8	-60.6357	0.921075	-58.2581	5002.97	9.60486	5003	0.838028	0.0139918	0.868	53.4875	0.211006	53
11500	-93.8647	1.06915	-92.2045	5002.96	9.5838	5003.39	-56.3284	0.862061	-54.253	5003.07	9.56802	5002.5	0.840372	0.0206271	0.854	53.5875	0.212441	54
12000	-89.9393	0.998905	-87.5015	5003.27	9.57152	5002.03	-52.5127	0.808294	-50.1459	5003.41	9.62438	5004	0.825542	0.00932655	0.86	53.705	0.21144	54
12500	-84.7209	0.933488	-82.1271	5003.37	9.58582	5003.48	-48.7813	0.758951	-46.7669	5003.82	9.55476	5004	0.822198	0.00939835	0.854	53.8025	0.211975	54
13000	-81.681	0.901766	-79.7989	5004.35	9.55242	5004.18	-45.5575	0.710237	-43.9949	5004.87	9.52949	5003.5	0.825162	0.0100719	0.8515	53.9425	0.210258	54
13500	-78.5291	0.881072	-77.1423	5004.13	9.50063	5003.99	-42.4727	0.65882	-40.8765	5003.66	9.63372	5003	0.83781	0.00897072	0.884	54.0725	0.207457	54
14000	-76.1915	0.869397	-73.4865	5004.2	9.5747	5003.55	-39.7727	0.6186	-38.5323	5004.22	9.60411	5005	0.844195	0.00979806	0.8775	54.1225	0.206489	54
14500	-73.5914	0.817738	-71.2024	5003.83	9.61743	5004.19	-37.3455	0.57925	-36.3801	5005.57	9.6689	5005	0.83106	0.00913946	0.863	54.24	0.203216	54
15000	-70.7728	0.746317	-69.0679	5004.85	9.6443	5005.2	-35.2331	0.547681	-34.1618	5005.86	9.68017	5005	0.82187	0.00900447	0.86	54.2975	0.205067	54
15500	-68.22	0.765837	-66.8134	5005.72	9.64144	5004.68	-33.2239	0.515389	-31.9701	5005.95	9.68944	5005	0.832315	0.00883264	0.8665	54.39	0.205671	54
16000	-66.8344	0.752447	-65.7286	5006.47	9.64739	5006.02	-31.1496	0.480257	-30.0461	5006.09	9.67529	5006	0.835458	0.00889372	0.8755	54.4075	0.207361	55
16500	-64.2812	0.696857	-63.6236	5007.09	9.6556	5005.98	-29.4238	0.452708	-28.5171	5007.28	9.66622	5006	0.837332	0.00907289	0.8825	54.495	0.208617	55
17000	-62.7883	0.703242	-61.9502	5007.27	9.68587	5004.58	-27.8022	0.427952	-26.8369	5007.43	9.67029	5005	0.82969	0.00886989	0.8695	54.59	0.209019	55
17500	-61.9951	0.688934	-61.3179	5007.92	9.68071	5004.31	-26.3254	0.407658	-25.4436	5008.37	9.6889	5005	0.82213	0.00897846	0.87	54.685	0.207085	55
18000	-59.1213	0.645696	-57.9659	5008.63	9.67801	5003.33	-24.9874	0.38833	-24.2977	5008.52	9.6902	5005	0.829035	0.00896269	0.8675	54.7575	0.208159	55
18500	-58.6761	0.664636	-57.527	5008.85	9.69036	5005.1	-23.7496	0.37173	-23.0752	5008.79	9.63974	5003.5	0.823155	0.00888157	0.86	54.82	0.207308	55
19000	-56.5409	0.643294	-56.2479	5008.9	9.67373	5004.42	-22.6356	0.357856	-21.8636	5009.73	9.74351	5005.5	0.830613	0.00920983	0.876	54.87	0.208816	55
19500	-55.907	0.584929	-55.1917	5009.31	9.69063	5006.06	-21.6173	0.344541	-21.0344	5009.85	9.6829	5006	0.829475	0.00900781	0.8675	54.9575	0.20802	55
20000	-55.2113	0.64018	-53.8616	5008.9	9.6657	5005.72	-20.6303	0.330102	-19.9593	5008.92	9.65077	5005.5	0.827002	0.00846522	0.8595	54.9675	0.205143	55
