#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
7000	-160.959	1.88478	-155.539	4839.42	41.108	4997.73	-119.68	1.84585	-114.068	4841.49	40.8344	4998	0.930623	0.0148941	0.9615	50.3075	0.436588	52
7500	-151.088	1.82475	-145.737	4841.34	40.8166	4997.66	-110.283	1.75453	-105.045	4842.43	40.8592	4997	0.942722	0.0157775	0.9905	50.4975	0.437382	52
8000	-141.909	1.74031	-139	4841.85	40.8292	4996.65	-101.393	1.68452	-97.3902	4842.07	40.8123	4996	0.948243	0.015225	0.9975	50.6875	0.434277	52
8500	-131.886	1.68144	-128.215	4841.85	40.8059	4996.17	-93.0417	1.59072	-87.5011	4842.49	40.8265	4997	0.944865	0.0157366	0.966	50.9025	0.433593	52
9000	-123.829	1.58686	-120.299	4842.28	40.7854	4996.3	-86.4514	1.5436	-81.9376	4842.69	40.7862	4996	0.95311	0.0155712	0.967	51.0525	0.433598	52
9500	-118.326	1.57916	-113.758	4843.01	40.7702	4997.03	-79.9451	1.49289	-75.2357	4843.26	40.7683	4996	0.946515	0.0157796	0.9795	51.2225	0.436071	52
10000	-111.605	1.51996	-108.499	4843.54	40.7582	4996.92	-74.1058	1.45964	-69.7405	4843.77	40.7426	4996	0.94761	0.0152908	0.987	51.4375	0.435591	53
10500	-105.929	1.50814	-102.285	4844.02	40.761	4995.66	-68.7746	1.4201	-64.2332	4843.62	40.765	4996.5	0.94834	0.0151095	0.9755	51.51	0.433974	53
11000	-100.845	1.4851	-97.9996	4844.27	40.7673	4996.52	-64.0774	1.37608	-60.0639	4845.19	40.798	4996	0.944778	0.0157948	0.961	51.6525	0.434354	53
11500	-96.5134	1.41984	-92.7836	4844.54	40.8019	4995.4	-59.7349	1.34798	-55.6305	4845.16	40.808	4997	0.946627	0.0158276	0.9955	51.8225	0.433775	53
12000	-91.3787	1.39662	-87.5685	4844.51	40.8014	4995.43	-55.9134	1.3215	-52.0012	4845.08	40.7658	4997	0.945667	0.0154259	0.9875	51.9	0.430757	53
12500	-86.9701	1.34233	-82.9152	4844.57	40.7849	4997.35	-52.1949	1.28351	-48.2191	4844.23	40.7936	4996	0.93907	0.0158307	0.976	52.03	0.431147	53
13000	-84.5604	1.33358	-80.5426	4844.35	40.7818	4996.76	-48.7237	1.25324	-44.926	4844.45	40.7457	4997.5	0.940355	0.015042	0.977	52.1175	0.429777	53
13500	-80.5306	1.28566	-76.9111	4844.3	40.7759	4997.22	-45.6803	1.22493	-42.0773	4844.32	40.7819	4997	0.945925	0.0149254	0.986	52.21	0.431079	54
14000	-77.2769	1.26161	-73.6277	4844.31	40.7511	4995.94	-42.7279	1.20557	-38.9516	4844.06	40.8108	4994.5	0.940923	0.0150791	0.966	52.28	0.430863	54
14500	-75.0212	1.24842	-71.9384	4844.31	40.7937	4995.83	-40.0903	1.18419	-36.6799	4844.52	40.8086	4996.5	0.95292	0.015865	0.9885	52.3975	0.431816	54
15000	-72.6731	1.23397	-70.4613	4845.02	40.785	4995.91	-37.7748	1.14141	-34.3213	4844.71	40.7829	4996.5	0.94046	0.0154161	0.9645	52.5	0.433194	54
15500	-69.5231	1.20009	-66.6971	4845.45	40.7783	4996.11	-35.7223	1.13218	-32.4413	4845.12	40.7675	4996	0.95262	0.0155047	0.9815	52.6	0.431977	54
16000	-68.1006	1.1814	-64.909	4845.5	40.7883	4996.14	-33.788	1.1174	-30.8379	4845.68	40.8111	4997	0.956778	0.0162881	0.955	52.6775	0.431856	54
16500	-66.588	1.15612	-64.3085	4846.15	40.7955	4997.37	-31.9892	1.10497	-28.6225	4845.72	40.8291	4996.5	0.934422	0.0160259	0.9615	52.75	0.432129	54
17000	-63.8488	1.1457	-60.66	4846.02	40.8192	4997.58	-30.3674	1.09628	-27.3417	4845.77	40.8061	4997	0.941692	0.0154982	0.9585	52.78	0.431081	54
17500	-62.4392	1.13917	-60.0866	4845.8	40.8089	4997.16	-28.821	1.08585	-26.1432	4845.9	40.8626	4996	0.940915	0.0162416	0.9805	52.83	0.432183	54
18000	-61.4187	1.14454	-58.6641	4846.09	40.83	4996.84	-27.3795	1.07587	-24.8295	4846.47	40.8579	4996	0.958557	0.015998	0.9575	52.905	0.428572	54
18500	-59.0132	1.11233	-56.9727	4846.58	40.8584	4996.13	-26.078	1.06799	-23.9758	4846.52	40.8437	4996.5	0.93905	0.0154044	0.9645	52.9325	0.433419	54
19000	-58.2929	1.10219	-56.3331	4847.23	40.8505	4995.97	-24.9031	1.06314	-22.6349	4846.86	40.8148	4996	0.95736	0.0153005	0.9925	53.0175	0.4332	54
19500	-57.9062	1.13369	-55.1426	4847.33	40.8408	4996.2	-23.7555	1.05793	-21.2442	4847.27	40.8771	4996.5	0.94955	0.0151823	0.977	53.0325	0.433342	54
20000	-55.1965	1.09515	-52.4888	4847.38	40.863	4996.06	-22.7682	1.05584	-20.2373	4848.26	40.8681	4996	0.943815	0.015918	0.972	53.0675	0.432203	54
