#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
7500	-153.36	1.89811	-151.432	4999.72	3.52523	5000.18	-136.938	1.83573	-134.678	5000.93	3.72448	5000	3.52957	0.0166313	3.576	52.4075	0.23176	53
8000	-142.712	1.83574	-140.016	5001.25	3.69289	5000.4	-126.428	1.75351	-123.213	5001.56	3.70275	5000	3.53685	0.0172068	3.575	52.595	0.228847	53
8500	-132.129	1.72296	-128.895	5001.6	3.7353	5000.44	-117.223	1.68393	-114.13	5002.15	3.75948	5001	3.54219	0.0182681	3.5905	52.7975	0.228439	53
9000	-123.74	1.69565	-121.531	5001.92	3.83643	5000.56	-108.816	1.62146	-105.683	5003.03	3.89203	5001	3.54501	0.0201058	3.583	53.0475	0.231104	53
9500	-115.083	1.59955	-111.973	5002.57	3.86884	5000.68	-100.975	1.52652	-98.207	5002.93	3.87454	5001	3.53433	0.017252	3.6015	53.2	0.23056	53
10000	-107.948	1.50699	-104.402	5003.41	3.91019	5000.19	-94.2324	1.4523	-89.6158	5004.37	4.02179	5000	3.53244	0.0177066	3.587	53.3625	0.230348	53.5
10500	-100.736	1.41652	-97.1368	5004.73	4.01502	5000.23	-87.4115	1.34602	-85.0997	5005.98	4.11879	5001	3.55373	0.0168986	3.593	53.505	0.228896	54
11000	-95.1044	1.34976	-92.3354	5005.97	4.09747	5000.64	-81.6843	1.28293	-79.2161	5005.61	4.13527	5001	3.58476	0.0385255	3.615	53.67	0.229831	54
11500	-89.3095	1.30733	-86.7658	5005.96	4.16906	5000.78	-76.5547	1.23026	-74.4916	5006.54	4.19832	5001	3.59766	0.052481	3.6015	53.7975	0.231057	54
12000	-83.9479	1.21943	-82.1817	5006.89	4.21554	5001.41	-71.598	1.1653	-68.5337	5007.28	4.21274	5002	3.59932	0.0538639	3.596	54.0025	0.230601	54
12500	-79.2192	1.20271	-76.3474	5007.33	4.19598	5001.6	-67.1467	1.13064	-63.935	5007.21	4.17047	5001	3.60528	0.060337	3.5885	54.13	0.227706	54
13000	-75.5749	1.15638	-73.0274	5007.59	4.17529	5001.67	-63.2048	1.08644	-59.965	5007.57	4.17575	5001	3.61635	0.0622167	3.598	54.25	0.22891	54
13500	-71.6038	1.14426	-68.6352	5008.22	4.16366	5001.77	-59.5998	1.04724	-56.0568	5008.48	4.16607	5002	3.58315	0.0568819	3.5845	54.3525	0.229078	54
14000	-68.1898	1.08512	-66.1929	5008.2	4.15631	5002.21	-56.2906	0.99177	-52.6747	5008.38	4.15303	5003	3.57817	0.0400861	3.5975	54.4925	0.229361	55
14500	-65.3617	1.03057	-61.4136	5008.54	4.15227	5002.62	-53.3699	0.947602	-50.1799	5009.1	4.16047	5003	3.57161	0.0269177	3.593	54.5675	0.230018	55
15000	-62.2132	0.973397	-60.4192	5008.72	4.17332	5003.3	-50.2547	0.888234	-46.9669	5008.69	4.18744	5003	3.56964	0.0291729	3.5895	54.6925	0.227622	55
15500	-58.9357	0.898165	-57.2367	5009.05	4.22415	5002.97	-47.439	0.844281	-44.314	5008.88	4.2493	5003	3.57883	0.0321207	3.6	54.8275	0.226766	55
16000	-56.2662	0.914027	-53.775	5008.96	4.24047	5002.62	-44.8559	0.810738	-42.1057	5008.95	4.24288	5003	3.60795	0.0468743	3.599	54.9175	0.225508	55
16500	-53.6082	0.852898	-51.2262	5009.78	4.29878	5003.32	-42.5542	0.777329	-40.3139	5010.56	4.35021	5003	3.59427	0.0440042	3.593	55.005	0.226668	55
17000	-52.1355	0.842067	-49.5994	5010.16	4.35248	5003.18	-40.4933	0.751102	-37.7926	5010.51	4.38368	5003	3.58734	0.0436763	3.591	55.1125	0.224696	55
17500	-50.113	0.818211	-47.4277	5010.57	4.39462	5003.59	-38.5771	0.72967	-36.5672	5011.7	4.58203	5003	3.57574	0.0213138	3.6035	55.2075	0.225418	55
18000	-48.0076	0.778783	-44.9342	5011.53	4.45514	5003.56	-36.6999	0.698286	-34.2666	5011.54	4.45111	5003	3.57151	0.0173896	3.613	55.255	0.225671	55
18500	-45.781	0.723123	-44.8168	5011.46	4.44421	5003.23	-34.8991	0.669966	-31.8263	5011.62	4.4558	5004	3.54804	0.0168305	3.571	55.3275	0.2233	55
19000	-43.9028	0.735047	-41.5173	5011.41	4.44726	5003.07	-33.3578	0.649641	-30.5741	5011.98	4.56432	5003	3.53942	0.0174668	3.5815	55.4375	0.221954	55
19500	-43.0371	0.702203	-40.8389	5011.79	4.56525	5003.13	-31.9031	0.630741	-29.7608	5012.62	4.58006	5003	3.53596	0.0181323	3.593	55.5175	0.220842	56
20000	-41.3686	0.694656	-39.0888	5012.19	4.58411	5002.68	-30.4579	0.610935	-28.0612	5012.07	4.58431	5003	3.54213	0.0176115	3.597	55.5775	0.220469	55
