#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3176.61	98.3167	-2899.36	5000	0	5000	-1973.31	66.3968	-1533	5000	0	5000	0	0	0	49.8475	0.234757	51
500	-1008.09	21.0925	-834.579	4996.56	2.1245	4997.4	-660.013	8.93726	-594.845	4986.48	11.6467	4998	1.78159	0.0193867	2.0565	49.2725	0.256193	52.5
1000	-599.719	5.52431	-539.869	4985.22	11.6895	5000.17	-480.93	4.29806	-438.519	4986.1	11.709	5003.5	1.74169	0.0191263	1.899	49.255	0.25781	50.5
1500	-483.586	3.88773	-408.223	4977.07	14.1326	5002.82	-400.4	3.41105	-350.824	4975.09	15.8819	5001	1.75497	0.0197415	2.018	49.355	0.278979	50
2000	-413.301	3.26447	-368.394	4975.09	15.8793	5002.89	-346.896	2.95779	-307.029	4974.3	15.8862	4998	1.74848	0.019484	2.0025	49.5	0.275708	50
2500	-364.638	2.91449	-317.371	4974.86	15.8881	5000.61	-304.337	2.75276	-263.625	4975	15.8849	4999	1.73191	0.0196265	1.86	49.855	0.278642	51
3000	-323.458	2.70992	-284.78	4975.15	15.8822	4998.77	-269.436	2.64582	-231.831	4974.94	15.8884	4999.5	1.72617	0.0192465	1.9375	50.1675	0.278622	50
3500	-291.542	2.62768	-243.64	4975.1	15.8899	4998.72	-241.621	2.48287	-204.783	4975.72	15.9076	5002.5	1.73991	0.0194287	1.8465	50.515	0.278803	50
4000	-263.674	2.47365	-218.213	4975.2	15.9012	4999.49	-215.81	2.34383	-171.773	4975.8	15.9149	4998.5	1.72834	0.0192448	1.874	50.7725	0.277862	50
4500	-240.453	2.36199	-187.899	4976.27	15.9115	4997.3	-194.49	2.23464	-152.882	4978.27	16.0199	4996	1.73593	0.0202286	1.951	51.1425	0.276535	50.5
5000	-218.931	2.2358	-177.504	4978	16.0138	4997.68	-174.509	2.15434	-127.274	4978.65	16.0193	4997.5	1.71971	0.0196876	1.8795	51.385	0.274532	51
5500	-200.711	2.13228	-141.429	4979.17	16.0225	5007.18	-157.578	2.05614	-104.761	4979.91	16.0417	5007.5	1.73585	0.0198866	2.0395	51.7	0.269595	51
6000	-183.992	2.07124	-131.222	4980.27	16.0263	5010.61	-142.868	1.9399	-100.476	4980.8	16.0584	5010.5	1.73041	0.0199668	2.052	51.9325	0.27012	51.5
6500	-169.722	1.97299	-129.304	4981.07	16.0399	5013.12	-129.788	1.81683	-93.5153	4981.14	16.0399	5019	1.738	0.019907	2.012	52.2125	0.270326	52.5
7000	-157.244	1.84622	-114.956	4981.26	16.0479	5013.11	-117.359	1.67412	-84.7693	4981.69	16.0721	5009	1.72141	0.0193437	1.8615	52.4425	0.268369	52
7500	-145.083	1.72642	-109.865	4981.61	16.0611	5007.63	-106.995	1.5969	-74.775	4981.74	16.0907	5000.5	1.73108	0.0206196	2.008	52.6325	0.267765	53
8000	-134.234	1.64827	-100.343	4982.2	16.0802	5003.7	-97.4782	1.50372	-68.9658	4982.56	16.0855	5011.5	1.71732	0.0193653	2.103	52.8675	0.26658	53.5
8500	-125.087	1.56696	-95.5088	4982.23	16.0825	5005.14	-88.6966	1.42033	-62.2678	4982.82	16.0874	5011	1.74248	0.0197383	1.866	53.0375	0.263964	53.5
9000	-117.489	1.46526	-92.0731	4982.65	16.0716	5002.81	-81.2559	1.34757	-59.087	4982.88	16.0699	5002.5	1.74065	0.0199363	2.1695	53.1925	0.262294	53
9500	-109.515	1.42852	-71.6392	4983.11	16.0766	5001.49	-74.5275	1.27595	-50.2591	4983.93	16.0851	5000	1.7451	0.0198374	2.2475	53.3175	0.264157	53.5
10000	-103.489	1.31832	-72.3993	4983.56	16.0751	4999.64	-68.3615	1.20092	-45.9405	4983.34	16.0755	4998.5	1.73729	0.0204458	1.9895	53.4725	0.262694	54
10500	-97.3288	1.22885	-73.7526	4983.74	16.0765	4999.4	-62.9396	1.13458	-43.5578	4983.54	16.0807	5000	1.7383	0.0198931	2.0135	53.6475	0.262761	54.5
11000	-92.0576	1.21626	-69.0597	4983.9	16.0864	5000.97	-58.3018	1.08493	-40.094	4983.75	16.0955	5001.5	1.72778	0.0202861	1.932	53.77	0.262541	55
11500	-86.8694	1.15607	-71.076	4984.35	16.095	5001.48	-53.9476	1.03252	-37.2866	4985.76	16.1211	5000	1.73968	0.0196326	2.037	53.83	0.264296	54
12000	-83.1013	1.10761	-69.6925	4985.61	16.1133	5000.56	-50.1583	0.989456	-35.5628	4986.5	16.1238	4999	1.74335	0.0201343	2.013	54.04	0.265112	54.5
12500	-78.7745	1.09563	-63.7801	4986.44	16.0721	4999.32	-46.5565	0.954389	-34.0789	4987.37	16.0832	4999.5	1.73688	0.0197817	1.847	54.1425	0.266191	55
13000	-75.6937	1.03201	-67.1371	4987.57	16.0656	4998.47	-43.4481	0.923865	-31.7919	4987.31	16.087	4998.5	1.74027	0.0196053	1.958	54.2775	0.266018	55
13500	-73.0592	1.02554	-58.5282	4987.8	16.0806	4997.95	-40.5928	0.901924	-30.0227	4988.79	16.1063	4997.5	1.73311	0.0196756	1.774	54.3975	0.265164	56
14000	-69.6201	1.01432	-50.6516	4987.89	16.097	4997.77	-37.9069	0.87898	-27.9823	4988.52	16.1012	4999.5	1.74818	0.0200529	2.049	54.46	0.263047	56
14500	-66.2977	0.983496	-45.5526	4988.14	16.1086	4998.76	-35.4723	0.855792	-26.6704	4988.15	16.1143	4997.5	1.751	0.0205377	2.023	54.525	0.263171	56.5
15000	-64.2102	0.955937	-47.7148	4988.46	16.1167	4997.39	-33.3261	0.83612	-25.7124	4988.66	16.1258	4998.5	1.73678	0.0202367	1.743	54.5825	0.262832	56
15500	-61.9825	0.909782	-54.529	4988.6	16.123	4996.96	-31.2302	0.817431	-24.7726	4989.58	16.1341	4998	1.74297	0.0204052	2.051	54.675	0.262623	56.5
16000	-60.7687	0.900811	-56.4607	4989.16	16.1485	4998.84	-29.4074	0.802152	-23.6194	4988.73	16.1604	4998.5	1.73687	0.0206232	2.0115	54.74	0.260409	57
16500	-58.2775	0.912771	-46.4183	4988.79	16.1115	4999.35	-27.6651	0.776056	-21.5352	4988.53	16.0997	4994	1.73361	0.0196558	1.955	54.825	0.261188	56
17000	-57.301	0.872332	-40.7274	4988.84	16.0965	4998.23	-26.1706	0.75161	-20.8635	4988.97	16.1079	5000	1.73931	0.0196843	1.958	54.89	0.258698	56
17500	-55.6918	0.873148	-48.0583	4988.99	16.1006	4999.64	-24.8463	0.742969	-20.2499	4989.79	16.1301	4998.5	1.73828	0.0196255	2.0635	54.9375	0.259572	56
18000	-53.9951	0.832543	-49.4018	4990.01	16.119	5000.2	-23.5898	0.724329	-19.4274	4990.16	16.145	5000.5	1.74627	0.0203522	2.0615	55.0125	0.260698	56
18500	-52.9886	0.80857	-39.3099	4990.21	16.1346	4999.07	-22.4745	0.715538	-18.5782	4990.52	16.1592	4994.5	1.74717	0.0203166	2.022	55.075	0.260611	56.5
19000	-51.6624	0.834575	-35.6711	4990.45	16.1386	4998.23	-21.3143	0.708336	-16.3145	4991.13	16.16	5000.5	1.73145	0.019537	2.1605	55.1475	0.261554	56.5
19500	-51.0076	0.829386	-46.4095	4990.48	16.1438	4998.03	-20.3303	0.704106	-15.0757	4990.12	16.1422	4996.5	1.74212	0.020752	1.978	55.2125	0.261585	56.5
20000	-48.9951	0.807093	-50.8857	4990.08	16.1416	4994.7	-19.3737	0.694714	-14.2953	4990.6	16.1534	4990	1.73682	0.0197219	1.937	55.2825	0.262734	57
