#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-3273.15	113.959	-7223.27	5000	0	5000	-2058.37	77.0644	-4957.57	5000	0	5000	0	0	0	49.815	0.225703	54.5
500	-1030.69	21.9091	-2045.86	4988.51	9.41144	5004.32	-666.045	8.65183	-1174.8	4986.1	10.3924	5004	1.7776	0.0156226	1.833	49.3875	0.25383	55.5
1000	-610.69	5.27423	-817.77	4980.84	11.5362	5011.86	-490.01	4.15178	-673.426	4978.52	12.2333	5003.5	1.78273	0.0167964	1.8995	49.1275	0.26368	53.5
1500	-489.167	3.88495	-654	4979.14	12.4422	5012.77	-406.185	3.31125	-543.952	4979.37	12.2644	5011	1.78134	0.0160845	1.937	49.235	0.264219	55
2000	-415.818	3.15774	-549.194	4979.47	12.3801	5011.84	-350.744	2.87369	-451.885	4979.25	12.3739	5008.5	1.78249	0.0155203	1.9155	49.6425	0.261764	54
2500	-363.2	2.77567	-438.103	4980.64	12.1055	5011.42	-307.271	2.59279	-341.908	4982	11.9255	5010	1.79086	0.0160857	2.046	49.915	0.256215	53.5
3000	-320.588	2.52065	-345.478	4983.09	11.9706	5013.02	-269.591	2.38578	-283.695	4983.57	12.0597	5007.5	1.78775	0.0159971	1.9455	50.38	0.258832	53
3500	-285.478	2.3525	-298.841	4983.84	11.9998	5009.93	-239.023	2.26153	-253.564	4983.96	12.0448	5000.5	1.78993	0.0175538	1.935	50.8	0.253744	52
4000	-257.114	2.25592	-275.858	4984.63	12.0403	5005.73	-213.587	2.14101	-230.025	4986.26	12.0453	5006.5	1.78708	0.0169968	1.946	51.1475	0.25303	52.5
4500	-233.089	2.12084	-246.283	4986.82	12.0736	5004.44	-192.011	2.01429	-203.109	4988.35	12.1216	5004	1.7881	0.0181495	1.9665	51.4725	0.252428	53
5000	-211.973	2.02181	-219.492	4988.35	12.1108	5001.98	-172.789	1.89134	-184.716	4989.14	12.1513	5002.5	1.78305	0.0169151	1.9135	51.795	0.253042	52.5
5500	-194.629	1.90631	-212.937	4989.98	12.1343	5003.15	-155.718	1.78478	-161.356	4989.78	12.1626	5004	1.78401	0.0156751	1.9495	52.055	0.249345	53.5
6000	-177.395	1.78241	-186.353	4990.92	12.153	5004.21	-140.374	1.69211	-154.478	4990.76	12.1597	5000.5	1.78113	0.0160893	1.9455	52.4475	0.251274	54
6500	-162.186	1.6869	-168.931	4991.38	12.1619	5004.91	-126.677	1.58069	-125.776	4992.19	12.1747	5005	1.78903	0.0165279	1.79	52.68	0.248996	55
7000	-149.519	1.63792	-151.631	4992.58	12.1741	5005.92	-114.965	1.49106	-120.728	4993.46	12.1928	5003.5	1.78793	0.015919	1.971	52.945	0.247605	55
7500	-137.338	1.48986	-139.741	4993.82	12.1836	5008.5	-104.129	1.39253	-113.656	4994.56	12.2094	5014.5	1.77754	0.0158204	1.8735	53.0575	0.244663	55
8000	-127.386	1.45923	-130.899	4994.74	12.2236	5010.83	-94.5719	1.31641	-106.781	4995.03	12.2235	5017	1.78658	0.0166327	1.9065	53.315	0.245004	55
8500	-118.292	1.36906	-134.516	4995.58	12.238	5012.19	-86.48	1.24178	-97.8234	4996.78	12.2546	5006	1.77304	0.0167732	1.792	53.4475	0.24169	55
9000	-110.672	1.32354	-113.8	4999.19	12.4282	5014.91	-79.0521	1.15767	-90.6038	5008.12	15.94	5021.5	1.79483	0.0232893	1.9645	53.755	0.267964	54.5
9500	-103.177	1.20951	-113.718	5007.99	15.6067	5020.49	-72.5662	1.08386	-82.7007	5009.81	15.963	5025.5	2.04385	0.269617	1.9555	53.9825	0.268067	54
10000	-95.3085	1.15128	-96.5	5009.85	15.9648	5022.71	-65.9936	0.994977	-73.0359	5010.27	15.9714	5032.5	2.18715	0.402794	2.071	54.135	0.265883	55
10500	-90.5473	1.09498	-97.3925	5010.2	15.9585	5026.4	-60.6939	0.948144	-68.3525	5011.27	15.9704	5084	2.20024	0.403793	1.876	54.32	0.267391	55
11000	-85.4209	1.04972	-90.0788	5010.55	15.9565	5028.56	-56.0973	0.888863	-61.843	5010.64	15.9801	5025.5	2.22879	0.447887	2.0175	54.4225	0.26594	54
11500	-81.0398	0.955801	-83.0677	5011.42	15.9688	5026.57	-51.8101	0.829612	-53.5686	5011.92	15.9785	5035.5	2.22033	0.430577	2.075	54.5975	0.262676	55.5
12000	-76.9447	0.951281	-73.7178	5011.48	15.9746	5021.34	-47.9199	0.779452	-49.5818	5011.34	15.9859	5019	2.26036	0.473429	1.8795	54.6625	0.262667	56
12500	-72.3838	0.864026	-68.9093	5011.89	15.982	5018.93	-44.4401	0.723839	-43.7926	5011.77	16.0074	5017.5	2.14508	0.355567	2.005	54.7125	0.263554	55.5
13000	-68.9504	0.837408	-63.754	5011.84	15.997	5017.65	-41.149	0.674684	-38.3796	5011.18	16.0822	5017.5	2.22648	0.431476	1.9025	54.835	0.262782	56
13500	-65.5733	0.770899	-53.9083	5011.76	16.012	5017.47	-38.0406	0.628101	-34.4587	5012.51	16.0122	5017.5	2.242	0.444503	1.9335	54.9425	0.263575	56
14000	-62.6504	0.722119	-56.659	5012.19	16.02	5017.3	-35.3332	0.588622	-32.7378	5012.57	16.0057	5015	2.2083	0.423223	1.8205	55.0575	0.261403	56
14500	-60.1667	0.717726	-53.2391	5012.41	16.0366	5016.72	-32.864	0.553233	-30.5641	5011.79	16.0464	5019	2.10693	0.314091	1.9345	55.135	0.262658	56
15000	-57.7943	0.724894	-64.0913	5012.19	16.0418	5014.91	-30.7937	0.525442	-28.8084	5012.07	16.0517	5018.5	2.13017	0.334866	1.7585	55.2925	0.261895	56
15500	-55.4181	0.707939	-47.623	5012.32	16.0567	5010.12	-28.8379	0.501219	-25.3948	5011.89	16.0676	5000.5	2.16708	0.366227	1.9555	55.4125	0.260096	56.5
16000	-54.1115	0.668547	-52.8287	5012.32	16.0494	5007.68	-27.0848	0.470132	-24.7137	5012.1	16.0475	5005.5	2.08963	0.315211	1.81	55.525	0.262122	56.5
16500	-52.1158	0.647908	-55.3894	5012.05	16.0319	5006.56	-25.5391	0.446619	-23.6383	5012.45	16.0421	5007	2.21585	0.424945	1.787	55.5875	0.261897	57
17000	-50.4377	0.652029	-56.2689	5012.66	16.0354	5005.82	-24.1326	0.423069	-22.5436	5013.35	16.0452	5011.5	2.14943	0.362319	1.7215	55.685	0.259655	56.5
17500	-48.722	0.595342	-44.157	5012.85	16.0496	5009.07	-22.8173	0.401268	-21.0028	5012.65	16.0815	5009.5	2.15902	0.376272	2.022	55.775	0.260419	56.5
18000	-47.4921	0.577634	-47.6108	5013.4	16.056	5010.76	-21.5565	0.382671	-19.2268	5013.23	16.05	5011	2.01417	0.230529	2.0075	55.81	0.261617	56.5
18500	-46.0917	0.55915	-36.835	5013.02	16.0718	5014.11	-20.4934	0.370667	-18.3724	5013.22	16.0803	5049	1.86759	0.0750739	1.9695	55.8825	0.261328	57
19000	-45.1769	0.571318	-50.1978	5013.41	16.0633	5026.57	-19.555	0.358676	-17.4736	5013.53	16.0812	5008.5	1.81437	0.0342885	2.006	55.94	0.260429	57
19500	-44.1419	0.560518	-53.8025	5013.89	16.0835	5019.94	-18.6235	0.345652	-17.0513	5013.62	16.086	5048	1.83281	0.0525407	1.8805	56.01	0.260421	56.5
20000	-44.0111	0.555631	-43.524	5013.68	16.0929	5035.25	-17.7777	0.330968	-16.7123	5013.74	16.0657	5056	1.79258	0.01869	1.9105	56.07	0.260037	56.5
