#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
7500	-137.657	1.61244	-145.721	4986.29	11.3386	4994.33	-104.087	1.50879	-116.223	4986.1	11.3536	4984.5	2.33703	0.0225725	2.2635	53.1925	0.236015	55
8000	-128.067	1.54226	-145.831	4986.44	11.3522	4990.86	-94.5016	1.38057	-104.572	4986.56	11.3618	4982.5	2.33774	0.0229329	2.4495	53.41	0.236791	56.5
8500	-117.33	1.46356	-129.597	4987.06	11.3582	4987.09	-85.6711	1.29053	-100.679	4987.15	11.3437	4993.5	2.34191	0.0229076	2.5535	53.6275	0.23558	55.5
9000	-109.253	1.37698	-123.847	4987.86	11.3452	4987.24	-78.1631	1.21206	-96.6213	4988.01	11.3528	4997	2.31449	0.0234208	2.326	53.8375	0.236177	55
9500	-102.146	1.29637	-121.189	4987.98	11.34	4991.19	-71.6199	1.14084	-87.4909	4988.47	11.3618	4992	2.32005	0.0239209	2.4225	53.9475	0.236488	57
10000	-95.5498	1.25012	-107.347	4988.63	11.3532	4988.11	-65.6829	1.08376	-77.4481	4990.04	11.3773	4968.5	2.33627	0.0225877	2.6235	54.165	0.232604	55
10500	-89.8829	1.15001	-103.143	4989.51	11.3678	4985.34	-60.227	1.01227	-71.0526	4988.99	11.3933	4981.5	2.33888	0.0230744	2.315	54.3025	0.232136	55.5
11000	-84.8257	1.16555	-92.9781	4989.14	11.3722	4989.35	-55.5143	0.943626	-62.5426	4989.3	11.375	4993	2.32649	0.023586	2.612	54.4625	0.233281	56.5
11500	-80.1569	1.04533	-84.8135	4989.36	11.3773	4990.9	-51.1917	0.882475	-53.4081	4989.61	11.3817	4993	2.33277	0.0230214	2.7645	54.5975	0.236572	57.5
12000	-75.806	0.986068	-78.5915	4989.98	11.3712	4992.07	-47.1141	0.824039	-50.8903	4990.04	11.3513	4983.5	2.33455	0.0225846	2.6375	54.7225	0.23535	57
12500	-72.1067	0.956552	-70.0409	4990.19	11.3581	4989.83	-43.6044	0.790651	-44.8514	4990.7	11.352	4988	2.30385	0.0231051	2.4775	54.84	0.234731	56.5
13000	-67.7861	0.906194	-73.9528	4990.13	11.3515	4987.18	-40.4015	0.740224	-41.3174	4990.91	11.3958	4990.5	2.32441	0.0241397	2.4825	54.9225	0.234796	56.5
13500	-64.7281	0.872075	-63.6496	4990.99	11.368	4989.72	-37.7054	0.698985	-38.5796	4991.78	11.3709	4991.5	2.32576	0.023749	2.3525	54.9925	0.233516	57.5
14000	-61.6044	0.824742	-72.9707	4990.95	11.381	4990.3	-35.2066	0.658589	-37.0464	4991.83	11.392	4989.5	2.31917	0.023461	2.323	55.115	0.232518	57.5
14500	-60.4618	0.780295	-64.6989	4991.62	11.3913	4992.9	-32.8094	0.607346	-35.1747	4991.67	11.4127	4990.5	2.3438	0.0236628	2.4585	55.1825	0.233633	58
15000	-57.7506	0.769762	-59.656	4991.76	11.4078	4994.43	-30.7456	0.573317	-33.0468	4992.19	11.4254	4994.5	2.32466	0.0237291	2.6925	55.325	0.2335	58
15500	-55.6327	0.737712	-65.7948	4991.85	11.4201	4994.05	-28.8583	0.536125	-31.8342	4991.79	11.4303	4994.5	2.32729	0.0233384	2.595	55.4275	0.231589	58
16000	-53.9489	0.704148	-54.9789	4992.33	11.425	4995.03	-27.0703	0.501688	-29.0055	4992.48	11.4355	4996.5	2.3444	0.0234561	2.5965	55.555	0.231114	58.5
16500	-52.1336	0.688421	-52.231	4993.06	11.4384	4995.21	-25.4732	0.474069	-26.8198	4992.52	11.4578	4995.5	2.33117	0.0230962	2.7055	55.585	0.229922	58
17000	-49.6987	0.645983	-51.6658	4993.3	11.4456	4995.39	-24.0306	0.447036	-25.4895	4992.32	11.437	4995	2.35079	0.0241338	2.67	55.655	0.229939	57.5
17500	-49.4472	0.613321	-51.7302	4993.19	11.4446	4996.06	-22.7714	0.425354	-24.0222	4993.45	11.4743	4996.5	2.32728	0.0237791	2.433	55.7225	0.228926	57.5
18000	-47.194	0.618696	-50.5595	4993.85	11.4542	4996.15	-21.6341	0.405306	-22.9357	4994.62	11.4778	4999.5	2.32853	0.023715	2.5665	55.7925	0.229276	57.5
18500	-46.2171	0.602831	-48.9333	4994.18	11.4676	4997.53	-20.5184	0.378744	-21.8895	4994.66	11.4668	5001.5	2.34416	0.0238194	2.6815	55.87	0.228118	58
19000	-45.8802	0.577864	-46.8851	4994.42	11.4534	4998.24	-19.5136	0.363802	-20.8702	4994.65	11.4591	4995	2.34264	0.0240959	2.546	55.945	0.227507	58
19500	-43.5486	0.535124	-45.8432	4994.45	11.4736	4997.38	-18.5371	0.343833	-19.9475	4995.08	11.5233	5000	2.32914	0.0237392	2.5605	56.0075	0.22682	58
20000	-43.0522	0.539114	-53.2352	4995	11.5214	5000.22	-17.5784	0.324152	-18.1566	4995.27	11.5374	5005.5	2.34337	0.023811	2.5885	56.0675	0.22798	58
