#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
5000	-257.306	2.85558	-129.616	5001.52	1.72851	5035.16	-242.477	2.81574	-121.197	5000.91	1.83429	5034	6.00065	0.0467171	6.381	51.0971	0.262283	50
5500	-241.062	2.80591	-129.599	5001.45	1.74522	5033.59	-226.344	2.73801	-117.142	5000.78	1.78602	5033	6.00684	0.0458735	6.177	51.2945	0.264459	50
6000	-226.82	2.71743	-121.797	5001.76	1.75476	5033.82	-212.762	2.67104	-112.805	5002.65	2.05478	5033	6.02128	0.0452075	6.266	51.4757	0.265032	50
6500	-213.76	2.65004	-110.557	5003.36	1.96105	5033.78	-199.887	2.58674	-102.472	5003.62	2.09151	5034	6.0269	0.045594	6.216	51.754	0.262367	50
7000	-200.887	2.54964	-101.168	5003.79	2.04946	5033.96	-187.862	2.52443	-97.4998	5003.46	2.07034	5034	6.03002	0.0452248	6.252	51.9159	0.263017	50
7500	-189.113	2.49495	-98.7556	5003.93	2.07106	5034.23	-176.223	2.46133	-92.6076	5004.55	2.17109	5034	6.03177	0.0455521	6.412	52.165	0.257624	50
8000	-178.119	2.48316	-89.5265	5004.56	2.1433	5034.39	-166.509	2.39975	-87.6772	5005	2.22577	5034	6.02577	0.0461197	6.114	52.2718	0.259181	50
8500	-168.592	2.41347	-96.3899	5004.72	2.15248	5034.67	-156.851	2.3458	-85.7761	5005.6	2.291	5035	6.03373	0.0464744	6.408	52.5243	0.257797	51
9000	-158.763	2.34647	-91.5109	5005.82	2.24782	5034.83	-147.37	2.26001	-82.8473	5005.96	2.2828	5035	6.03153	0.0457521	6.231	52.699	0.256324	51
9500	-149.63	2.251	-87.3368	5006.01	2.33187	5035.13	-138.781	2.20503	-78.0763	5005.97	2.33492	5035	6.04114	0.0462603	6.223	52.8479	0.255562	51
10000	-142.052	2.19628	-82.5992	5006.41	2.33026	5035.03	-131.691	2.13371	-77.4946	5006.13	2.35817	5035	6.04359	0.046608	6.065	53.0356	0.25738	51
10500	-135.436	2.13131	-82.6606	5006.36	2.35763	5035.25	-125.09	2.05868	-74.7413	5006.41	2.35081	5035	6.03206	0.0460065	6.483	53.1489	0.257146	51
11000	-128.352	2.06786	-75.5005	5006.22	2.36769	5036.88	-118.836	2.00242	-70.1878	5006.14	2.35456	5035	6.03486	0.0460065	6.364	53.3172	0.25546	52
11500	-122.258	2.00878	-76.8211	5007.24	2.40161	5086.27	-112.459	1.93054	-68.849	5008.06	2.52013	5084	6.0342	0.0456716	6.736	53.4822	0.253525	53
12000	-116.102	1.89603	-68.3184	5008.64	2.54646	5084.07	-106.242	1.82435	-64.7357	5008.7	2.56554	5084	6.04986	0.0458546	6.326	53.5858	0.251022	53
12500	-110.628	1.83657	-71.6895	5009.55	2.60447	5084.75	-101.032	1.75936	-63.7958	5009.53	2.61212	5083	6.04219	0.0452616	6.343	53.7702	0.249631	54
13000	-105.136	1.78418	-69.1523	5009.76	2.62311	5086.4	-96.1428	1.71452	-57.4496	5010.09	2.73805	5114	6.04706	0.0465702	6.263	53.8964	0.250639	54
13500	-100.282	1.70602	-61.1824	5010.18	2.74231	5084.86	-91.5295	1.68324	-52.8999	5010.07	2.76898	5086	6.0516	0.0457473	6.41	54.0485	0.249158	54
14000	-96.2088	1.6835	-53.7445	5010.63	2.78809	5083.21	-86.9734	1.62016	-50.9281	5010.77	3.02066	5083	6.03261	0.0462547	6.171	54.1942	0.247934	54
14500	-91.5408	1.59335	-52.2085	5010.89	2.8774	5083.45	-82.5347	1.5533	-50.5584	5011.46	3.03838	5078	6.05194	0.0476038	6.472	54.3204	0.249643	54
15000	-87.3734	1.57117	-53.4151	5011.51	3.05598	5082.1	-78.4233	1.48478	-49.0365	5011.32	3.13188	5083	6.06273	0.0532973	6.467	54.4401	0.250795	54
15500	-83.3544	1.49156	-48.0382	5011.52	3.08759	5082.46	-74.6726	1.44558	-44.6037	5011.75	3.06092	5083	6.0734	0.0556858	6.333	54.4951	0.250609	54
16000	-79.6904	1.47683	-46.2812	5011.46	3.09306	5082.61	-71.2499	1.40693	-43.1525	5011.9	3.14344	5083	6.05407	0.0545658	6.497	54.5825	0.250942	54
16500	-76.4376	1.41228	-55.0424	5011.42	3.13036	5083.1	-67.996	1.36665	-42.9704	5011.1	3.11842	5083	6.06346	0.0532643	6.362	54.6634	0.25031	54
17000	-72.98	1.39498	-42.9056	5011.64	3.13125	5085.55	-64.9318	1.29484	-36.8523	5012.19	3.14349	5096	6.0322	0.0462825	6.181	54.7638	0.249443	54
17500	-70.8524	1.33567	-43.0457	5011.97	3.14598	5095.75	-62.2205	1.25425	-31.4282	5011.98	3.14646	5096	6.04375	0.0460282	6.415	54.8835	0.246648	54
18000	-67.7535	1.27644	-41.9036	5012.09	3.13488	5094.8	-59.5994	1.2189	-30.3938	5012.16	3.14651	5092	6.03789	0.0461523	6.312	54.9612	0.245831	54
18500	-64.9679	1.23	-39.0568	5012.32	3.15441	5093.36	-57.0709	1.17301	-29.4223	5012.56	3.15457	5095	6.03908	0.0459745	6.471	55.0324	0.245321	54
19000	-62.6094	1.19774	-37.6758	5012.51	3.1452	5093.7	-54.5916	1.12435	-28.201	5012.29	3.12601	5094	6.03614	0.0455623	6.412	55.1068	0.245188	54
19500	-60.1446	1.15494	-29.7972	5012.81	3.13688	5092.52	-52.4924	1.09012	-26.9566	5012.69	3.13246	5092	6.02785	0.045753	6.087	55.1586	0.246465	54
20000	-58.0667	1.12633	-27.9852	5012.67	3.15273	5093.06	-50.3358	1.05632	-25.3711	5012.92	3.17664	5094	6.02493	0.0455225	6.288	55.2136	0.246479	54
