#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
0	-2890.91	135.202	-5040.9	5000	0	5000	-1763.11	91.3905	-3318.18	5000	0	5000	0	0	0	49.1346	0.321712	50.5
500	-964.615	30.1937	-1334.22	4997.38	2.72149	4997.51	-670.415	13.6885	-664.653	4997.43	2.6513	4999.5	8.6375	0.0836001	8.821	48.9087	0.32903	51.5
1000	-604.851	8.19139	-563.226	4997.04	2.89936	4998.58	-515.325	6.15873	-500.566	4997.03	2.4504	5003.5	8.32276	0.0821786	8.63	48.774	0.327654	50.5
1500	-488.738	5.56618	-458.517	4996.36	2.94687	4996.12	-437.282	4.82999	-428.462	4996.39	2.91665	5002	8.32105	0.083891	9.4655	48.8317	0.320079	50.5
2000	-422.049	4.53585	-392.565	4996.79	3.14312	5001.01	-388.915	4.21161	-340.659	4997.1	3.16809	5003	8.39125	0.0836427	9.052	48.9663	0.324105	51.5
2500	-378.349	4.09588	-333.812	4997.32	3.20783	5004.5	-352.371	3.97001	-299.887	4997.13	3.28129	5002.5	8.42009	0.0845362	9.176	49.2788	0.317775	52
3000	-344.448	3.9921	-298.605	4997.22	3.27891	4999.77	-321.922	3.86346	-283.104	4997.25	3.30138	5002.5	8.47159	0.0839996	8.958	49.5817	0.316412	51.5
3500	-316.215	3.73846	-293.521	4997.48	3.29362	5002.3	-296.618	3.69184	-263.449	4998.23	3.37253	5002.5	8.51679	0.0848163	8.728	49.9135	0.324021	51
4000	-293.539	3.55198	-263.908	4998.36	3.35948	5002.74	-275.688	3.57265	-248.533	4999.55	3.51448	5001.5	8.56668	0.08597	8.445	50.2692	0.314213	51.5
4500	-273.084	3.56966	-252.02	4998.81	3.46293	5002.31	-256.975	3.53271	-235.047	4999.08	3.51777	5001.5	8.60638	0.0872173	8.749	50.5144	0.314769	51.5
5000	-255.229	3.47067	-233.441	4998.47	3.66835	5002.51	-238.866	3.37806	-225.552	4997.14	3.96851	5003.5	8.64713	0.088784	8.61	50.7067	0.317163	51
5500	-237.993	3.30863	-229.138	4997.9	3.94857	5003.02	-223.331	3.2722	-214.382	4998.52	3.92926	5001.5	8.68777	0.0921376	8.4355	50.9808	0.31462	51.5
6000	-223.572	3.19451	-210.863	4998.31	3.98076	5003.08	-209.567	3.13685	-205.67	4998.64	4.03332	5002.5	8.7263	0.088142	8.9835	51.226	0.314932	51
6500	-209.285	3.1513	-204.763	4998.35	4.02037	5002.24	-196.271	3.06839	-193.917	4997.7	4.05813	5001	8.70699	0.0878115	8.542	51.4183	0.315677	51.5
7000	-196.748	3.04772	-193.685	4997.67	4.04539	5002.31	-183.997	3.00239	-174.953	4998.04	4.04449	5001.5	8.7592	0.0906556	8.2315	51.7308	0.317376	52
7500	-185.048	2.96296	-173.213	4998.2	4.037	5001.69	-172.912	2.9012	-152.807	4998.69	4.07493	5001.5	8.81676	0.0928088	8.0465	51.9375	0.321566	53
8000	-173.777	2.85406	-153.632	4998.96	4.06252	5002.49	-162.007	2.80148	-141.664	4999.05	4.04924	5002.5	8.85387	0.0946228	8.1545	52.125	0.318538	53.5
8500	-163.99	2.73881	-150.312	4999.41	4.07992	5002.9	-152.863	2.67647	-139.004	4999.21	4.08515	5006.5	8.80789	0.0910671	8.342	52.3846	0.315994	53.5
9000	-155.145	2.63397	-136.09	4998.92	4.0963	4999.98	-143.79	2.56851	-128.557	4998.79	4.13033	5000.5	8.89289	0.0966017	8.707	52.5721	0.313103	54
9500	-146.068	2.54244	-132.387	4999.15	4.11081	4999.99	-135.493	2.50512	-119.525	4999.72	4.14768	5000.5	8.95111	0.0941538	9.266	52.7548	0.311525	54
10000	-138.63	2.45097	-125.295	4999.64	4.14416	4999.85	-127.942	2.40967	-112.635	4999.57	4.1509	5000.5	8.90503	0.0922433	9.3965	52.9231	0.316197	54
10500	-131.123	2.35633	-118.358	4999.53	4.15022	4999.05	-121.173	2.31543	-106.196	5000.1	4.18614	5000	8.94616	0.0949793	8.6875	53.101	0.316128	54.5
11000	-124.744	2.30174	-120.122	4999.67	4.15085	4999.5	-114.255	2.23087	-98.2226	4999.71	4.13626	5000	8.93151	0.0938896	8.6625	53.2067	0.314627	54.5
11500	-118.144	2.26434	-100.859	4999.6	4.15466	4999.91	-107.86	2.19176	-94.6698	4999.67	4.20268	4999.5	8.98	0.0966319	8.7605	53.3317	0.316834	54.5
12000	-111.622	2.18075	-96.8273	4999.91	4.15056	4999.66	-102.001	2.13137	-89.2215	4999.65	4.20608	5000	9.04199	0.0979092	9.706	53.5144	0.320472	55
12500	-106.198	2.08827	-93.6555	5000.5	4.21339	4999.35	-97.076	2.06142	-84.5466	5001.88	4.38706	4999	9.07811	0.0925038	9.682	53.6346	0.322721	55
13000	-101.328	2.07446	-91.2038	5001.96	4.40307	4995.69	-92.5123	2.00757	-79.9607	5002.75	4.4627	4997.5	9.06392	0.0929848	8.9425	53.7452	0.324346	56
13500	-96.7862	2.02734	-91.9656	5002.7	4.47097	4997.52	-87.6575	1.98805	-78.069	5002.59	4.50035	5000.5	9.09681	0.0952385	8.8275	53.9375	0.326796	57
14000	-91.5716	1.94916	-81.3268	5003.44	4.54194	4999.49	-83.3005	1.91118	-75.82	5004.68	4.78759	4999.5	9.19285	0.0986027	8.9925	54.0529	0.32801	57.5
14500	-87.6372	1.91925	-81.3494	5004.52	4.78713	5000.39	-79.3753	1.87033	-74.0009	5004.58	4.76133	4993.5	9.23972	0.098904	9.1545	54.226	0.327229	58
